,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"6,80","1,83","0,90","5,49","6,06","0,49","3,50","23,15","5,97","5,04","-0,70","1,54","10,32","0,84","R$ 37,30 B","8,51%"
1,30/09/2024,"6,79","1,83","0,90","5,49","6,05","0,49","3,50","23,13","5,97","5,04","-0,70","1,54","10,31","0,84","R$ 37,28 B","8,51%"
2,30/06/2024,"6,93","1,98","0,94","5,64","6,27","0,51","3,56","-298,61","5,92","5,01","-0,69","1,56","10,42","0,85","R$ 37,92 B","10,75%"
3,31/03/2024,"6,71","1,83","0,94","5,31","5,84","0,50","3,46","-24,23","5,70","4,84","-0,67","1,55","9,62","0,82","R$ 37,64 B","10,83%"
4,31/12/2023,"7,17","2,10","1,00","4,45","4,82","0,53","3,75","-23,18","5,83","4,94","-0,69","1,55","7,50","0,82","R$ 39,65 B","8,39%"
5,30/09/2023,"7,51","2,22","1,01","4,51","4,82","0,55","3,57","-13,15","5,31","4,54","-0,69","1,50","7,18","0,81","R$ 40,31 B","8,25%"
6,30/06/2023,"7,24","2,24","1,00","4,12","4,34","0,55","3,58","-25,16","5,34","4,57","-0,71","1,49","6,47","0,82","R$ 40,02 B","6,05%"
7,31/03/2023,"6,63","2,08","0,93","3,71","3,87","0,51","3,35","19,49","5,20","4,48","-0,70","1,44","6,00","0,79","R$ 37,06 B","6,54%"
8,31/12/2022,"7,10","2,23","0,92","4,03","4,21","0,51","3,54","120,29","5,65","4,84","-0,66","1,47","6,72","0,81","R$ 36,19 B","10,32%"
9,30/09/2022,"7,50","2,46","0,96","4,51","4,72","0,57","4,18","-36,13","6,32","5,37","-0,73","1,45","7,15","0,87","R$ 37,91 B","11,98%"
10,30/06/2022,"7,53","2,72","0,93","5,91","6,27","0,58","4,33","-42,22","6,69","5,70","-0,72","1,44","9,69","0,89","R$ 38,04 B","16,49%"
11,31/03/2022,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7,22","6,09","0,00","1,44","13,71","0,87","R$ 39,08 B","16,04%"
12,31/12/2021,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7,67","6,40","0,00","1,45","17,09","0,86","R$ 36,58 B","11,66%"
13,30/09/2021,"7,31","2,19","0,86","8,55","9,79","0,52","4,74","16,81","6,92","5,72","-0,72","1,26","14,32","0,77","R$ 32,31 B","10,71%"
14,30/06/2021,"6,45","1,86","0,82","5,55","6,17","0,50","4,51","-27,39","6,80","5,56","-0,67","1,24","9,29","0,75","R$ 28,12 B","6,16%"
15,31/03/2021,"8,68","2,16","1,01","5,63","5,98","0,62","5,96","-194,01","8,72","6,94","-0,86","1,47","8,75","0,90","R$ 32,10 B","11,86%"
16,31/12/2020,"9,73","2,54","1,15","5,57","5,87","0,72","6,93","-59,67","9,86","7,76","-0,99","1,63","8,35","1,03","R$ 35,45 B","5,85%"
17,30/09/2020,"9,72","2,35","1,15","4,93","5,15","0,68","6,97","11,63","9,71","7,54","-1,03","1,61","7,17","0,94","R$ 34,22 B","6,06%"
18,30/06/2020,"12,01","2,34","1,16","5,73","5,96","0,67","7,57","10,42","11,26","8,54","-1,04","1,72","8,86","1,00","R$ 34,34 B","6,04%"
19,31/03/2020,"11,31","2,37","1,12","6,85","7,14","0,70","6,97","9,53","10,49","8,12","-1,11","1,69","10,75","1,06","R$ 33,82 B","0,00%"
20,31/12/2019,"14,50","3,01","1,31","6,77","7,00","0,89","8,31","142,60","11,91","9,19","-1,27","1,88","10,03","1,27","R$ 39,18 B","1,41%"
21,30/09/2019,"14,91","2,69","1,29","9,78","10,32","0,82","8,40","38,37","12,32","9,41","-1,22","1,88","15,12","1,21","R$ 36,76 B","1,51%"
22,30/06/2019,"16,54","2,58","1,34","11,65","12,47","0,82","8,94","7,45","11,95","9,15","-1,42","1,79","16,67","1,09","R$ 38,74 B","1,43%"
23,31/03/2019,"13,72","2,80","1,05","9,46","10,28","0,69","7,26","23,25","11,32","8,60","-0,96","1,64","16,03","1,08","R$ 30,44 B","1,61%"
24,31/12/2018,"15,21","3,05","1,11","36,54","53,90","0,74","7,74","31,71","12,32","9,29","-1,01","1,77","85,73","1,18","R$ 31,30 B","0,90%"
25,30/09/2018,"13,82","2,55","0,91","28,71","41,28","0,59","6,49","23,08","10,90","8,26","-0,80","1,54","69,36","0,99","R$ 26,41 B","1,06%"
26,30/06/2018,"13,19","2,28","0,78","19,83","26,01","0,53","5,87","-532,97","10,64","7,94","-0,70","1,42","47,18","0,97","R$ 22,29 B","1,26%"
27,31/03/2018,"16,18","2,39","0,81","17,17","26,18","0,54","6,39","-25,87","11,48","8,43","-0,68","1,45","47,06","0,97","R$ 22,29 B","1,26%"
28,31/12/2017,"21,05","2,77","0,93","12,21","18,42","0,60","7,45","-13,82","12,52","9,11","-0,73","1,56","30,97","1,01","R$ 24,84 B","0,00%"
29,30/09/2017,"32,68","3,23","1,13","7,06","8,82","0,67","9,35","-13,97","14,67","10,44","-0,80","1,78","13,83","1,05","R$ 28,08 B","0,79%"
