,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 9,66 B","R$ 2,99 B","R$ 2,27 B","- R$ 490,17 M","R$ 2,76 B","R$ 1,05 B","R$ 0,91",105
1,31/03/2024,"R$ 10,17 B","R$ 3,82 B","R$ 3,30 B","- R$ 483,15 M","R$ 3,78 B","R$ 1,68 B","R$ 1,45",105
2,31/12/2023,"R$ 10,54 B","R$ 3,87 B","R$ 2,51 B","- R$ 483,65 M","R$ 3,00 B","R$ 1,50 B","R$ 1,30",105
3,30/09/2023,"R$ 9,97 B","R$ 3,21 B","R$ 2,58 B","- R$ 477,53 M","R$ 3,05 B","R$ 1,25 B","R$ 1,08",105
4,30/06/2023,"R$ 9,39 B","R$ 3,03 B","R$ 2,50 B","- R$ 477,57 M","R$ 2,98 B","R$ 1,19 B","R$ 1,03",105
5,31/03/2023,"R$ 9,84 B","R$ 3,52 B","R$ 2,99 B","- R$ 459,30 M","R$ 3,45 B","R$ 1,59 B","R$ 1,38",105
6,31/12/2022,"R$ 10,74 B","R$ 3,48 B","R$ 3,24 B","- R$ 491,54 M","R$ 3,73 B","R$ 1,34 B","R$ 1,16",105
7,30/09/2022,"R$ 10,01 B","R$ 2,86 B","R$ 2,45 B","- R$ 443,84 M","R$ 2,89 B","R$ 1,41 B","R$ 1,22",105
8,30/06/2022,"R$ 9,32 B","R$ 2,89 B","R$ 2,37 B","- R$ 393,73 M","R$ 2,77 B","R$ 1,25 B","R$ 1,09",105
9,31/03/2022,"R$ 9,29 B","R$ 2,60 B","R$ 2,17 B","- R$ 391,13 M","R$ 2,56 B","R$ 1,10 B","R$ 0,00",105
10,31/12/2021,"R$ 10,92 B","R$ 2,71 B","R$ 2,08 B","- R$ 381,39 M","R$ 2,46 B","R$ 1,29 B","R$ 0,00",105
11,30/09/2021,"R$ 11,19 B","R$ 2,53 B","R$ 2,16 B","- R$ 364,97 M","R$ 2,53 B","R$ 1,40 B","R$ 1,22",105
12,30/06/2021,"R$ 8,81 B","R$ 2,08 B","R$ 1,62 B","- R$ 361,21 M","R$ 1,98 B","R$ 1,11 B","R$ 0,96",105
13,31/03/2021,"R$ 8,29 B","R$ 1,93 B","R$ 1,54 B","- R$ 353,75 M","R$ 1,90 B","R$ 946,34 M","R$ 0,82",105
14,31/12/2020,"R$ 9,27 B","R$ 2,06 B","R$ 1,50 B","- R$ 356,14 M","R$ 1,85 B","R$ 964,58 M","R$ 0,84",105
15,30/09/2020,"R$ 7,78 B","R$ 1,94 B","R$ 1,57 B","- R$ 167,06 M","R$ 1,74 B","R$ 1,34 B","R$ 1,16",105
16,30/06/2020,"R$ 6,56 B","R$ 1,22 B","R$ 775,49 M","- R$ 506,65 M","R$ 1,28 B","R$ 451,09 M","R$ 0,39",105
17,31/03/2020,"R$ 7,28 B","R$ 1,70 B","R$ 1,27 B","- R$ 356,67 M","R$ 1,63 B","R$ 890,04 M","R$ 0,77",105
18,31/12/2019,"R$ 8,02 B","R$ 1,83 B","R$ 1,29 B","- R$ 380,09 M","R$ 1,67 B","R$ 841,64 M","R$ 0,73",105
19,30/09/2019,"R$ 7,75 B","R$ 1,68 B","R$ 1,20 B","- R$ 203,23 M","R$ 1,40 B","R$ 676,96 M","R$ 0,59",105
20,30/06/2019,"R$ 7,04 B","R$ 1,53 B","R$ 1,10 B","- R$ 481,98 M","R$ 1,58 B","R$ 580,63 M","R$ 0,50",105
21,31/03/2019,"R$ 7,13 B","R$ 1,53 B","R$ 1,13 B","- R$ 334,07 M","R$ 1,46 B","R$ 603,45 M","R$ 0,59",105
22,31/12/2018,"R$ 6,69 B","R$ 1,50 B","R$ 951,19 M","- R$ 331,27 M","R$ 1,28 B","R$ 604,82 M","R$ 0,59",105
23,30/09/2018,"R$ 8,13 B","R$ 1,60 B","R$ 1,16 B","- R$ 178,30 M","R$ 1,34 B","R$ 553,73 M","R$ 0,54",105
24,30/06/2018,"R$ 6,95 B","R$ 1,36 B","R$ 955,59 M","- R$ 486,04 M","R$ 1,44 B","R$ 455,71 M","R$ 0,45",105
25,31/03/2018,"R$ 6,37 B","R$ 1,32 B","R$ 975,95 M","- R$ 319,72 M","R$ 1,30 B","R$ 443,78 M","R$ 0,44",105
26,31/12/2017,"R$ 7,46 B","R$ 1,45 B","R$ 979,35 M","- R$ 317,35 M","R$ 1,30 B","R$ 458,58 M","R$ 0,45",105
27,30/09/2017,"R$ 7,78 B","R$ 1,24 B","R$ 889,81 M","- R$ 314,65 M","R$ 1,20 B","R$ 331,81 M","R$ 0,33",105
28,30/06/2017,"R$ 5,96 B","R$ 1,07 B","R$ 645,89 M","- R$ 310,54 M","R$ 956,43 M","R$ 143,47 M","R$ 0,14",105
29,31/03/2017,"R$ 5,54 B","R$ 1,23 B","R$ 819,18 M","- R$ 305,28 M","R$ 1,12 B","R$ 245,89 M","R$ 0,24",105
