,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"16,30%","18,56%","24,70%","28,12%","30,20%","7,44%","33,61%","13,31%","25,83%","30,60%","0,56","3,70","2,70","2,08"
1,30/06/2024,"16,23%","18,76%","24,60%","28,42%","30,68%","7,55%","34,44%","13,56%","26,42%","31,21%","0,56","3,86","2,86","1,99"
2,31/03/2024,"15,05%","18,77%","22,81%","28,44%","31,42%","7,74%","34,79%","14,00%","27,17%","31,97%","0,55","3,68","2,68","1,90"
3,31/12/2023,"14,76%","18,43%","22,37%","27,92%","34,00%","7,77%","34,33%","13,91%","26,62%","31,40%","0,56","3,97","2,97","1,76"
4,30/09/2023,"17,37%","21,36%","26,31%","32,36%","34,80%","8,13%","33,17%","13,44%","28,29%","33,07%","0,61","4,06","3,06","1,49"
5,30/06/2023,"17,11%","21,19%","25,92%","32,10%","39,47%","8,38%","32,26%","13,83%","27,95%","32,64%","0,61","4,06","3,06","1,51"
6,31/03/2023,"15,96%","20,71%","24,19%","31,37%","34,42%","8,37%","31,97%","14,01%","27,69%","32,17%","0,60","4,06","3,06","1,59"
7,31/12/2022,"14,88%","19,10%","22,55%","28,93%","33,67%","7,71%","30,08%","12,96%","26,00%","30,37%","0,60","4,38","3,38","1,81"
8,30/09/2022,"15,84%","20,19%","24,01%","30,59%","34,25%","8,20%","28,01%","12,78%","22,96%","27,03%","0,64","4,28","3,28","1,82"
9,30/06/2022,"16,66%","19,77%","25,25%","29,96%","33,45%","8,99%","26,39%","12,40%","21,58%","25,34%","0,73","4,71","3,71","2,02"
10,31/03/2022,"18,28%","17,83%","27,70%","27,01%","32,99%","9,42%","24,70%","12,20%","19,99%","23,72%","0,77","4,11","3,11","1,99"
11,31/12/2021,"18,95%","16,93%","28,71%","25,64%","34,07%","9,67%","23,61%","12,11%","18,89%","22,62%","0,80","4,37","3,37","2,28"
12,30/09/2021,"16,92%","16,10%","25,63%","24,39%","30,41%","8,72%","22,89%","11,77%","18,16%","21,98%","0,74","4,18","3,18","1,81"
