,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"-14,99%","1,85%","-22,72%","2,80%","2,80%","-22,51%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00"
1,31/03/2024,"-13,13%","1,54%","-19,89%","2,33%","2,33%","-18,63%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00"
2,31/12/2023,"-13,01%","1,64%","-19,71%","2,48%","2,48%","-19,53%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00"
3,30/09/2023,"-12,79%","1,62%","-19,38%","2,45%","2,45%","-19,28%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00"
4,30/06/2023,"-12,68%","1,60%","-19,22%","2,43%","2,43%","-19,02%","0,00%","0,00%","0,00%","0,00%","0,00","-0,12","-1,12","0,00"
5,31/03/2023,"-16,91%","2,06%","-25,62%","3,12%","3,12%","-24,19%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
6,31/12/2022,"-14,37%","1,86%","-21,77%","2,82%","2,82%","-21,60%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
7,30/09/2022,"-14,97%","1,95%","-22,69%","2,95%","5,48%","-41,79%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
8,30/06/2022,"-15,81%","2,04%","-23,95%","3,10%","3,11%","-23,67%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
9,31/03/2022,"-21,19%","2,67%","-32,10%","4,04%","4,06%","-30,53%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
10,31/12/2021,"-15,25%","2,03%","-23,11%","3,08%","3,10%","-23,03%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
11,30/09/2021,"-14,63%","1,96%","-22,16%","2,97%","2,99%","-22,12%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
12,30/06/2021,"-14,91%","2,00%","-22,58%","3,03%","3,05%","-22,51%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
13,31/03/2021,"-13,99%","1,79%","-21,19%","2,70%","2,72%","-19,92%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
14,31/12/2020,"-14,54%","2,00%","-22,03%","3,03%","3,05%","-21,99%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
15,30/09/2020,"-15,14%","2,06%","-22,94%","3,12%","3,15%","-22,64%","0,00%","0,00%","0,00%","0,00%","0,00","-0,13","-1,13","0,00"
16,30/06/2020,"-15,61%","2,09%","-23,65%","3,17%","3,20%","-22,90%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
17,31/03/2020,"-16,48%","2,19%","-24,97%","3,33%","3,36%","-23,80%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
18,31/12/2019,"-13,96%","1,96%","-21,16%","2,97%","3,01%","-21,09%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
19,30/09/2019,"-13,66%","1,90%","-20,69%","2,88%","2,97%","-20,70%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
20,30/06/2019,"-13,96%","1,91%","-21,15%","2,89%","2,98%","-20,70%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
21,31/03/2019,"-14,35%","1,93%","-21,74%","2,92%","3,01%","-20,70%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
22,31/12/2018,"-14,77%","2,15%","-22,38%","3,26%","3,36%","-22,77%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
23,30/09/2018,"-14,65%","2,12%","-22,19%","3,22%","3,26%","-21,99%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
24,30/06/2018,"-14,14%","2,03%","-21,42%","3,08%","3,11%","-20,96%","0,00%","0,00%","0,00%","0,00%","0,00","-0,14","-1,14","0,00"
25,31/03/2018,"-12,69%","1,77%","-19,23%","2,69%","2,73%","-18,24%","0,00%","0,00%","0,00%","0,00%","0,00","-0,15","-1,15","0,00"
26,31/12/2017,"-11,99%","1,80%","-18,17%","2,73%","2,77%","-18,24%","0,00%","0,00%","0,00%","0,00%","0,00","-0,15","-1,15","0,00"
27,30/09/2017,"-15,13%","2,28%","-22,92%","3,45%","3,49%","-22,77%","0,00%","0,00%","0,00%","0,00%","0,00","-0,15","-1,15","0,00"
28,30/06/2017,"-17,09%","2,56%","-25,90%","3,87%","3,91%","-25,36%","0,00%","0,00%","0,00%","0,00%","0,00","-0,15","-1,15","0,00"
