,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-2,72","2,95","0,05","0,40","0,47","0,06","0,67","0,30","9,67","7,40","-0,08","0,73","6,72","0,90","R$ 81,41 M","0,00%"
1,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
2,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
3,31/12/2023,"2,72","2,26","0,10","0,76","0,87","0,12","1,11","0,57","8,07","6,46","-0,17","0,72","6,30","0,91","R$ 92,53 M","0,00%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
5,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
6,31/03/2023,"0,46","6,15","0,09","0,55","0,67","0,11","0,84","0,39","7,24","6,05","-0,15","0,75","5,74","0,91","R$ 85,88 M","0,00%"
7,31/12/2022,"0,27","9,72","0,07","0,59","0,81","0,09","0,59","0,34","6,35","5,44","-0,12","0,74","8,62","0,94","R$ 70,21 M","0,00%"
8,30/09/2022,"1,05","-0,46","0,09","1,46","2,37","0,13","0,68","0,34","6,39","5,54","-0,15","0,80","22,18","1,24","R$ 86,69 M","0,00%"
9,30/06/2022,"1,43","-0,57","0,11","9,44","-14,46","0,17","0,82","0,49","6,25","5,45","-0,17","0,84","-110,63","1,27","R$ 108,15 M","0,00%"
10,31/03/2022,"0,42","-0,61","0,11","3,43","22,78","0,16","0,52","0,49","3,85","3,51","-0,17","0,84","169,63","1,21","R$ 104,10 M","0,00%"
11,31/12/2021,"0,53","-0,32","0,09","1,33","2,11","0,13","0,41","0,41","4,08","3,71","-0,12","0,91","20,97","1,33","R$ 79,35 M","0,00%"
12,30/09/2021,"0,36","-0,28","0,09","3,39","-135,62","0,13","0,35","0,35","3,64","3,35","-0,12","0,96","-1.392,20","1,32","R$ 76,63 M","0,00%"
13,30/06/2021,"0,47","-0,39","0,14","1,90","3,20","0,17","0,51","0,42","3,85","3,53","-0,17","1,07","24,04","1,31","R$ 104,10 M","0,00%"
14,31/03/2021,"1,65","-0,18","0,12","1,37","2,12","0,16","0,76","0,40","8,19","6,85","-0,10","1,32","22,91","1,69","R$ 73,45 M","0,00%"
15,31/12/2020,"-1,82","-0,14","0,10","1,18","1,86","0,14","0,72","0,35","9,65","7,77","-0,09","1,39","25,12","1,91","R$ 56,27 M","0,00%"
16,30/09/2020,"-0,31","-0,06","0,06","0,28","0,33","0,07","0,73","0,23","17,72","12,21","-0,04","1,43","7,94","1,79","R$ 30,59 M","0,00%"
