,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 14,37 M","- R$ 351,50 M","- R$ 689,22",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
1,31/03/2024,"R$ 13,81 M","- R$ 351,63 M","- R$ 689,47",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
2,31/12/2023,"R$ 13,02 M","- R$ 351,55 M","- R$ 689,32",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
3,30/09/2023,"R$ 12,71 M","- R$ 351,98 M","- R$ 690,16",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
4,30/06/2023,"R$ 13,79 M","- R$ 351,40 M","- R$ 689,01",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
5,31/03/2023,"R$ 13,84 M","- R$ 350,79 M","- R$ 687,82",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
6,31/12/2022,"R$ 13,15 M","- R$ 350,92 M","- R$ 688,08",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
7,30/09/2022,"R$ 12,38 M","- R$ 558,60 M","- R$ 1,10 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
8,30/06/2022,"R$ 11,24 M","- R$ 557,05 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
9,31/03/2022,"R$ 10,32 M","- R$ 555,86 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
10,31/12/2021,"R$ 10,17 M","- R$ 554,58 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
11,30/09/2021,"R$ 11,55 M","- R$ 557,40 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
12,30/06/2021,"R$ 11,02 M","- R$ 556,91 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
13,31/03/2021,"R$ 10,89 M","- R$ 555,81 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
14,31/12/2020,"R$ 11,79 M","- R$ 555,02 M","- R$ 1,09 mil",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
15,30/09/2020,"R$ 10,71 M","- R$ 382,64 M","- R$ 750,28",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
16,30/06/2020,"R$ 10,38 M","- R$ 382,91 M","- R$ 750,81",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
17,31/03/2020,"R$ 10,14 M","- R$ 382,87 M","- R$ 750,73",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
18,31/12/2019,"R$ 9,87 M","- R$ 382,97 M","- R$ 750,93",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
19,30/09/2019,"R$ 9,71 M","- R$ 383,06 M","- R$ 751,10",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
20,30/06/2019,"R$ 9,67 M","- R$ 386,36 M","- R$ 757,57",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
21,31/03/2019,"R$ 9,17 M","- R$ 386,46 M","- R$ 757,76",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
22,31/12/2018,"R$ 9,06 M","- R$ 386,41 M","- R$ 757,66",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
23,30/09/2018,"R$ 10,95 M","- R$ 387,39 M","- R$ 759,59",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
24,30/06/2018,"R$ 8,17 M","- R$ 384,21 M","- R$ 753,34",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
25,31/03/2018,"R$ 8,61 M","- R$ 383,97 M","- R$ 752,89",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
26,31/12/2017,"R$ 8,59 M","- R$ 387,75 M","- R$ 760,30",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
27,30/09/2017,"R$ 8,58 M","- R$ 334,87 M","- R$ 656,62",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
28,30/06/2017,"R$ 8,46 M","- R$ 335,00 M","- R$ 656,87",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
29,31/03/2017,"R$ 8,59 M","- R$ 335,01 M","- R$ 656,88",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
30,31/12/2016,"R$ 8,42 M","- R$ 335,24 M","- R$ 657,34",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
31,30/09/2016,"R$ 8,27 M","- R$ 335,14 M","- R$ 657,13",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
32,30/06/2016,"R$ 8,04 M","- R$ 335,17 M","- R$ 657,19",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
33,31/03/2016,"R$ 8,02 M","- R$ 334,84 M","- R$ 656,56",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
34,31/12/2015,"R$ 7,39 M","- R$ 338,33 M","- R$ 663,38",171.198,338.801,338.801,509.999,0,0,0,0,171.198,338.801,509.999
35,30/09/2015,"R$ 7,08 M","- R$ 336,57 M","- R$ 22,00",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
36,30/06/2015,"R$ 7,88 M","- R$ 334,44 M","- R$ 21,86",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
37,31/03/2015,"R$ 6,59 M","- R$ 335,00 M","- R$ 21,90",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
38,31/12/2014,"R$ 6,74 M","- R$ 334,02 M","- R$ 21,83",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
39,30/09/2014,"R$ 2,03 M","- R$ 417,67 M","- R$ 27,30",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
40,30/06/2014,"R$ 2,10 M","- R$ 417,45 M","- R$ 27,28",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
41,31/03/2014,"R$ 3,33 M","- R$ 416,64 M","- R$ 27,23",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
42,31/12/2013,"R$ 5,97 M","- R$ 414,13 M","- R$ 27,07",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
43,30/09/2013,"R$ 7,14 M","- R$ 407,89 M","- R$ 26,66",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
44,30/06/2013,"R$ 6,72 M","- R$ 400,40 M","- R$ 26,17",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
45,31/03/2013,"R$ 6,76 M","- R$ 391,68 M","- R$ 25,60",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
46,31/12/2012,"R$ 6,48 M","- R$ 380,28 M","- R$ 24,85",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
47,30/09/2012,"R$ 7,57 M","- R$ 369,55 M","- R$ 24,15",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
48,30/06/2012,"R$ 7,66 M","- R$ 362,16 M","- R$ 23,67",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
49,31/03/2012,"R$ 6,87 M","- R$ 354,61 M","- R$ 23,18",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
50,31/12/2011,"R$ 13,64 M","- R$ 340,31 M","- R$ 22,24",5.135.950,10.164.050,10.164.050,15.300.000,0,0,0,0,5.135.950,10.164.050,15.300.000
51,30/09/2011,"R$ 16,50 M","- R$ 328,11 M","- R$ 21,45",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
52,30/06/2011,"R$ 17,31 M","- R$ 321,05 M","- R$ 20,98",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
53,31/03/2011,"R$ 17,40 M","- R$ 312,88 M","- R$ 20,45",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
54,31/12/2010,"R$ 17,28 M","- R$ 302,62 M","- R$ 19,78",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
55,30/09/2010,"R$ 21,58 M","- R$ 289,20 M","- R$ 18,90",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
56,30/06/2010,"R$ 17,99 M","- R$ 300,59 M","- R$ 19,65",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
57,31/03/2010,"R$ 18,37 M","- R$ 294,53 M","- R$ 19,25",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
58,31/12/2009,"R$ 18,66 M","- R$ 286,11 M","- R$ 18,70",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
59,30/09/2009,"R$ 20,50 M","- R$ 297,82 M","- R$ 19,47",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
60,30/06/2009,"R$ 20,16 M","- R$ 292,51 M","- R$ 19,12",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
61,31/03/2009,"R$ 21,74 M","- R$ 286,19 M","- R$ 18,71",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
62,31/12/2008,"R$ 21,96 M","- R$ 281,78 M","- R$ 18,42",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
63,30/09/2008,"R$ 25,13 M","- R$ 273,46 M","- R$ 17,87",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
64,30/06/2008,"R$ 44,60 M","- R$ 250,98 M","- R$ 16,40",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
65,31/03/2008,"R$ 45,85 M","- R$ 245,33 M","- R$ 16,03",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
66,31/12/2007,"R$ 45,84 M","- R$ 240,86 M","- R$ 15,74",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
67,30/09/2007,"R$ 38,10 M","- R$ 243,75 M","- R$ 15,93",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
68,30/06/2007,"R$ 37,34 M","- R$ 240,65 M","- R$ 15,73",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
69,31/03/2007,"R$ 35,79 M","- R$ 238,31 M","- R$ 15,58",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
70,31/12/2006,"R$ 33,92 M","- R$ 234,75 M","- R$ 15,34",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
71,30/09/2006,"R$ 33,23 M","- R$ 233,64 M","- R$ 15,27",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
72,30/06/2006,"R$ 32,89 M","- R$ 232,69 M","- R$ 15,21",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
73,31/03/2006,"R$ 32,59 M","- R$ 229,90 M","- R$ 15,03",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
74,31/12/2005,"R$ 32,85 M","- R$ 224,47 M","- R$ 14,67",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
75,30/09/2005,"R$ 19,02 M","- R$ 238,62 M","- R$ 15,60",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
76,30/06/2005,"R$ 19,83 M","- R$ 235,85 M","- R$ 15,42",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
77,31/03/2005,"R$ 20,94 M","- R$ 230,42 M","- R$ 15,06",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
78,31/12/2004,"R$ 33,13 M","- R$ 215,71 M","- R$ 14,10",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
79,30/09/2004,"R$ 40,96 M","- R$ 208,22 M","- R$ 13,61",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
80,30/06/2004,"R$ 39,90 M","- R$ 203,17 M","- R$ 13,28",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
81,31/03/2004,"R$ 41,05 M","- R$ 195,65 M","- R$ 12,79",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
82,31/12/2003,"R$ 51,73 M","- R$ 187,20 M","- R$ 12,24",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
83,30/09/2003,"R$ 53,59 M","- R$ 180,65 M","- R$ 11,81",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
84,30/06/2003,"R$ 48,78 M","- R$ 170,97 M","- R$ 11,17",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
85,31/03/2003,"R$ 41,10 M","- R$ 190,23 M","- R$ 12,43",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
86,31/12/2002,"R$ 208,70 M","- R$ 181,05 M","- R$ 11,83",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
87,30/09/2002,"R$ 39,03 M","- R$ 167,14 M","- R$ 10,92",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
88,30/06/2002,"R$ 36,12 M","- R$ 161,38 M","- R$ 10,55",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
89,31/03/2002,"R$ 36,41 M","- R$ 154,75 M","- R$ 10,11",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
90,31/12/2001,"R$ 198,10 M","- R$ 151,12 M","- R$ 9,88",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
91,30/09/2001,"R$ 40,16 M","- R$ 138,53 M","- R$ 9,05",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
92,31/12/2000,"R$ 209,04 M","- R$ 125,22 M","- R$ 8,18",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
93,30/09/2000,"R$ 41,49 M","- R$ 110,77 M","- R$ 7,24",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
94,30/06/2000,"R$ 39,77 M","- R$ 108,46 M","- R$ 7,09",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
95,31/03/2000,"R$ 37,15 M","- R$ 103,14 M","- R$ 6,74",5.136.000,10.164.000,10.164.000,15.300.000,0,0,0,0,5.136.000,10.164.000,15.300.000
