,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
1,31/03/2024,"R$ 2,00 mil","R$ 0,00","R$ 0,00","R$ 2,00 mil"
2,31/12/2023,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
3,30/09/2023,"R$ 3,00 mil","R$ 0,00","R$ 0,00","R$ 3,00 mil"
4,30/06/2023,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
5,31/03/2023,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
6,31/12/2022,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
7,30/09/2022,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
8,30/06/2022,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
9,31/03/2022,"- R$ 1.000,00","R$ 0,00","R$ 0,00","- R$ 1.000,00"
10,31/12/2021,"- R$ 1.000,00","R$ 0,00","R$ 0,00","- R$ 1.000,00"
11,30/09/2021,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
12,30/06/2021,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
13,31/03/2021,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
14,31/12/2020,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
15,30/09/2020,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
16,30/06/2020,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
17,31/03/2020,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
18,31/12/2019,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
19,30/09/2019,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
20,30/06/2019,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
21,31/03/2019,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
22,31/12/2018,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
23,30/09/2018,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
24,30/06/2018,"- R$ 2,00 mil","R$ 0,00","R$ 0,00","- R$ 2,00 mil"
25,31/03/2018,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00"
26,31/12/2017,"- R$ 1.000,00","R$ 0,00","R$ 0,00","- R$ 1.000,00"
27,30/09/2017,"R$ 12,00 mil","- R$ 12,00 mil","R$ 0,00","R$ 0,00"
28,30/06/2017,"R$ 15,00 mil","- R$ 14,00 mil","R$ 0,00","R$ 1.000,00"
29,31/03/2017,"- R$ 67,00 mil","- R$ 14,00 mil","R$ 0,00","- R$ 81,00 mil"
30,31/12/2016,"- R$ 19,00 mil","- R$ 14,00 mil","R$ 0,00","- R$ 33,00 mil"
31,30/09/2016,"- R$ 21,00 mil","R$ 19,00 mil","R$ 0,00","- R$ 2,00 mil"
32,30/06/2016,"R$ 2,62 M","R$ 21,00 mil","- R$ 2,64 M","R$ 0,00"
33,31/03/2016,"R$ 1,49 M","R$ 0,00","- R$ 1,41 M","R$ 81,00 mil"
34,31/12/2015,"R$ 34,00 mil","R$ 0,00","R$ 0,00","R$ 34,00 mil"
35,30/09/2015,"R$ 84,10 M","- R$ 21,00 mil","- R$ 84,08 M","R$ 2,00 mil"
36,30/06/2015,"R$ 81,13 M","- R$ 22,00 mil","- R$ 81,10 M","R$ 1.000,00"
37,31/03/2015,"R$ 83,18 M","- R$ 8,00 mil","- R$ 83,17 M","R$ 0,00"
38,31/12/2014,"R$ 84,42 M","- R$ 8,00 mil","- R$ 84,41 M","R$ 0,00"
39,30/09/2014,"R$ 429,00 mil","- R$ 7,00 mil","- R$ 422,00 mil","R$ 0,00"
40,30/06/2014,"R$ 333,00 mil","- R$ 11,00 mil","- R$ 322,00 mil","R$ 0,00"
41,31/03/2014,"- R$ 495,00 mil","- R$ 3,00 mil","R$ 498,00 mil","R$ 0,00"
42,31/12/2013,"R$ 565,00 mil","- R$ 2,00 mil","- R$ 563,00 mil","R$ 0,00"
43,30/09/2013,"- R$ 6,06 M","R$ 1,28 M","R$ 4,78 M","R$ 0,00"
44,30/06/2013,"- R$ 6,06 M","R$ 1,28 M","R$ 4,78 M","R$ 0,00"
45,31/03/2013,"- R$ 4,10 M","R$ 320,00 mil","R$ 3,78 M","R$ 0,00"
46,31/12/2012,"- R$ 654,00 mil","- R$ 3,00 mil","R$ 657,00 mil","R$ 0,00"
47,30/09/2012,"R$ 5,29 M","- R$ 1,28 M","- R$ 4,01 M","- R$ 1.000,00"
48,30/06/2012,"R$ 5,29 M","- R$ 1,28 M","- R$ 4,01 M","- R$ 1.000,00"
49,31/03/2012,"- R$ 666,00 mil","- R$ 325,00 mil","R$ 990,00 mil","- R$ 1.000,00"
50,31/12/2011,"- R$ 4,12 M","- R$ 4,00 mil","R$ 4,13 M","- R$ 1.000,00"
51,30/09/2011,"- R$ 3,82 M","R$ 8,00 mil","R$ 3,82 M","R$ 1.000,00"
52,30/06/2011,"- R$ 4,01 M","- R$ 2,00 mil","R$ 4,01 M","R$ 1.000,00"
53,31/03/2011,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
