,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-4,00%","-6,12%","-6,05%","-9,27%","-38,46%","-9,54%","6,47%","-50,32%","-27,78%","-26,36%","0,19","5,14","4,14","-4,58"
1,30/06/2024,"-4,95%","-7,61%","-7,50%","-11,53%","-40,73%","-10,99%","4,71%","-63,53%","-38,25%","-36,79%","0,17","5,12","4,12","-3,52"
2,31/03/2024,"-4,67%","-7,01%","-7,07%","-10,63%","-38,37%","-10,94%","8,58%","-58,87%","-32,60%","-31,39%","0,19","4,95","3,95","-4,11"
3,31/12/2023,"-3,98%","-6,13%","-6,02%","-9,29%","-30,27%","-8,76%","10,42%","-48,34%","-28,28%","-27,10%","0,18","4,32","3,32","-5,12"
4,30/09/2023,"0,71%","1,11%","1,08%","1,68%","-8,04%","-2,37%","23,85%","-8,84%","3,42%","4,26%","0,27","4,03","3,03","30,29"
5,30/06/2023,"2,02%","3,05%","3,07%","4,62%","-0,55%","-0,17%","24,68%","-0,56%","8,66%","9,40%","0,30","3,71","2,71","12,00"
6,31/03/2023,"2,42%","3,48%","3,66%","5,28%","3,22%","1,03%","24,14%","3,03%","8,65%","9,34%","0,34","3,51","2,51","10,30"
7,31/12/2022,"2,19%","2,98%","3,32%","4,52%","3,42%","1,10%","24,84%","3,20%","7,42%","8,08%","0,34","3,46","2,46","10,76"
8,30/09/2022,"1,74%","2,29%","2,63%","3,47%","2,76%","0,95%","24,18%","2,61%","5,81%","6,45%","0,36","3,39","2,39","12,81"
9,30/06/2022,"1,29%","1,76%","1,96%","2,67%","2,01%","0,71%","23,45%","2,04%","4,59%","5,36%","0,35","3,33","2,33","16,26"
10,31/03/2022,"1,23%","1,68%","1,86%","2,55%","1,26%","0,46%","24,49%","1,52%","5,05%","6,05%","0,30","3,13","2,13","14,87"
11,31/12/2021,"0,97%","1,33%","1,47%","2,01%","1,37%","0,54%","24,90%","1,79%","4,19%","5,29%","0,30","3,10","2,10","18,81"
12,30/09/2021,"0,44%","0,59%","0,67%","0,89%","3,18%","1,24%","25,49%","5,06%","2,25%","3,58%","0,25","2,90","1,90","35,29"
