,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 123,74 M","R$ 17,97 M","- R$ 11,60 M","- R$ 1,79 M","- R$ 9,81 M","- R$ 25,13 M","- R$ 0,57"
1,31/03/2024,"R$ 148,91 M","R$ 22,49 M","- R$ 8,26 M","- R$ 1,55 M","- R$ 6,71 M","- R$ 51,36 M","- R$ 1,17"
2,31/12/2023,"- R$ 4,14 M","- R$ 50,49 M","- R$ 111,97 M","- R$ 1,30 M","- R$ 110,67 M","- R$ 136,13 M","- R$ 3,11"
3,30/09/2023,"R$ 130,30 M","R$ 28,81 M","- R$ 20,72 M","- R$ 1,19 M","- R$ 19,54 M","- R$ 40,76 M","- R$ 0,93"
4,30/06/2023,"R$ 142,63 M","R$ 35,06 M","R$ 4,76 M","- R$ 1,02 M","R$ 5,78 M","- R$ 17,64 M","- R$ 0,40"
5,31/03/2023,"R$ 132,01 M","R$ 28,42 M","R$ 14,56 M","- R$ 1,27 M","R$ 15,83 M","R$ 778,00 mil","R$ 0,02"
6,31/12/2022,"R$ 176,52 M","R$ 46,41 M","R$ 21,29 M","- R$ 1,39 M","R$ 22,68 M","R$ 6,23 M","R$ 0,14"
7,30/09/2022,"R$ 170,35 M","R$ 43,52 M","R$ 13,18 M","- R$ 931,00 mil","R$ 14,11 M","R$ 7,15 M","R$ 0,16"
8,30/06/2022,"R$ 187,02 M","R$ 42,40 M","R$ 8,54 M","- R$ 1,01 M","R$ 9,55 M","R$ 6,02 M","R$ 0,14"
9,31/03/2022,"R$ 133,20 M","R$ 33,37 M","R$ 6,48 M","- R$ 1,08 M","R$ 7,55 M","R$ 1,95 M","R$ 0,04"
10,31/12/2021,"R$ 170,28 M","R$ 40,51 M","R$ 10,17 M","- R$ 1,27 M","R$ 11,44 M","R$ 2,12 M","R$ 0,05"
11,30/09/2021,"R$ 120,13 M","R$ 26,90 M","R$ 2,83 M","- R$ 1,33 M","R$ 4,17 M","R$ 2,40 M","R$ 0,05"
12,30/06/2021,"R$ 93,42 M","R$ 25,86 M","R$ 6,63 M","- R$ 1,49 M","R$ 8,12 M","R$ 1,38 M","R$ 0,03"
13,31/03/2021,"R$ 89,57 M","R$ 24,60 M","R$ 186,00 mil","- R$ 1,14 M","R$ 1,33 M","R$ 2,57 M","R$ 0,06"
14,31/12/2020,"R$ 77,78 M","R$ 19,72 M","- R$ 1,09 M","- R$ 1,13 M","R$ 39,00 mil","R$ 12,92 M","R$ 0,30"
15,30/09/2020,"R$ 70,12 M","R$ 12,17 M","R$ 17,80 M","- R$ 1,16 M","R$ 18,96 M","R$ 1,93 M","R$ 0,04"
16,30/06/2020,"R$ 113,03 M","R$ 24,16 M","R$ 7,32 M","- R$ 1,14 M","R$ 8,45 M","- R$ 6,00 M","- R$ 0,14"
17,31/03/2020,"R$ 55,83 M","R$ 10,82 M","- R$ 11,84 M","- R$ 1,15 M","- R$ 10,69 M","- R$ 7,38 M","- R$ 0,17"
18,31/12/2019,"R$ 95,57 M","R$ 34,33 M","R$ 9,40 M","- R$ 1,29 M","R$ 10,69 M","R$ 5,27 M","R$ 0,12"
19,30/09/2019,"R$ 79,31 M","R$ 24,35 M","R$ 7,06 M","- R$ 1,17 M","R$ 8,24 M","R$ 3,82 M","R$ 0,09"
20,30/06/2019,"R$ 65,99 M","R$ 14,78 M","- R$ 1,19 M","- R$ 1,03 M","- R$ 165,00 mil","R$ 2,34 M","R$ 0,05"
21,31/03/2019,"R$ 78,90 M","R$ 10,62 M","- R$ 6,76 M","- R$ 968,00 mil","- R$ 5,79 M","- R$ 9,82 M","- R$ 0,22"
22,31/12/2018,"R$ 34,11 M","R$ 6,95 M","- R$ 9,91 M","- R$ 2,02 M","- R$ 7,90 M","- R$ 7,75 M","- R$ 0,18"
23,30/09/2018,"R$ 57,29 M","R$ 18,25 M","- R$ 457,00 mil","- R$ 1,73 M","R$ 1,28 M","R$ 2,52 M","R$ 0,06"
24,30/06/2018,"R$ 41,11 M","R$ 9,69 M","- R$ 10,55 M","- R$ 1,07 M","- R$ 9,48 M","- R$ 9,12 M","- R$ 0,21"
25,31/03/2018,"R$ 50,10 M","R$ 5,67 M","- R$ 13,24 M","- R$ 1,03 M","- R$ 12,21 M","- R$ 11,75 M","- R$ 0,27"
26,31/12/2017,"R$ 72,95 M","R$ 6,37 M","- R$ 17,33 M","- R$ 1,74 M","- R$ 15,58 M","- R$ 19,03 M","- R$ 0,43"
27,30/09/2017,"R$ 73,03 M","R$ 7,06 M","- R$ 10,98 M","- R$ 3,21 M","- R$ 7,77 M","- R$ 12,96 M","- R$ 0,30"
28,30/06/2017,"R$ 69,06 M","- R$ 3,11 M","- R$ 32,14 M","- R$ 2,62 M","- R$ 29,53 M","- R$ 35,14 M","- R$ 0,80"
29,31/03/2017,"R$ 74,67 M","R$ 1,06 M","- R$ 23,96 M","- R$ 1,69 M","- R$ 22,28 M","- R$ 26,06 M","- R$ 0,60"
30,31/12/2016,"R$ 76,10 M","- R$ 12,32 M","- R$ 55,02 M","- R$ 1,70 M","- R$ 53,33 M","- R$ 55,65 M","- R$ 1,27"
31,30/09/2016,"R$ 145,75 M","R$ 23,63 M","- R$ 9,42 M","- R$ 1,68 M","- R$ 7,75 M","- R$ 15,35 M","- R$ 0,35"
32,30/06/2016,"R$ 75,18 M","R$ 8,88 M","- R$ 14,64 M","- R$ 1,65 M","- R$ 13,00 M","- R$ 17,22 M","- R$ 0,39"
33,31/03/2016,"R$ 88,95 M","R$ 17,83 M","R$ 11,28 M","- R$ 1,65 M","R$ 12,93 M","R$ 12,49 M","R$ 0,29"
34,31/12/2015,"R$ 133,11 M","R$ 51,82 M","- R$ 5,15 M","- R$ 1,68 M","- R$ 3,47 M","R$ 3,14 M","R$ 0,07"
35,30/09/2015,"R$ 148,23 M","R$ 37,51 M","R$ 8,44 M","- R$ 1,64 M","R$ 10,08 M","R$ 1,22 M","R$ 0,03"
36,30/06/2015,"R$ 146,03 M","R$ 39,19 M","R$ 3,94 M","- R$ 1,47 M","R$ 5,41 M","R$ 2,11 M","R$ 0,05"
37,31/03/2015,"R$ 129,95 M","R$ 35,65 M","- R$ 366,00 mil","- R$ 1,52 M","R$ 1,16 M","R$ 279,00 mil","R$ 0,01"
38,31/12/2014,"R$ 175,02 M","R$ 48,45 M","R$ 12,46 M","- R$ 1,29 M","R$ 13,75 M","R$ 15,37 M","R$ 0,35"
39,30/09/2014,"R$ 155,54 M","R$ 43,15 M","R$ 21,40 M","- R$ 1,94 M","R$ 23,35 M","R$ 19,36 M","R$ 0,40"
40,30/06/2014,"R$ 168,09 M","R$ 54,40 M","R$ 24,69 M","- R$ 1,76 M","R$ 26,44 M","R$ 20,05 M","R$ 0,41"
41,31/03/2014,"R$ 216,10 M","R$ 64,49 M","R$ 21,43 M","- R$ 1,64 M","R$ 23,07 M","R$ 13,60 M","R$ 0,28"
42,31/12/2013,"R$ 203,16 M","R$ 61,15 M","R$ 62,18 M","- R$ 1,53 M","R$ 63,71 M","R$ 49,89 M","R$ 1,03"
43,30/09/2013,"R$ 203,65 M","R$ 67,48 M","R$ 30,82 M","- R$ 1,39 M","R$ 32,22 M","R$ 16,63 M","R$ 0,34"
44,30/06/2013,"R$ 190,67 M","R$ 60,65 M","R$ 27,50 M","- R$ 1,38 M","R$ 28,88 M","R$ 13,69 M","R$ 0,28"
45,31/03/2013,"R$ 156,07 M","R$ 51,48 M","R$ 37,59 M","- R$ 1,51 M","R$ 39,10 M","R$ 20,33 M","R$ 0,42"
46,31/12/2012,"R$ 145,64 M","R$ 45,62 M","R$ 18,02 M","- R$ 2,48 M","R$ 20,50 M","R$ 13,90 M","R$ 0,29"
47,30/09/2012,"R$ 183,47 M","R$ 56,21 M","R$ 23,43 M","- R$ 1,31 M","R$ 24,73 M","R$ 14,66 M","R$ 0,30"
48,30/06/2012,"R$ 238,84 M","R$ 75,04 M","R$ 46,36 M","- R$ 1,31 M","R$ 47,68 M","R$ 31,82 M","R$ 0,66"
49,31/03/2012,"R$ 230,74 M","R$ 67,13 M","R$ 36,92 M","- R$ 1,20 M","R$ 38,12 M","R$ 23,98 M","R$ 0,49"
50,31/12/2011,"R$ 224,61 M","R$ 56,69 M","R$ 28,12 M","- R$ 873,00 mil","R$ 28,99 M","R$ 18,13 M","R$ 0,37"
51,30/09/2011,"R$ 171,64 M","R$ 19,82 M","- R$ 10,96 M","- R$ 853,00 mil","- R$ 10,11 M","- R$ 18,95 M","- R$ 0,39"
52,30/06/2011,"R$ 142,34 M","R$ 26,91 M","R$ 2,90 M","- R$ 1,08 M","R$ 3,97 M","- R$ 8,18 M","- R$ 0,17"
53,31/03/2011,"R$ 208,10 M","R$ 63,14 M","R$ 99,86 M","- R$ 1,35 M","R$ 101,21 M","R$ 66,90 M","R$ 1,38"
54,31/12/2010,"R$ 221,53 M","R$ 63,98 M","R$ 24,58 M",NA,NA,"R$ 26,12 M","R$ 0,54"
55,30/09/2010,"R$ 209,87 M","R$ 68,37 M","R$ 37,02 M",NA,NA,"R$ 23,68 M","R$ 0,49"
56,30/06/2010,"R$ 157,37 M","R$ 52,26 M","R$ 27,86 M",NA,NA,"R$ 17,74 M","R$ 0,37"
57,31/03/2010,"R$ 116,36 M","R$ 37,48 M","R$ 13,61 M",NA,NA,"R$ 4,13 M","R$ 0,09"
58,31/12/2009,"R$ 132,98 M","R$ 28,78 M","R$ 6,99 M",NA,NA,"R$ 288,00 mil","R$ 0,01"
59,30/09/2009,"R$ 86,33 M","R$ 24,56 M","R$ 5,36 M",NA,NA,"R$ 2,28 M","R$ 0,05"
60,30/06/2009,"R$ 142,87 M","R$ 37,61 M","R$ 17,92 M",NA,NA,"R$ 14,77 M","R$ 0,30"
61,31/03/2009,"R$ 104,16 M","R$ 31,71 M","R$ 13,30 M",NA,NA,"R$ 10,44 M","R$ 0,21"
62,31/12/2008,"R$ 107,38 M","R$ 35,71 M","R$ 1,34 M",NA,NA,"R$ 2,54 M","R$ 0,05"
63,30/09/2008,"R$ 115,82 M","R$ 45,53 M","R$ 31,78 M",NA,NA,"R$ 32,56 M","R$ 0,67"
64,30/06/2008,"R$ 107,90 M","R$ 39,63 M","R$ 28,64 M",NA,NA,"R$ 29,85 M","R$ 0,61"
65,31/03/2008,"R$ 72,68 M","R$ 23,63 M","R$ 14,28 M",NA,NA,"R$ 17,86 M","R$ 0,37"
66,31/12/2007,"R$ 49,81 M","R$ 18,43 M","R$ 11,57 M",NA,NA,"R$ 20,43 M","R$ 0,42"
67,30/09/2007,"R$ 35,62 M","R$ 12,47 M","R$ 7,73 M",NA,NA,"R$ 15,95 M","R$ 0,33"
