,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,MRS LOGIST,MRS LOGISTICA S.A.,ATIVO,FASE OPERACIONAL,Balcão Organizado,Serviços de Transporte Ferroviário de Cargas,"R$ 5,60 mil",Bens Industriais,Transporte,Transporte Ferroviário,-
