,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 26,07 B","R$ 1,05 B","R$ 232,00 M","- R$ 1,16 B","R$ 1,39 B","R$ 536,54 M","R$ 0,43",21
1,31/03/2024,"R$ 26,61 B","R$ 1,30 B","R$ 390,04 M","- R$ 1,12 B","R$ 1,51 B","R$ 931,18 M","R$ 0,74",21
2,31/12/2023,"R$ 27,64 B","R$ 1,79 B","R$ 799,44 M","- R$ 1,06 B","R$ 1,86 B","R$ 1,39 B","R$ 1,11",21
3,30/09/2023,"R$ 28,52 B","R$ 2,42 B","- R$ 596,41 M","- R$ 1,01 B","R$ 410,58 M","- R$ 465,77 M","- R$ 0,37",21
4,30/06/2023,"R$ 30,24 B","R$ 3,24 B","R$ 290,21 M","- R$ 970,43 M","R$ 1,26 B","R$ 263,21 M","R$ 0,21",21
5,31/03/2023,"R$ 31,88 B","R$ 4,85 B","R$ 1,88 B","- R$ 928,60 M","R$ 2,81 B","R$ 898,26 M","R$ 0,72",21
6,31/12/2022,"R$ 32,47 B","R$ 5,68 B","R$ 2,67 B","- R$ 902,68 M","R$ 3,57 B","R$ 1,62 B","R$ 1,29",21
7,30/09/2022,"R$ 32,86 B","R$ 6,94 B","R$ 5,92 B","- R$ 908,17 M","R$ 6,83 B","R$ 5,01 B","R$ 4,00",21
8,30/06/2022,"R$ 33,45 B","R$ 9,07 B","R$ 7,55 B","- R$ 926,68 M","R$ 8,48 B","R$ 6,05 B","R$ 4,83",21
9,31/03/2022,"R$ 34,52 B","R$ 10,53 B","R$ 10,66 B","- R$ 956,85 M","R$ 11,62 B","R$ 9,33 B","R$ 7,45",21
10,31/12/2021,"R$ 33,74 B","R$ 11,27 B","R$ 11,49 B","- R$ 982,74 M","R$ 12,47 B","R$ 9,07 B","R$ 7,24",21
11,30/09/2021,"R$ 31,16 B","R$ 10,81 B","R$ 11,37 B","- R$ 995,57 M","R$ 12,36 B","R$ 8,22 B","R$ 6,56",21
12,30/06/2021,"R$ 26,52 B","R$ 8,57 B","R$ 9,67 B","- R$ 1,00 B","R$ 10,67 B","R$ 6,72 B","R$ 5,36",21
13,31/03/2021,"R$ 19,35 B","R$ 5,21 B","R$ 4,80 B","- R$ 1,00 B","R$ 5,80 B","R$ 2,08 B","R$ 1,66",21
14,31/12/2020,"R$ 16,09 B","R$ 3,26 B","R$ 2,93 B","- R$ 1,00 B","R$ 3,93 B","R$ 672,79 M","R$ 0,54",21
15,30/09/2020,"R$ 14,49 B","R$ 1,98 B","R$ 1,01 B","- R$ 1,00 B","R$ 2,01 B","- R$ 667,27 M","- R$ 0,53",21
16,30/06/2020,"R$ 13,96 B","R$ 1,56 B","R$ 638,88 M","- R$ 1,01 B","R$ 1,65 B","- R$ 908,29 M","- R$ 0,72",21
17,31/03/2020,"R$ 15,22 B","R$ 1,89 B","R$ 1,01 B","- R$ 999,47 M","R$ 2,01 B","- R$ 310,16 M","- R$ 0,25",21
18,31/12/2019,"R$ 14,95 B","R$ 1,87 B","R$ 952,51 M","- R$ 991,79 M","R$ 1,94 B","R$ 213,27 M","R$ 0,17",21
19,30/09/2019,"R$ 14,50 B","R$ 1,95 B","R$ 870,36 M","- R$ 994,19 M","R$ 1,86 B","R$ 349,00 M","R$ 0,28",21
20,30/06/2019,"R$ 14,51 B","R$ 2,12 B","R$ 1,10 B","- R$ 998,04 M","R$ 2,10 B","R$ 796,83 M","R$ 0,65",21
21,31/03/2019,"R$ 14,02 B","R$ 2,10 B","R$ 1,01 B","- R$ 1,01 B","R$ 2,02 B","R$ 633,40 M","R$ 0,51",21
22,31/12/2018,"R$ 13,74 B","R$ 2,22 B","R$ 1,14 B","- R$ 1,03 B","R$ 2,17 B","R$ 726,66 M","R$ 0,58",21
23,30/09/2018,"R$ 13,39 B","R$ 2,25 B","R$ 1,16 B","- R$ 1,02 B","R$ 2,18 B","R$ 321,94 M","R$ 0,26",21
24,30/06/2018,"R$ 12,26 B","R$ 1,97 B","R$ 885,35 M","- R$ 1,05 B","R$ 1,94 B","R$ 134,98 M","R$ 0,11",21
25,31/03/2018,"R$ 11,63 B","R$ 1,77 B","R$ 1,03 B","- R$ 1,12 B","R$ 2,15 B","R$ 284,23 M","R$ 0,23",21
26,31/12/2017,"R$ 10,73 B","R$ 1,64 B","R$ 883,87 M","- R$ 1,17 B","R$ 2,06 B","R$ 233,02 M","R$ 0,19",21
27,30/09/2017,"R$ 9,78 B","R$ 1,48 B","R$ 1,07 B","- R$ 1,20 B","R$ 2,27 B","R$ 9,32 M","R$ 0,01",21
28,30/06/2017,"R$ 9,31 B","R$ 1,39 B","R$ 907,03 M","- R$ 1,22 B","R$ 2,12 B","- R$ 181,78 M","- R$ 0,15",21
29,31/03/2017,"R$ 8,76 B","R$ 1,01 B","R$ 268,45 M","- R$ 1,20 B","R$ 1,47 B","- R$ 428,28 M","- R$ 0,34",21
30,31/12/2016,"R$ 8,45 B","R$ 487,32 M","- R$ 221,59 M","- R$ 1,22 B","R$ 994,90 M","- R$ 669,95 M","- R$ 0,53",21
31,30/09/2016,"R$ 8,74 B","R$ 161,16 M","- R$ 2,70 B","- R$ 1,30 B","- R$ 1,41 B","- R$ 1,75 B","- R$ 1,40",21
32,30/06/2016,"R$ 8,90 B","- R$ 214,33 M","- R$ 3,14 B","- R$ 1,34 B","- R$ 1,81 B","- R$ 2,67 B","- R$ 2,53",21
33,31/03/2016,"R$ 9,55 B","- R$ 111,65 M","- R$ 3,94 B","- R$ 1,32 B","- R$ 2,62 B","- R$ 3,14 B","- R$ 3,10",21
34,31/12/2015,"R$ 10,19 B","R$ 172,55 M","- R$ 3,63 B","- R$ 1,31 B","- R$ 2,32 B","- R$ 3,24 B","- R$ 3,19",21
35,30/09/2015,"R$ 10,37 B","R$ 297,46 M","- R$ 1,46 B","- R$ 1,25 B","- R$ 206,96 M","- R$ 2,02 B","- R$ 2,00",21
36,30/06/2015,"R$ 10,85 B","R$ 532,01 M","- R$ 946,66 M","- R$ 1,18 B","R$ 234,10 M","- R$ 1,02 B","- R$ 1,01",21
37,31/03/2015,"R$ 11,28 B","R$ 760,69 M","R$ 373,43 M","- R$ 1,15 B","R$ 1,53 B","- R$ 302,52 M","- R$ 0,30",21
38,31/12/2014,"R$ 11,74 B","R$ 1,04 B","R$ 706,75 M","- R$ 1,11 B","R$ 1,82 B","R$ 129,55 M","R$ 0,13",21
39,30/09/2014,"R$ 12,35 B","R$ 1,42 B","R$ 928,17 M","- R$ 1,12 B","R$ 2,05 B","R$ 273,81 M","R$ 0,27",21
40,30/06/2014,"R$ 12,64 B","R$ 1,75 B","R$ 1,14 B","- R$ 1,10 B","R$ 2,24 B","R$ 370,44 M","R$ 0,37",21
41,31/03/2014,"R$ 12,78 B","R$ 1,79 B","R$ 1,04 B","- R$ 1,08 B","R$ 2,13 B","R$ 196,55 M","R$ 0,19",21
42,31/12/2013,"R$ 12,83 B","R$ 1,48 B","R$ 700,88 M","- R$ 1,07 B","R$ 1,77 B","- R$ 141,68 M","- R$ 0,14",21
43,30/09/2013,"R$ 12,84 B","R$ 1,34 B","R$ 504,10 M","- R$ 1,08 B","R$ 1,58 B","- R$ 466,31 M","- R$ 0,46",21
44,30/06/2013,"R$ 13,03 B","R$ 972,86 M","R$ 102,56 M","- R$ 1,08 B","R$ 1,18 B","- R$ 680,10 M","- R$ 0,67",21
45,31/03/2013,"R$ 13,02 B","R$ 715,23 M","- R$ 76,26 M","- R$ 1,04 B","R$ 962,18 M","- R$ 722,35 M","- R$ 0,71",21
46,31/12/2012,"R$ 12,71 B","R$ 660,50 M","- R$ 138,48 M","- R$ 997,72 M","R$ 859,24 M","- R$ 639,57 M","- R$ 0,63",21
47,30/09/2012,"R$ 12,32 B","R$ 724,58 M","- R$ 76,19 M","- R$ 941,31 M","R$ 865,12 M","- R$ 271,24 M","- R$ 0,27",21
48,30/06/2012,"R$ 11,92 B","R$ 907,07 M","R$ 267,86 M","- R$ 887,32 M","R$ 1,16 B","- R$ 25,03 M","- R$ 0,02",21
49,31/03/2012,"R$ 11,72 B","R$ 1,17 B","R$ 490,72 M","- R$ 869,51 M","R$ 1,36 B","R$ 188,33 M","R$ 0,19",21
50,31/12/2011,"R$ 11,90 B","R$ 1,29 B","R$ 692,82 M","- R$ 856,89 M","R$ 1,55 B","R$ 233,08 M","R$ 0,23",21
51,30/09/2011,"R$ 12,18 B","R$ 1,27 B","R$ 991,94 M","- R$ 860,30 M","R$ 1,85 B","R$ 474,28 M","R$ 0,47",21
52,30/06/2011,"R$ 12,42 B","R$ 1,72 B","R$ 1,31 B","- R$ 850,81 M","R$ 2,16 B","R$ 885,36 M","R$ 0,87",21
53,31/03/2011,"R$ 12,98 B","R$ 2,13 B","R$ 1,77 B","- R$ 836,12 M","R$ 2,60 B","R$ 1,18 B","R$ 1,16",21
54,31/12/2010,"R$ 12,96 B","R$ 2,53 B","R$ 2,14 B","- R$ 822,86 M","R$ 2,96 B","R$ 1,57 B","R$ 1,55",21
55,30/09/2010,"R$ 12,85 B","R$ 3,00 B","R$ 2,73 B",,,"R$ 1,78 B","R$ 1,75",21
56,30/06/2010,"R$ 12,47 B","R$ 2,52 B","R$ 2,47 B",,,"R$ 1,71 B","R$ 3,38",21
57,31/03/2010,"R$ 11,30 B","R$ 1,88 B","R$ 1,76 B",,,"R$ 1,71 B","R$ 3,36",21
58,31/12/2009,"R$ 10,92 B","R$ 1,48 B","R$ 1,16 B",,,"R$ 1,24 B","R$ 2,44",21
59,30/09/2009,"R$ 11,67 B","R$ 2,90 B","R$ 2,09 B",,,"R$ 1,65 B","R$ 3,25",21
60,30/06/2009,"R$ 13,26 B","R$ 4,32 B","R$ 3,26 B",,,"R$ 1,78 B","R$ 3,51",21
61,31/03/2009,"R$ 14,82 B","R$ 5,36 B","R$ 4,41 B",,,"R$ 2,40 B","R$ 4,74",21
62,31/12/2008,"R$ 15,71 B","R$ 6,01 B","R$ 5,44 B",,,"R$ 3,22 B","R$ 6,36",21
63,30/09/2008,"R$ 15,46 B","R$ 5,72 B","R$ 5,15 B",,,"R$ 3,36 B","R$ 6,62",21
64,30/06/2008,"R$ 14,64 B","R$ 5,23 B","R$ 4,53 B",,,"R$ 3,23 B","R$ 6,38",21
65,31/03/2008,"R$ 14,04 B","R$ 4,98 B","R$ 4,51 B",,,"R$ 3,18 B","R$ 9,40",21
66,31/12/2007,"R$ 13,82 B","R$ 4,89 B","R$ 4,47 B",,,"R$ 3,17 B","R$ 9,39",21
67,30/09/2007,"R$ 13,62 B","R$ 4,86 B","R$ 4,12 B",,,"R$ 2,95 B","R$ 13,11",21
68,30/06/2007,"R$ 13,12 B","R$ 4,71 B","R$ 4,11 B",,,"R$ 2,91 B","R$ 12,92",21
69,31/03/2007,"R$ 12,79 B","R$ 4,52 B","R$ 4,02 B",,,"R$ 2,81 B","R$ 12,48",21
70,31/12/2006,"R$ 12,42 B","R$ 4,27 B","R$ 3,76 B",,,"R$ 2,52 B","R$ 11,17",21
71,30/09/2006,"R$ 12,09 B","R$ 3,99 B","R$ 4,16 B",,,"R$ 3,09 B","R$ 13,71",21
72,30/06/2006,"R$ 12,10 B","R$ 4,02 B","R$ 4,17 B",,,"R$ 3,16 B","R$ 14,01",21
73,31/03/2006,"R$ 12,53 B","R$ 4,56 B","R$ 4,62 B",,,"R$ 3,26 B","R$ 14,48",21
74,31/12/2005,"R$ 13,04 B","R$ 5,42 B","R$ 5,64 B",,,"R$ 3,92 B","R$ 17,39",21
75,30/09/2005,"R$ 13,88 B","R$ 6,26 B","R$ 5,97 B",,,"R$ 3,72 B","R$ 16,52",21
76,30/06/2005,"R$ 14,04 B","R$ 6,61 B","R$ 6,34 B",,,"R$ 3,94 B","R$ 17,51",21
77,31/03/2005,"R$ 13,32 B","R$ 6,37 B","R$ 6,10 B",,,"R$ 3,66 B","R$ 16,25",21
