,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 532,95 M","R$ 137,55 M","R$ 68,72 M","- R$ 22,89 M","R$ 91,61 M","R$ 62,93 M","R$ 2,80",255
1,31/03/2024,"R$ 515,19 M","R$ 129,42 M","R$ 62,66 M","- R$ 21,44 M","R$ 84,10 M","R$ 54,27 M","R$ 2,41",255
2,31/12/2023,"R$ 495,48 M","R$ 117,71 M","R$ 55,02 M","- R$ 20,66 M","R$ 75,68 M","R$ 49,31 M","R$ 2,19",255
3,30/09/2023,"R$ 477,32 M","R$ 106,76 M","R$ 51,42 M","- R$ 19,91 M","R$ 71,33 M","R$ 33,78 M","R$ 1,50",255
4,30/06/2023,"R$ 469,82 M","R$ 104,02 M","R$ 50,30 M","- R$ 19,46 M","R$ 69,77 M","R$ 31,33 M","R$ 1,39",255
5,31/03/2023,"R$ 479,51 M","R$ 105,10 M","R$ 53,69 M","- R$ 18,44 M","R$ 72,13 M","R$ 34,62 M","R$ 1,54",255
6,31/12/2022,"R$ 492,14 M","R$ 111,56 M","R$ 58,59 M","- R$ 17,20 M","R$ 75,78 M","R$ 37,00 M","R$ 1,64",255
7,30/09/2022,"R$ 486,54 M","R$ 114,53 M","R$ 62,00 M","- R$ 15,96 M","R$ 77,96 M","R$ 43,20 M","R$ 1,92",255
8,30/06/2022,"R$ 478,53 M","R$ 118,99 M","R$ 64,97 M","- R$ 14,17 M","R$ 79,13 M","R$ 48,54 M","R$ 2,16",255
9,31/03/2022,"R$ 435,41 M","R$ 107,35 M","R$ 55,32 M","- R$ 14,76 M","R$ 70,08 M","R$ 41,40 M","R$ 1,84",255
10,31/12/2021,"R$ 386,55 M","R$ 92,62 M","R$ 44,49 M","- R$ 12,41 M","R$ 56,90 M","R$ 36,31 M","R$ 1,61",255
11,30/09/2021,"R$ 338,33 M","R$ 82,71 M","R$ 38,11 M","- R$ 11,79 M","R$ 49,90 M","R$ 29,51 M","R$ 1,31",255
12,30/06/2021,"R$ 282,85 M","R$ 67,13 M","R$ 31,23 M","- R$ 11,47 M","R$ 42,70 M","R$ 27,96 M","R$ 1,24",255
13,31/03/2021,"R$ 265,06 M","R$ 68,57 M","R$ 34,08 M","- R$ 9,44 M","R$ 43,52 M","R$ 26,26 M","R$ 1,17",255
14,31/12/2020,"R$ 251,77 M","R$ 63,72 M","R$ 32,02 M","- R$ 10,77 M","R$ 42,78 M","R$ 25,24 M","R$ 1,12",255
15,30/09/2020,"R$ 255,68 M","R$ 62,16 M","R$ 26,33 M","- R$ 13,16 M","R$ 39,50 M","R$ 20,99 M","R$ 0,93",255
16,30/06/2020,"R$ 261,44 M","R$ 63,39 M","R$ 26,30 M","- R$ 10,73 M","R$ 37,03 M","R$ 14,90 M","R$ 0,66",255
17,31/03/2020,"R$ 270,97 M","R$ 60,51 M","R$ 23,30 M","- R$ 10,45 M","R$ 33,75 M","R$ 15,83 M","R$ 0,70",255
18,31/12/2019,"R$ 299,19 M","R$ 64,68 M","R$ 27,07 M","- R$ 10,17 M","R$ 37,25 M","R$ 16,85 M","R$ 0,75",255
19,30/09/2019,"R$ 295,45 M","R$ 58,30 M","R$ 28,67 M","- R$ 7,55 M","R$ 36,23 M","R$ 17,66 M","R$ 0,78",255
20,30/06/2019,"R$ 298,27 M","R$ 57,80 M","R$ 25,03 M","- R$ 9,80 M","R$ 34,83 M","R$ 16,55 M","R$ 0,74",255
21,31/03/2019,"R$ 276,96 M","R$ 54,51 M","R$ 23,19 M","- R$ 9,82 M","R$ 33,01 M","R$ 14,34 M","R$ 0,64",255
22,31/12/2018,"R$ 246,96 M","R$ 50,66 M","R$ 20,16 M","- R$ 9,93 M","R$ 30,09 M","R$ 12,25 M","R$ 0,54",255
23,30/09/2018,,,,"R$ 31,52 M","R$ 37,87 M",,,255
24,30/06/2018,,,,"R$ 31,59 M","R$ 38,03 M",,,255
