,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
43,31/12/2013,"5,93","0,79","0,30","2,79","0,21","R$ 53,40 M","1,99%",255
44,30/09/2013,"8,36","0,86","0,35","9,97","0,22","R$ 56,86 M","0,94%",255
45,30/06/2013,"9,02","0,83","0,31","14,30","0,21","R$ 54,17 M","1,02%",255
46,31/03/2013,"7,52","0,80","0,28","-28,79","0,20","R$ 52,01 M","1,10%",255
47,31/12/2012,"7,39","0,90","0,31","24,32","0,22","R$ 54,71 M","0,00%",255
48,30/09/2012,"7,73","1,09","0,38","4,67","0,27","R$ 61,95 M","0,00%",255
49,30/06/2012,"5,56","0,94","0,33","3,31","0,23","R$ 60,26 M","0,00%",255
50,31/03/2012,"6,13","0,98","0,33","3,87","0,24","R$ 59,69 M","0,00%",255
51,31/12/2011,"6,39","1,00","0,32","6,03","0,23","R$ 58,79 M","0,00%",255
52,30/09/2011,"5,56","1,08","0,34","11,90","0,24","R$ 60,45 M","0,00%",255
53,30/06/2011,"5,81","1,09","0,32","18,75","0,23","R$ 58,64 M","0,00%",255
54,31/03/2011,"7,11","1,20","0,35","63,21","0,23","R$ 59,83 M","0,00%",255
55,31/12/2010,"10,63","1,37","0,43","-364,03","0,26","R$ 62,99 M","0,00%",255
56,30/09/2010,,"1,40",,"-3,95","0,25","R$ 78,68 M","0,00%",255
57,30/06/2010,"13,79","1,63","0,57","-1,12","0,28","R$ 82,13 M","0,00%",255
58,31/03/2010,"-140,79","1,87","0,66","1,67","0,32","R$ 86,32 M","0,00%",255
59,31/12/2009,"40,06","-3,79","0,64","8,68","0,55","R$ 88,50 M","0,00%",255
60,30/09/2009,"9,81","-2,70","0,46","3,47","0,46","R$ 82,51 M","0,00%",255
61,30/06/2009,"5,19","-3,33","0,47","4,78","0,52","R$ 90,54 M","0,00%",255
62,31/03/2009,"3,58","-3,83","0,41","4,11","0,47","R$ 88,37 M","0,00%",255
63,31/12/2008,"3,70","-3,94","0,45","4,30","0,50","R$ 94,75 M","0,00%",255
64,30/09/2008,"4,94","-2,86","0,47",,"0,53","R$ 94,75 M","0,00%",255
65,30/06/2008,"9,05","-2,57","0,58",,"0,66","R$ 101,89 M","0,00%",255
66,31/03/2008,"11,79","-3,32","0,82",,"0,95","R$ 122,27 M","0,00%",255
67,31/12/2007,"13,66","-3,39","0,94",,"1,29","R$ 132,87 M","0,00%",255
68,30/09/2007,"10,87","-3,36","0,99",,"1,46","R$ 138,23 M","0,00%",255
69,30/06/2007,"8,70","-3,54","1,07",,"1,65","R$ 146,51 M","0,00%",255
70,31/03/2007,"4,59","-1,94","0,62",,"0,99","R$ 107,54 M","0,00%",255
71,31/12/2006,"4,62","-1,64","0,60",,"0,99","R$ 102,56 M","0,00%",255
72,30/09/2006,"4,25","-1,03","0,44",,"0,72","R$ 86,82 M","0,00%",255
73,30/06/2006,"6,08","-0,67","0,33",,"0,57","R$ 76,17 M","0,00%",255
74,31/03/2006,"7,40","-0,54","0,27",,"0,51","R$ 71,95 M","0,00%",255
75,31/12/2005,"7,01","-0,49","0,25",,"0,49","R$ 70,43 M","0,00%",255
76,30/09/2005,"7,19","-0,25","0,13",,"0,24","R$ 60,23 M","0,00%",255
77,30/06/2005,"4,76","-0,24","0,13",,"0,24","R$ 59,60 M","0,00%",255
78,31/03/2005,"6,52","-0,23","0,15",,"0,25","R$ 59,60 M","0,00%",255
79,31/12/2004,"-18,53","-0,35","0,27",,"0,44","R$ 65,33 M","0,00%",255
80,30/09/2004,"-0,86","-0,03","0,02",,"0,04","R$ 50,05 M","0,00%",255
81,30/06/2004,"-0,48","-0,03","0,03",,"0,04","R$ 50,05 M","0,00%",255
82,31/03/2004,"-0,32","-0,03","0,03",,"0,04","R$ 50,05 M","0,00%",255
83,31/12/2003,"-0,36","-0,03","0,03",,"0,04","R$ 50,05 M","0,00%",255
84,30/09/2003,"-0,15","-0,03","0,05",,"0,05","R$ 50,30 M","0,00%",255
85,30/06/2003,"-0,16","-0,03","0,05",,"0,06","R$ 50,30 M","0,00%",255
86,31/03/2003,"-0,17","-0,04","0,05",,"0,06","R$ 50,30 M","0,00%",255
87,31/12/2002,"-0,17","-0,04","0,06",,"0,06","R$ 50,30 M","0,00%",255
88,30/09/2002,"-0,59","-0,05","0,07",,"0,08","R$ 50,67 M","0,00%",255
89,30/06/2002,"-0,81","-0,07","0,10",,"0,11","R$ 51,32 M","0,00%",255
90,31/03/2002,"-0,75","-0,07","0,10",,"0,12","R$ 51,32 M","0,00%",255
91,31/12/2001,"-0,74","-0,08","0,11",,"0,12","R$ 51,32 M","0,00%",255
92,31/03/2001,"-0,40","-0,08","0,12",,"0,13","R$ 51,31 M","0,00%",255
93,31/12/2000,"-0,34","-0,08","0,12",,"0,13","R$ 51,31 M","0,00%",255
94,30/09/2000,"-0,31","-0,09","0,13",,"0,13","R$ 51,31 M","0,00%",255
95,30/06/2000,"-0,29","-0,10","0,14",,"0,14","R$ 51,31 M","0,00%",255
96,31/03/2000,"-0,14","-0,05","0,08",,"0,07","R$ 50,03 M","0,00%",255
