,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 945,00 M","- R$ 467,00 M","- R$ 2,89 B","- R$ 2,39 B"
1,31/03/2024,"R$ 1,70 B","- R$ 564,00 M","- R$ 2,98 B","- R$ 1,76 B"
2,31/12/2023,"R$ 563,00 M","- R$ 1,60 B","- R$ 1,71 B","- R$ 2,65 B"
3,30/09/2023,"R$ 2,41 B","- R$ 787,00 M","- R$ 2,30 B","- R$ 832,00 M"
4,30/06/2023,"R$ 2,33 B","R$ 1,65 B","- R$ 2,76 B","R$ 913,00 M"
5,31/03/2023,"R$ 2,18 B","R$ 1,81 B","- R$ 2,63 B","R$ 985,00 M"
6,31/12/2022,"- R$ 216,00 M","R$ 2,83 B","- R$ 4,70 B","- R$ 2,65 B"
7,30/09/2022,"R$ 1,30 B","R$ 2,85 B","- R$ 4,32 B","- R$ 666,00 M"
8,30/06/2022,"R$ 1,60 B","R$ 1,33 B","- R$ 3,67 B","- R$ 1,01 B"
9,31/03/2022,"R$ 2,41 B","R$ 927,00 M","- R$ 3,02 B","- R$ 281,00 M"
10,31/12/2021,"R$ 2,73 B","- R$ 77,00 M","- R$ 2,74 B","- R$ 437,00 M"
11,30/09/2021,"R$ 4,20 B","- R$ 4,60 B","- R$ 2,33 B","- R$ 2,76 B"
12,30/06/2021,"R$ 4,28 B","- R$ 4,42 B","- R$ 2,54 B","- R$ 2,81 B"
13,31/03/2021,"R$ 5,08 B","- R$ 4,03 B","- R$ 3,81 B","- R$ 2,26 B"
14,31/12/2020,"R$ 4,74 B","- R$ 4,29 B","- R$ 281,00 M","R$ 757,00 M"
15,30/09/2020,"R$ 3,60 B","- R$ 4,22 B","- R$ 5,30 B","- R$ 5,37 B"
16,30/06/2020,"R$ 3,64 B","- R$ 4,95 B","R$ 3,78 B","R$ 3,03 B"
17,31/03/2020,"R$ 1,91 B","- R$ 3,33 B","R$ 3,65 B","R$ 2,50 B"
18,31/12/2019,"R$ 1,14 B","- R$ 3,27 B","R$ 1,89 B","- R$ 126,00 M"
19,30/09/2019,"R$ 1,43 B","- R$ 32,00 M","R$ 8,20 B","R$ 9,60 B"
20,30/06/2019,"R$ 635,00 M","R$ 87,00 M","- R$ 16,00 M","R$ 706,00 M"
21,31/03/2019,"R$ 2,85 B","- R$ 2,09 B","R$ 586,00 M","R$ 1,35 B"
22,31/12/2018,"R$ 2,59 B","- R$ 1,90 B","R$ 42,00 M","R$ 729,00 M"
23,30/09/2018,"R$ 2,30 B","- R$ 1,89 B","R$ 846,00 M","R$ 1,25 B"
24,30/06/2018,"R$ 2,77 B","- R$ 1,86 B","- R$ 25,00 M","R$ 883,00 M"
25,31/03/2018,"R$ 1,65 B","- R$ 1,67 B","R$ 108,00 M","R$ 96,00 M"
26,31/12/2017,"R$ 1,90 B","- R$ 1,59 B","- R$ 2,09 B","- R$ 1,79 B"
27,30/09/2017,"R$ 1,53 B","- R$ 2,18 B","- R$ 1,54 B","- R$ 2,24 B"
28,30/06/2017,"R$ 2,82 B","- R$ 2,13 B","- R$ 1,27 B","- R$ 600,00 M"
29,31/03/2017,"R$ 1,57 B","- R$ 2,11 B","- R$ 1,67 B","- R$ 2,24 B"
30,31/12/2016,"- R$ 1,30 B","- R$ 2,02 B","R$ 1,48 B","- R$ 1,87 B"
31,30/09/2016,"R$ 830,00 M","- R$ 1,42 B","- R$ 723,00 M","- R$ 1,37 B"
32,30/06/2016,"- R$ 796,00 M","- R$ 1,37 B","- R$ 1,02 B","- R$ 3,10 B"
33,31/03/2016,"R$ 1,30 B","- R$ 1,64 B","- R$ 1,45 B","- R$ 1,70 B"
34,31/12/2015,"R$ 4,63 B","- R$ 1,85 B","- R$ 3,01 B","- R$ 134,00 M"
35,30/09/2015,"R$ 1,71 B","- R$ 2,18 B","- R$ 943,00 M","- R$ 1,19 B"
36,30/06/2015,"R$ 3,29 B","- R$ 2,05 B","R$ 156,00 M","R$ 1,46 B"
37,31/03/2015,"R$ 2,19 B","- R$ 1,86 B","R$ 412,00 M","R$ 795,00 M"
38,31/12/2014,"R$ 5,02 B","- R$ 1,65 B","- R$ 636,00 M","R$ 2,78 B"
39,30/09/2014,"R$ 4,13 B","- R$ 1,67 B","- R$ 640,25 M","R$ 1,82 B"
40,30/06/2014,"R$ 3,57 B","- R$ 1,81 B","- R$ 1,44 B","R$ 318,68 M"
41,31/03/2014,"R$ 3,36 B","- R$ 2,00 B","- R$ 2,02 B","- R$ 651,92 M"
42,31/12/2013,"R$ 4,89 B","- R$ 2,03 B","- R$ 1,58 B","R$ 1,28 B"
43,30/09/2013,"R$ 5,47 B","- R$ 1,75 B","- R$ 4,50 B","- R$ 770,53 M"
44,30/06/2013,"R$ 5,84 B","- R$ 1,57 B","- R$ 4,71 B","- R$ 436,13 M"
45,31/03/2013,"R$ 5,58 B","- R$ 1,43 B","- R$ 1,89 B","R$ 2,26 B"
46,31/12/2012,"R$ 5,30 B","- R$ 1,34 B","- R$ 1,84 B","R$ 2,12 B"
