,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"0,14%","0,22%","0,21%","0,34%","-32,02%","-7,08%","26,07%","-8,07%","0,14%","5,98%","0,88","4,89","3,89","1,70"
1,30/06/2024,"2,26%","3,60%","3,42%","5,46%","-23,08%","-5,83%","25,81%","-13,09%","3,91%","9,72%","0,45","4,63","3,63","0,93"
2,31/03/2024,"1,97%","3,04%","2,99%","4,61%","-23,45%","-6,17%","25,38%","-13,63%","3,39%","9,20%","0,45","4,48","3,48","0,95"
3,31/12/2023,"2,09%","3,27%","3,17%","4,96%","-19,67%","-5,18%","25,02%","-11,80%","3,52%","9,40%","0,44","4,67","3,67","1,27"
4,30/09/2023,"0,83%","1,11%","1,26%","1,69%","-22,68%","-7,08%","24,22%","-16,25%","1,57%","7,48%","0,44","4,52","3,52","2,14"
5,30/06/2023,"-1,66%","-2,20%","-2,52%","-3,34%","-14,51%","-4,50%","23,89%","-11,21%","-3,40%","2,57%","0,40","3,96","2,96","6,21"
6,31/03/2023,"-1,68%","-2,19%","-2,54%","-3,32%","-12,74%","-4,06%","24,27%","-10,16%","-3,52%","2,41%","0,40","3,80","2,80","7,05"
7,31/12/2022,"-1,83%","-2,58%","-2,78%","-3,92%","-1,26%","-0,35%","24,84%","-0,99%","-3,26%","2,66%","0,35","3,80","2,80","4,58"
8,30/09/2022,"4,00%","5,63%","6,05%","8,53%","12,87%","3,50%","25,01%","3,20%","2,97%","6,96%","1,09","3,20","2,20","1,08"
9,30/06/2022,"4,20%","6,04%","6,37%","9,15%","15,09%","4,03%","25,07%","3,65%","3,03%","7,04%","1,10","3,23","2,23","1,24"
10,31/03/2022,"3,99%","5,74%","6,05%","8,69%","14,91%","4,17%","25,13%","4,05%","3,18%","7,28%","1,03","3,13","2,13","1,26"
