,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 19,79 B","R$ 5,11 B","R$ 773,00 M","- R$ 1,15 B","R$ 1,92 B","- R$ 2,59 B","- R$ 5,28"
1,31/03/2024,"R$ 19,68 B","R$ 4,99 B","R$ 668,00 M","- R$ 1,14 B","R$ 1,81 B","- R$ 2,68 B","- R$ 5,47"
2,31/12/2023,"R$ 19,25 B","R$ 4,82 B","R$ 677,00 M","- R$ 1,13 B","R$ 1,81 B","- R$ 2,27 B","- R$ 8,41"
3,30/09/2023,"R$ 18,89 B","R$ 4,58 B","R$ 296,00 M","- R$ 1,12 B","R$ 1,41 B","- R$ 3,07 B","- R$ 11,36"
4,30/06/2023,"R$ 18,47 B","R$ 4,41 B","- R$ 629,00 M","- R$ 1,10 B","R$ 474,00 M","- R$ 2,07 B","- R$ 7,67"
5,31/03/2023,"R$ 17,91 B","R$ 4,35 B","- R$ 631,00 M","- R$ 1,06 B","R$ 432,00 M","- R$ 1,82 B","- R$ 6,73"
6,31/12/2022,"R$ 17,32 B","R$ 4,30 B","- R$ 565,00 M","- R$ 1,03 B","R$ 461,00 M","- R$ 172,00 M","- R$ 0,64"
7,30/09/2022,"R$ 53,24 B","R$ 13,32 B","R$ 1,58 B","- R$ 2,12 B","R$ 3,71 B","R$ 1,71 B","R$ 6,33"
8,30/06/2022,"R$ 52,38 B","R$ 13,13 B","R$ 1,59 B","- R$ 2,10 B","R$ 3,69 B","R$ 1,91 B","R$ 7,10"
9,31/03/2022,"R$ 51,52 B","R$ 12,95 B","R$ 1,64 B","- R$ 2,11 B","R$ 3,75 B","R$ 2,09 B","R$ 7,75"
10,31/12/2021,"R$ 51,29 B","R$ 12,95 B","R$ 1,69 B","- R$ 2,12 B","R$ 3,81 B","R$ 802,00 M","R$ 2,98"
11,30/09/2021,"R$ 51,19 B","R$ 13,78 B","R$ 2,47 B","- R$ 2,15 B","R$ 4,62 B","R$ 1,62 B","R$ 6,03"
12,30/06/2021,"R$ 51,17 B","R$ 13,90 B","R$ 2,77 B","- R$ 2,14 B","R$ 4,91 B","R$ 2,10 B","R$ 7,81"
13,31/03/2021,"R$ 51,83 B","R$ 14,05 B","R$ 2,97 B","- R$ 2,10 B","R$ 5,07 B","R$ 2,43 B","R$ 9,06"
14,31/12/2020,"R$ 51,25 B","R$ 13,75 B","R$ 2,63 B","- R$ 2,04 B","R$ 4,67 B","R$ 2,18 B","R$ 8,12"
15,30/09/2020,"R$ 79,06 B","R$ 16,96 B","R$ 2,82 B","- R$ 2,35 B","R$ 5,17 B","R$ 674,00 M","R$ 2,51"
16,30/06/2020,"R$ 71,29 B","R$ 15,24 B","R$ 2,32 B","- R$ 2,06 B","R$ 4,38 B","R$ 450,00 M","R$ 1,68"
17,31/03/2020,"R$ 63,61 B","R$ 13,55 B","R$ 1,83 B","- R$ 1,81 B","R$ 3,63 B","R$ 534,00 M","R$ 1,99"
18,31/12/2019,"R$ 56,64 B","R$ 12,19 B","R$ 1,97 B","- R$ 1,56 B","R$ 3,53 B","R$ 790,00 M","R$ 2,95"
19,30/09/2019,"R$ 53,33 B","R$ 11,66 B","R$ 1,80 B","- R$ 1,01 B","R$ 2,81 B","R$ 1,20 B","R$ 4,46"
20,30/06/2019,"R$ 52,06 B","R$ 11,51 B","R$ 1,82 B","- R$ 955,00 M","R$ 2,78 B","R$ 1,16 B","R$ 4,33"
21,31/03/2019,"R$ 50,75 B","R$ 11,79 B","R$ 2,25 B","- R$ 920,00 M","R$ 3,17 B","R$ 1,20 B","R$ 4,49"
22,31/12/2018,"R$ 49,39 B","R$ 11,55 B","R$ 2,18 B","- R$ 889,00 M","R$ 3,07 B","R$ 1,19 B","R$ 4,47"
23,30/09/2018,"R$ 47,89 B","R$ 11,27 B","R$ 1,98 B","- R$ 881,00 M","R$ 2,86 B","R$ 1,10 B","R$ 4,13"
24,30/06/2018,"R$ 46,54 B","R$ 10,99 B","R$ 1,79 B","- R$ 870,00 M","R$ 2,66 B","R$ 994,00 M","R$ 3,73"
25,31/03/2018,"R$ 45,43 B","R$ 10,83 B","R$ 1,48 B","- R$ 854,00 M","R$ 2,34 B","R$ 649,00 M","R$ 2,43"
26,31/12/2017,"R$ 44,63 B","R$ 10,70 B","R$ 1,51 B","- R$ 833,00 M","R$ 2,34 B","R$ 619,00 M","R$ 2,32"
27,30/09/2017,"R$ 43,87 B","R$ 10,30 B","R$ 1,24 B","- R$ 855,00 M","R$ 2,09 B","R$ 285,00 M","R$ 1,07"
