,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 20,04 B","R$ 4,33 B","R$ 8,84",490.175.000,0,0,490.175.000,160.000,0,0,160.000,490.015.000,0,490.015.000
1,31/03/2024,"R$ 20,86 B","R$ 4,66 B","R$ 9,51",490.175.000,0,0,490.175.000,160.000,0,0,160.000,490.015.000,0,490.015.000
2,31/12/2023,"R$ 22,05 B","R$ 4,72 B","R$ 17,46",270.139.000,0,0,270.139.000,160.000,0,0,160.000,269.979.000,0,269.979.000
3,30/09/2023,"R$ 22,69 B","R$ 5,02 B","R$ 18,57",270.139.000,0,0,270.139.000,160.000,0,0,160.000,269.979.000,0,269.979.000
4,30/06/2023,"R$ 44,40 B","R$ 11,22 B","R$ 41,53",270.139.000,0,0,270.139.000,160.000,0,0,160.000,269.979.000,0,269.979.000
5,31/03/2023,"R$ 43,45 B","R$ 11,44 B","R$ 42,36",270.139.000,0,0,270.139.000,160.000,0,0,160.000,269.979.000,0,269.979.000
6,31/12/2022,"R$ 43,84 B","R$ 11,55 B","R$ 42,74",270.139.000,0,0,270.139.000,160.000,0,0,160.000,269.979.000,0,269.979.000
7,30/09/2022,"R$ 43,39 B","R$ 13,54 B","R$ 50,21",269.637.000,0,0,269.637.000,160.000,0,0,160.000,269.477.000,0,269.477.000
8,30/06/2022,"R$ 46,06 B","R$ 14,27 B","R$ 52,96",269.455.000,0,0,269.455.000,160.000,0,0,160.000,269.295.000,0,269.295.000
9,31/03/2022,"R$ 44,76 B","R$ 14,28 B","R$ 53,02",269.395.000,0,0,269.395.000,160.000,0,0,160.000,269.235.000,0,269.235.000
10,31/12/2021,"R$ 49,44 B","R$ 13,65 B","R$ 50,67",269.376.000,0,0,269.376.000,160.000,0,0,160.000,269.216.000,0,269.216.000
11,30/09/2021,"R$ 48,70 B","R$ 13,26 B","R$ 49,22",269.303.000,0,0,269.303.000,160.000,0,0,160.000,269.143.000,0,269.143.000
12,30/06/2021,"R$ 47,52 B","R$ 12,68 B","R$ 47,15",268.896.000,0,0,268.896.000,162.000,0,0,162.000,268.734.000,0,268.734.000
13,31/03/2021,"R$ 50,03 B","R$ 14,01 B","R$ 52,20",268.352.000,0,0,268.352.000,239.000,0,0,239.000,268.113.000,0,268.113.000
