,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
0,Atual - 18/09/2024,"5,36","1,30","0,63","6,25","0,57","R$ 323,35 M","3,08%",297
1,30/06/2024,"5,18","1,26","0,61","6,04","0,55","R$ 321,02 M","3,18%",297
2,31/03/2024,,,,,,"R$ 229,50 M","4,55%",297
3,31/12/2023,,,,,,"R$ 244,13 M","3,43%",297
4,30/09/2023,,,,,,"R$ 180,90 M","4,19%",297
5,30/06/2023,,,,,,,,297
6,31/03/2023,"5,33","0,87","0,38","2,60","0,36","R$ 174,17 M","4,19%",297
7,31/12/2022,"4,39","0,76","0,33","2,04","0,32","R$ 158,12 M","3,78%",297
8,30/09/2022,"4,70","0,99","0,42","2,60","0,39","R$ 191,83 M","12,65%",297
9,30/06/2022,"3,79","0,93","0,38","3,02","0,35","R$ 169,55 M","13,98%",297
10,31/03/2022,"4,96","1,09","0,47","3,92","0,41","R$ 182,60 M","15,56%",297
11,31/12/2021,"6,07","1,17","0,57","5,05","0,45","R$ 187,99 M","11,71%",297
12,30/09/2021,"8,51","1,29","0,74","7,87","0,52","R$ 188,63 M","2,49%",297
13,30/06/2021,"10,15","1,53","1,00","5,01","0,65","R$ 212,33 M","2,21%",297
14,31/03/2021,"13,76","2,00","1,36","5,43","0,81","R$ 244,56 M","2,75%",297
15,31/12/2020,"14,27","1,96","1,43","6,36","0,86","R$ 219,85 M","1,02%",297
16,30/09/2020,"12,98","1,52","1,07","-47,42","0,62","R$ 183,10 M","1,35%",297
17,30/06/2020,"20,13","1,78","1,15","22,53","0,73","R$ 191,85 M","1,23%",297
18,31/03/2020,"18,84","1,78","1,10","106,28","0,72","R$ 180,11 M","1,24%",297
19,31/12/2019,"10,01","1,04","0,56","-13,14","0,46","R$ 124,64 M","1,69%",297
20,30/09/2019,"19,75","2,11","1,18","3,72","0,94","R$ 215,13 M","0,82%",297
21,30/06/2019,"8,89","0,91","0,49","3,11","0,43","R$ 127,77 M","1,94%",297
22,31/03/2019,"7,84","0,70","0,41","2,26","0,33","R$ 109,82 M","2,54%",297
23,31/12/2018,"10,64","0,84","0,53","2,09","0,38","R$ 122,88 M","44,61%",297
24,30/09/2018,,"1,14",,"6,38","0,37","R$ 108,68 M","53,28%",297
25,30/06/2018,,"1,48",,"5,22","0,49","R$ 129,85 M","42,76%",297
26,31/03/2018,"0,26","0,09","0,04","12,12","0,03","R$ 70,75 M","68,13%",297
27,31/12/2017,"0,29","0,09","0,05","-10,98","0,03","R$ 75,21 M","68,13%",297
28,30/09/2017,"4,59","0,70","0,35","4,62","0,20","R$ 55,38 M","0,00%",297
29,30/06/2017,"11,30","0,69","0,39","5,82","0,20","R$ 47,27 M","1,66%",297
30,31/03/2017,"-22,62","0,72","0,45","7,99","0,20","R$ 46,06 M","1,66%",297
31,31/12/2016,"-29,98","0,72","0,42","4,37","0,20","R$ 42,74 M","1,66%",297
32,30/09/2016,"-9,41","0,78","0,40","2,39","0,20","R$ 39,30 M","1,66%",297
33,30/06/2016,"70,21","0,73","0,35","3,02","0,19","R$ 38,25 M","1,66%",297
34,31/03/2016,"15,43","0,69","0,33","2,28","0,19","R$ 38,32 M","1,66%",297
35,31/12/2015,"405,74","0,69","0,34","10,98","0,18","R$ 37,97 M","1,66%",297
36,30/09/2015,"-18,90","0,73","0,35","-9,53","0,19","R$ 36,45 M","4,10%",297
37,30/06/2015,"-21,25","0,75","0,35","18,72","0,20","R$ 37,71 M","4,10%",297
38,31/03/2015,"56,25","0,73","0,33","96,55","0,18","R$ 45,49 M","4,10%",297
39,31/12/2014,"7,64","0,70","0,30","2,41","0,19","R$ 42,19 M","4,10%",297
40,30/09/2014,"6,25","0,68","0,28","1,82","0,19","R$ 49,07 M","5,07%",297
41,30/06/2014,"5,69","0,70","0,28","2,60","0,19","R$ 53,71 M","5,07%",297
42,31/03/2014,"4,97","0,72","0,28","1,99","0,19","R$ 51,59 M","5,07%",297
43,31/12/2013,"5,62","0,75","0,29","2,64","0,20","R$ 53,40 M","5,07%",297
44,30/09/2013,"7,12","0,73","0,30","8,49","0,19","R$ 56,86 M","5,07%",297
45,30/06/2013,"8,34","0,76","0,29","13,22","0,20","R$ 54,17 M","5,07%",297
46,31/03/2013,"7,46","0,80","0,28","-28,56","0,20","R$ 52,01 M","5,07%",297
47,31/12/2012,"6,72","0,82","0,28","22,11","0,20","R$ 54,71 M","5,07%",297
48,30/09/2012,"5,74","0,81","0,28","3,46","0,20","R$ 61,95 M","5,07%",297
49,30/06/2012,"6,02","1,01","0,35","3,58","0,25","R$ 60,26 M","0,00%",297
50,31/03/2012,"6,76","1,08","0,36","4,26","0,26","R$ 59,69 M","0,00%",297
51,31/12/2011,"7,24","1,14","0,37","6,84","0,26","R$ 58,79 M","0,00%",297
52,30/09/2011,"5,99","1,17","0,36","12,81","0,26","R$ 60,45 M","0,00%",297
53,30/06/2011,"6,61","1,24","0,37","21,36","0,26","R$ 58,64 M","0,00%",297
54,31/03/2011,"7,80","1,32","0,39","69,38","0,26","R$ 59,83 M","0,00%",297
55,31/12/2010,"10,63","1,38","0,43","-364,16","0,26","R$ 62,99 M","0,00%",297
56,30/09/2010,,"2,31",,"-6,52","0,42","R$ 78,68 M","0,00%",297
57,30/06/2010,"20,68","2,44","0,86","-1,68","0,42","R$ 82,13 M","0,00%",297
58,31/03/2010,"-190,32","2,52","0,89","2,26","0,43","R$ 86,32 M","0,00%",297
59,31/12/2009,"51,50","-4,87","0,82","11,16","0,71","R$ 88,50 M","0,00%",297
60,30/09/2009,"14,56","-4,01","0,68","5,16","0,68","R$ 82,51 M","0,00%",297
61,30/06/2009,"6,38","-4,09","0,58","5,87","0,64","R$ 90,54 M","0,00%",297
62,31/03/2009,"4,61","-4,94","0,53","5,30","0,60","R$ 88,37 M","0,00%",297
63,31/12/2008,"4,17","-4,45","0,51","4,85","0,56","R$ 94,75 M","0,00%",297
64,30/09/2008,"5,57","-3,22","0,53",,"0,59","R$ 94,75 M","0,00%",297
65,30/06/2008,"8,95","-2,54","0,58",,"0,65","R$ 101,89 M","0,00%",297
66,31/03/2008,"8,63","-2,43","0,60",,"0,70","R$ 122,27 M","0,00%",297
67,31/12/2007,"8,81","-2,19","0,60",,"0,83","R$ 132,87 M","0,00%",297
68,30/09/2007,"6,61","-2,04","0,60",,"0,89","R$ 138,23 M","0,00%",297
69,30/06/2007,"4,86","-1,98","0,60",,"0,92","R$ 146,51 M","0,00%",297
70,31/03/2007,"4,98","-2,11","0,68",,"1,07","R$ 107,54 M","0,00%",297
71,31/12/2006,"5,47","-1,95","0,71",,"1,17","R$ 102,56 M","0,00%",297
72,30/09/2006,"7,12","-1,73","0,74",,"1,21","R$ 86,82 M","0,00%",297
73,30/06/2006,"14,13","-1,56","0,76",,"1,32","R$ 76,17 M","0,00%",297
74,31/03/2006,"20,34","-1,48","0,75",,"1,39","R$ 71,95 M","0,00%",297
75,31/12/2005,"20,61","-1,44","0,74",,"1,45","R$ 70,43 M","0,00%",297
76,30/09/2005,"39,96","-1,39","0,75",,"1,35","R$ 60,23 M","0,00%",297
77,30/06/2005,"28,01","-1,41","0,79",,"1,44","R$ 59,60 M","0,00%",297
78,31/03/2005,"38,38","-1,38","0,90",,"1,49","R$ 59,60 M","0,00%",297
79,31/12/2004,"-71,28","-1,34","1,03",,"1,69","R$ 65,33 M","0,00%",297
80,30/09/2004,"-42,81","-1,35","1,14",,"1,75","R$ 50,05 M","0,00%",297
81,30/06/2004,"-23,94","-1,34","1,31",,"1,84","R$ 50,05 M","0,00%",297
82,31/03/2004,"-16,02","-1,33","1,51",,"2,05","R$ 50,05 M","0,00%",297
83,31/12/2003,"-17,93","-1,37","1,68",,"2,09","R$ 50,05 M","0,00%",297
84,30/09/2003,"-6,30","-1,39","1,96",,"2,09","R$ 50,30 M","0,00%",297
85,30/06/2003,"-6,50","-1,42","2,12",,"2,28","R$ 50,30 M","0,00%",297
