,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 69,63 M","- R$ 5,77 M","R$ 0,00","R$ 63,86 M",217
1,31/03/2024,"- R$ 384,00 mil","- R$ 2,67 M","- R$ 229,00 mil","- R$ 3,28 M",217
2,31/12/2023,"- R$ 8,36 M","- R$ 4,30 M","R$ 2,69 M","- R$ 9,98 M",217
3,30/09/2023,"R$ 7,03 M","- R$ 4,21 M","- R$ 199,00 mil","R$ 2,61 M",217
4,30/06/2023,"R$ 536,00 mil","R$ 2,97 M","- R$ 1,33 M","R$ 2,18 M",217
5,31/03/2023,"R$ 4,54 M","- R$ 13,72 M","- R$ 31,81 M","- R$ 40,99 M",217
6,31/12/2022,"R$ 28,49 M","- R$ 39,69 M","- R$ 1,04 M","- R$ 12,24 M",217
7,30/09/2022,"- R$ 25,29 M","R$ 26,59 M","- R$ 27,72 M","- R$ 26,42 M",217
8,30/06/2022,"- R$ 148,87 M","R$ 212,83 M","- R$ 186,99 M","- R$ 123,02 M",217
9,31/03/2022,"- R$ 87,84 M","- R$ 33,85 M","- R$ 6,96 M","- R$ 128,66 M",217
10,31/12/2021,"- R$ 128,73 M","R$ 913,86 M","- R$ 667,84 M","R$ 117,29 M",217
11,30/09/2021,"- R$ 13,82 M","- R$ 48,98 M","- R$ 19,89 M","- R$ 82,69 M",217
12,30/06/2021,"- R$ 15,93 M","- R$ 23,75 M","- R$ 31,65 M","- R$ 71,33 M",217
13,31/03/2021,"R$ 10,71 M","R$ 7,68 M","R$ 341,68 M","R$ 360,06 M",217
14,31/12/2020,"R$ 9,14 M","R$ 8,14 M","- R$ 11,37 M","R$ 5,91 M",217
15,30/09/2020,"R$ 41,63 M","- R$ 37,98 M","- R$ 1,25 M","R$ 2,40 M",217
16,30/06/2020,"- R$ 43,90 M","- R$ 1,48 M","R$ 19,45 M","- R$ 25,93 M",217
17,31/03/2020,"R$ 54,62 M","- R$ 46,00 mil","- R$ 5,46 M","R$ 49,11 M",217
18,31/12/2019,"R$ 18,86 M","- R$ 1,90 M","- R$ 18,24 M","- R$ 1,29 M",217
19,30/09/2019,"R$ 10,47 M","- R$ 4,38 M","- R$ 13,51 M","- R$ 7,42 M",217
20,30/06/2019,"R$ 16,10 M","- R$ 9,64 M","- R$ 4,20 M","R$ 2,26 M",217
21,31/03/2019,"- R$ 26,57 M","R$ 4,98 M","R$ 16,51 M","- R$ 5,08 M",217
22,31/12/2018,"- R$ 47,69 M","R$ 16,28 M","R$ 32,31 M","R$ 895,00 mil",217
23,30/09/2018,"R$ 66,20 M","- R$ 33,88 M","- R$ 43,91 M","- R$ 11,59 M",217
24,30/06/2018,"R$ 10,84 M","- R$ 1,67 M","- R$ 4,54 M","R$ 4,63 M",217
25,31/03/2018,"R$ 3,98 M","- R$ 4,14 M","- R$ 2,22 M","- R$ 2,38 M",217
26,31/12/2017,"- R$ 48,65 M","R$ 65,04 M","- R$ 2,39 M","R$ 14,00 M",217
27,30/09/2017,"- R$ 458,12 M","R$ 815,09 M","- R$ 399,74 M","- R$ 42,77 M",217
28,30/06/2017,"R$ 186,07 M","- R$ 81,54 M","- R$ 89,83 M","R$ 14,70 M",217
29,31/03/2017,"- R$ 17,27 M","R$ 18,64 M","R$ 1,67 M","R$ 3,04 M",217
30,31/12/2016,"- R$ 1,47 M","- R$ 58,28 M","R$ 74,01 M","R$ 14,25 M",217
