,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"6,15%","8,04%","9,33%","12,19%","3,49%","1,09%","68,94%","14,46%","109,38%","157,71%","0,08","3,35","2,35","3,23"
1,31/03/2024,"4,77%","6,22%","7,22%","9,42%","-2,98%","-0,97%","72,96%","-13,07%","86,11%","134,62%","0,07","3,37","2,37","3,95"
2,31/12/2023,"5,38%","7,15%","8,15%","10,84%","-1,01%","-0,33%","76,13%","-4,05%","87,92%","133,00%","0,08","3,30","2,30","3,49"
3,30/09/2023,"31,24%","48,41%","47,33%","73,34%","382,87%","30,61%","12,74%","254,92%","321,87%","368,75%","0,12","3,39","2,39","1,15"
4,30/06/2023,"34,54%","202,61%","52,33%","306,99%","-105,67%","32,49%","28,24%","261,71%","335,58%","372,63%","0,12","3,21","2,21","1,09"
5,31/03/2023,"41,37%","207,66%","62,69%","314,63%","-110,72%","36,08%","29,51%","331,34%","418,49%","449,85%","0,11","3,07","2,07","0,89"
6,31/12/2022,"45,05%","351,88%","68,25%","533,15%","-118,59%","34,07%","28,34%","376,51%","485,71%","511,70%","0,09","3,09","2,09","0,89"
7,30/09/2022,"16,73%","44,24%","25,34%","67,04%","-22,59%","7,04%","30,94%","108,40%","294,00%","305,10%","0,06","12,51","11,51","1,71"
8,30/06/2022,"16,41%","47,58%","24,87%","72,09%","-18,85%","6,04%","1,60%","127,13%","385,70%","398,47%","0,05","-3,25","-4,25","1,77"
9,31/03/2022,"10,64%","66,50%","16,12%","100,75%","0,48%","-0,20%","5,64%","-5,26%","298,74%","305,26%","0,04","-3,07","-4,07","3,33"
10,31/12/2021,"10,77%","63,49%","16,31%","96,20%","-2,77%","1,34%","13,83%","32,71%","334,40%","336,66%","0,04","-3,48","-4,48","2,67"
11,30/09/2021,"-0,62%","-1,28%","-0,94%","-1,94%","-8,57%","4,99%","4,73%","135,64%","-6,80%","-1,74%","0,04","-3,21","-4,21","-1.068,80"
