,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"2,68%","2,67%","4,06%","4,05%","-20,23%","-4,31%","10,14%","-8,21%","3,71%","7,69%","0,53","3,45","2,45","3,70"
1,30/06/2024,"4,14%","4,13%","6,27%","6,26%","-18,65%","-4,94%","10,41%","-6,85%","4,86%","7,99%","0,72","3,34","2,34","3,09"
2,31/03/2024,"5,52%","5,51%","8,36%","8,34%","-18,96%","-4,97%","10,43%","-6,07%","5,72%","8,38%","0,82","3,17","2,17","3,43"
3,31/12/2023,"10,67%","10,65%","16,17%","16,13%","-12,04%","-2,82%","13,74%","-3,76%","9,34%","11,64%","0,75","3,53","2,53","1,92"
4,30/09/2023,"11,61%","11,59%","17,59%","17,57%","-11,61%","-3,16%","12,62%","-3,39%","9,03%","10,68%","0,93","4,69","3,69","2,97"
5,30/06/2023,"10,38%","10,40%","15,72%","15,76%","-11,02%","-3,19%","13,03%","-3,59%","9,37%","11,17%","0,89","3,77","2,77","2,83"
6,31/03/2023,"9,68%","9,73%","14,67%","14,75%","-11,67%","-3,74%","13,11%","-4,20%","9,22%","11,20%","0,89","3,81","2,81","3,18"
7,31/12/2022,"8,95%","9,00%","13,55%","13,64%","-9,27%","-3,00%","11,93%","-3,76%","8,65%","10,81%","0,80","4,27","3,27","2,83"
8,30/09/2022,"8,71%","8,71%","13,20%","13,19%","-3,46%","-1,18%","11,63%","-1,46%","8,52%","10,77%","0,81","3,67","2,67","2,77"
9,30/06/2022,"8,34%","8,34%","12,64%","12,64%","0,00%","0,00%","11,54%","0,00%","8,64%","10,61%","0,98","3,46","2,46","3,12"
10,31/03/2022,"7,90%","7,95%","11,98%","12,04%","4,79%","1,71%","11,08%","2,02%","8,41%","10,03%","0,85","3,12","2,12","3,11"
11,31/12/2021,"9,58%","9,63%","14,51%","14,59%","7,16%","2,92%","11,54%","2,78%","8,36%","9,69%","1,05","3,09","2,09","2,35"
12,30/09/2021,"10,90%","12,02%","16,51%","18,21%","38,72%","4,04%","9,96%","2,52%","7,06%","8,29%","1,60","2,92","1,92","2,44"
13,30/06/2021,"15,62%","18,44%","23,66%","27,94%","99,72%","8,64%","10,44%","4,19%","8,06%","9,14%","2,06","2,44","1,44","2,57"
14,31/03/2021,"16,54%","18,66%","25,06%","28,27%","62,46%","11,29%","10,82%","4,61%","8,71%","9,73%","2,45","2,81","1,81","2,57"
15,31/12/2020,"23,10%","27,96%","35,00%","42,36%","64,98%","14,11%","11,13%","5,13%","9,30%","10,37%","2,75","2,45","1,45","2,00"
16,30/09/2020,"24,31%","29,43%","36,84%","44,59%","79,16%","17,19%","13,30%","7,92%","12,42%","13,62%","2,17","9,58","8,58","3,60"
17,30/06/2020,"19,40%","23,48%","29,39%","35,57%","62,85%","13,65%","14,79%","8,72%","13,74%","15,07%","1,57","11,54","10,54","3,55"
18,31/03/2020,"16,29%","19,72%","24,68%","29,88%","54,45%","11,83%","15,96%","9,77%","14,92%","16,43%","1,21","5,53","4,53","3,81"
19,31/12/2019,NA,NA,NA,NA,NA,NA,"17,76%","10,64%","16,23%","17,77%",NA,"4,60","3,60","2,10"
