,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,65 B","R$ 1,09 B","R$ 17,62",62.120.196,0,0,62.120.196,885.255,0,0,885.255,61.234.941,0,61.234.941,198
1,31/03/2024,"R$ 3,47 B","R$ 1,10 B","R$ 0,88",1.242.403.933,0,0,1.242.403.933,17.944.088,0,0,17.944.088,1.224.459.845,0,1.224.459.845,198
2,31/12/2023,"R$ 4,01 B","R$ 1,14 B","R$ 0,92",1.242.403.933,0,0,1.242.403.933,17.944.088,0,0,17.944.088,1.224.459.845,0,1.224.459.845,198
3,30/09/2023,"R$ 3,82 B","R$ 815,08 M","R$ 1,06",766.213.456,0,0,766.213.456,18.183.066,0,0,18.183.066,748.030.390,0,748.030.390,198
4,30/06/2023,"R$ 3,18 B","R$ 843,22 M","R$ 1,10",766.213.456,0,0,766.213.456,18.422.044,0,0,18.422.044,747.791.412,0,747.791.412,198
5,31/03/2023,"R$ 3,29 B","R$ 862,60 M","R$ 1,13",766.213.456,0,0,766.213.456,18.422.044,0,0,18.422.044,747.791.412,0,747.791.412,198
6,31/12/2022,"R$ 3,77 B","R$ 884,87 M","R$ 1,15",766.213.456,0,0,766.213.456,18.422.044,0,0,18.422.044,747.791.412,0,747.791.412,198
7,30/09/2022,"R$ 3,46 B","R$ 942,09 M","R$ 1,23",766.213.456,0,0,766.213.456,3.661.022,0,0,3.661.022,762.552.434,0,762.552.434,198
8,30/06/2022,"R$ 3,34 B","R$ 967,39 M","R$ 1,26",766.213.456,0,0,766.213.456,3.661.022,0,0,3.661.022,762.552.434,0,762.552.434,198
9,31/03/2022,"R$ 3,11 B","R$ 995,26 M","R$ 1,30",766.213.456,0,0,766.213.456,3.900.000,0,0,3.900.000,762.313.456,0,762.313.456,198
10,31/12/2021,"R$ 3,09 B","R$ 999,59 M","R$ 1,30",766.213.456,0,0,766.213.456,3.000.000,0,0,3.000.000,763.213.456,0,763.213.456,198
11,30/09/2021,"R$ 2,97 B","R$ 1,02 B","R$ 1,33",766.213.456,0,0,766.213.456,0,0,0,0,766.213.456,0,766.213.456,198
12,30/06/2021,"R$ 2,46 B","R$ 1,01 B","R$ 1,31",766.213.456,0,0,766.213.456,0,0,0,0,766.213.456,0,766.213.456,198
13,31/03/2021,"R$ 2,78 B","R$ 989,87 M","R$ 1,29",766.213.456,0,0,766.213.456,0,0,0,0,766.213.456,0,766.213.456,198
14,31/12/2020,"R$ 2,37 B","R$ 966,25 M","R$ 1,26",766.213.456,0,0,766.213.456,0,0,0,0,766.213.456,0,766.213.456,198
15,30/09/2020,"R$ 1,65 B","R$ 172,28 M","R$ 0,28",615.828.842,0,0,615.828.842,0,0,0,0,615.828.842,0,615.828.842,198
16,30/06/2020,"R$ 1,32 B","R$ 114,54 M","R$ 0,19",609.670.554,0,0,609.670.554,0,0,0,0,609.670.554,0,609.670.554,198
17,31/03/2020,"R$ 1,06 B","R$ 191,55 M","R$ 0,31",609.670.554,0,0,609.670.554,0,0,0,0,609.670.554,0,609.670.554,198
18,31/12/2019,"R$ 802,13 M","R$ 174,21 M","R$ 0,29",609.670.554,0,0,609.670.554,0,0,0,0,609.670.554,0,609.670.554,198
