,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 278,27 M","- R$ 23,71 M","R$ 19,57 M","R$ 275,99 M",198
1,31/03/2024,"- R$ 125,30 M","- R$ 14,87 M","- R$ 222,14 M","- R$ 362,09 M",198
2,31/12/2023,"R$ 44,17 M","- R$ 539,00 mil","R$ 276,64 M","R$ 319,88 M",198
3,30/09/2023,"- R$ 175,68 M","- R$ 5,01 M","R$ 78,00 M","- R$ 102,41 M",198
4,30/06/2023,"R$ 119,50 M","- R$ 32,10 M","- R$ 70,05 M","R$ 17,14 M",198
5,31/03/2023,"- R$ 186,78 M","- R$ 28,25 M","- R$ 17,54 M","- R$ 232,81 M",198
6,31/12/2022,"R$ 32,05 M","R$ 1,78 M","R$ 171,73 M","R$ 205,33 M",198
7,30/09/2022,"R$ 42,62 M","- R$ 32,05 M","- R$ 15,00 M","- R$ 4,50 M",198
8,30/06/2022,"R$ 29,62 M","- R$ 27,47 M","R$ 119,22 M","R$ 121,73 M",198
9,31/03/2022,"- R$ 117,58 M","- R$ 29,37 M","- R$ 5,37 M","- R$ 153,77 M",198
10,31/12/2021,"R$ 86,50 M","- R$ 64,71 M","- R$ 33,98 M","- R$ 12,12 M",198
11,30/09/2021,"R$ 180,96 M","- R$ 85,19 M","R$ 331,71 M","R$ 426,90 M",198
12,30/06/2021,"R$ 69,89 M","- R$ 68,82 M","- R$ 344,87 M","- R$ 343,05 M",198
13,31/03/2021,"- R$ 2,44 M","- R$ 175,66 M","R$ 314,75 M","R$ 136,66 M",198
14,31/12/2020,"- R$ 193,79 M","- R$ 152,89 M","R$ 809,00 M","R$ 462,32 M",198
15,30/09/2020,"- R$ 83,51 M","- R$ 69,00 M","R$ 220,16 M","R$ 67,65 M",198
16,30/06/2020,"- R$ 28,30 M","- R$ 31,31 M","R$ 201,39 M","R$ 141,77 M",198
17,31/03/2020,"- R$ 189,51 M","- R$ 42,96 M","R$ 179,58 M","- R$ 52,89 M",198
18,31/12/2019,,,,,198
