,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_ativo_total,market_cap_empresa,divdend_yield,ticker
29,30/06/2017,"-19,99","1,05","0,64","12,99","0,45","R$ 2,14 B","5,01%",180
30,31/03/2017,"-15,63","1,16","0,73","12,37","0,50","R$ 2,37 B","4,24%",180
31,31/12/2016,"-11,78","1,07","0,66","7,63","0,45","R$ 2,14 B","3,95%",180
32,30/09/2016,"53,93","0,85","0,57","5,06","0,38","R$ 1,90 B","3,12%",180
33,30/06/2016,"23,76","0,91","0,60","3,81","0,42","R$ 2,06 B","5,20%",180
34,31/03/2016,"12,71","0,95","0,64","4,33","0,41","R$ 2,25 B","4,76%",180
35,31/12/2015,"10,77","0,98","0,69","4,83","0,41","R$ 2,37 B","4,51%",180
36,30/09/2015,"15,66","1,26","0,91","7,93","0,53","R$ 3,01 B","4,40%",180
37,30/06/2015,"16,54","1,17","0,80","9,80","0,49","R$ 2,61 B","0,97%",180
38,31/03/2015,"20,93","1,14","0,81","9,89","0,46","R$ 2,51 B","1,01%",180
39,31/12/2014,"25,52","1,12","0,73","7,58","0,46","R$ 2,28 B","2,22%",180
40,30/09/2014,"26,79","1,28","0,81","7,16","0,52","R$ 2,56 B","0,98%",180
41,30/06/2014,"23,08","1,31","0,79","5,71","0,57","R$ 2,52 B","1,00%",180
42,31/03/2014,"27,66","1,39","0,83","5,99","0,59","R$ 2,67 B","0,94%",180
43,31/12/2013,"28,48","1,29","0,79","8,24","0,55","R$ 2,46 B","1,46%",180
44,30/09/2013,"29,21","1,59","0,71","5,72","0,54","R$ 2,13 B","1,33%",180
45,30/06/2013,"36,22","1,71","0,76","7,26","0,54","R$ 2,21 B","1,29%",180
46,31/03/2013,"50,21","1,86","0,78","7,77","0,57","R$ 2,22 B","1,28%",180
47,31/12/2012,"44,57","2,49","1,11","7,69","0,78","R$ 2,96 B","2,86%",180
48,30/09/2012,"22,54","2,34","1,09","12,37","0,73","R$ 2,79 B","3,02%",180
49,30/06/2012,"17,55","2,43","1,15","11,43","0,72","R$ 2,77 B","3,05%",180
50,31/03/2012,"10,36","1,87","0,96","9,75","0,59","R$ 2,12 B","3,98%",180
51,31/12/2011,"8,28","1,54","0,77","6,52","0,49","R$ 1,69 B","3,85%",180
52,30/09/2011,"9,11","1,46","0,75","6,03","0,57","R$ 1,59 B","4,08%",180
53,30/06/2011,"9,28","1,55","0,78","5,87","0,66","R$ 1,59 B","4,07%",180
54,31/03/2011,"9,29","1,52","0,78","5,12","0,62","R$ 1,54 B","4,22%",180
55,31/12/2010,"9,83","1,56","0,81","5,27","0,63","R$ 1,52 B","4,28%",180
56,30/09/2010,"5,57","1,27","0,72","4,33","0,53","R$ 1,26 B","5,17%",180
57,30/06/2010,"5.218,59","996,35","592,50","3.729,90","426,87","R$ 919,93 B","7,06%",180
58,31/03/2010,"4,81","0,79","0,53","4,18","0,33","R$ 716,52 M","9.065,53%",180
59,31/12/2009,"4,16","0,75","0,53","4,36","0,30","R$ 652,52 M","6.775,21%",180
60,30/09/2009,"6,00","0,93","0,62","5,71","0,36","R$ 776,52 M","5.693,37%",180
61,30/06/2009,"5,11","0,96","0,54","5,98","0,42","R$ 787,94 M","5.610,79%",180
62,31/03/2009,"4,19","0,92","0,45","3,41","0,36","R$ 748,52 M","8.064,80%",180
63,31/12/2008,"4,20","0,91","0,40","3,62","0,35","R$ 708,52 M","2.280,32%",180
64,30/09/2008,"3,62","0,81","0,34",,"0,31","R$ 599,96 M","2.692,95%",180
65,30/06/2008,"6,53","1,43","0,61",,"0,55","R$ 1,02 B","1.588,54%",180
66,31/03/2008,"8,57","1,69","0,71",,"0,66","R$ 1,15 B","1.409,57%",180
67,31/12/2007,"8,45","1,49","0,59",,"0,55","R$ 941,35 M","0,00%",180
68,30/09/2007,"15,95","1,80","0,35",,"0,33","R$ 546,66 M","0,00%",180
69,30/06/2007,"22,71","1,50","0,26",,"0,25","R$ 412,67 M","0,00%",180
70,31/03/2007,"14,24","1,89","0,31",,"0,28","R$ 486,06 M","0,00%",180
71,31/12/2006,"12,95","1,78","0,28",,"0,25","R$ 448,42 M","0,00%",180
72,30/09/2006,"-4,08","1,94","0,31",,"0,27","R$ 507,15 M","0,00%",180
73,30/06/2006,"-3,49","1,58","0,24",,"0,23","R$ 400,38 M","0,00%",180
74,31/03/2006,"-2,37","1,35","0,18",,"0,17","R$ 306,96 M","0,00%",180
75,31/12/2005,"-2,04","1,19","0,16",,"0,15","R$ 265,32 M","1.570,42%",180
76,30/09/2005,"4,99","1,15","0,13",,"0,15","R$ 217,54 M","1.915,34%",180
77,30/06/2005,"6,48","1,22","0,13",,"0,14","R$ 208,20 M","2.001,28%",180
78,31/03/2005,"12,71","1,50","0,15",,"0,16","R$ 240,23 M","1.734,44%",180
79,31/12/2004,"16,11","1,54","0,16",,"0,15","R$ 240,23 M","411,11%",180
80,30/09/2004,"4,22","1,07","0,12",,"0,10","R$ 160,15 M","616,67%",180
81,30/06/2004,"-13,46","1,02","0,12",,"0,10","R$ 146,54 M","673,95%",180
82,31/03/2004,"-8,67","0,73","0,09",,"0,07","R$ 106,77 M","925,00%",180
83,31/12/2003,"11,24","0,75","0,09",,"0,07","R$ 102,01 M","925,00%",180
84,30/09/2003,"4,70","0,99","0,09",,"0,08","R$ 102,27 M","0,00%",180
85,30/06/2003,"-33.102,95","1,14","0,16",,"0,13","R$ 165,51 M","0,00%",180
86,31/03/2003,"-5,33","1,19","0,19",,"0,15","R$ 178,52 M","0,00%",180
87,31/12/2002,"-3,40","1,40","0,21",,"0,15","R$ 178,52 M","0,00%",180
88,30/09/2002,"-6,97","1,89","0,21",,"0,12","R$ 153,02 M","3.695,00%",180
89,30/06/2002,"13,02","0,89","0,20",,"0,11","R$ 129,05 M","4.381,42%",180
90,31/03/2002,"4,74","1,12","0,34",,"0,19","R$ 204,02 M","2.771,25%",180
91,31/12/2001,"20,03","2,15","0,67",,"0,34","R$ 387,65 M","1.261,18%",180
92,30/06/2001,"-20,70","2,72","0,70",,"0,40","R$ 382,55 M","1.278,00%",180
93,31/03/2001,"-61,94","4,11","1,13",,"0,64","R$ 594,22 M","822,75%",180
94,31/12/2000,"33,96","3,59","1,15",,"0,66","R$ 594,22 M","822,75%",180
95,30/09/2000,"7,95","1,43","0,44",,"0,28","R$ 241,00 M","1.729,10%",180
96,30/06/2000,"8,45","1,47","0,46",,"0,35","R$ 241,00 M","1.729,10%",180
97,31/03/2000,"10,16","1,51","0,49",,"0,37","R$ 241,00 M","1.729,10%",180
