,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,34 B","- R$ 874,02 M","R$ 643,40 M","R$ 1,28 B",180
1,31/03/2024,"R$ 1,08 B","- R$ 829,08 M","R$ 462,99 M","R$ 698,84 M",180
2,31/12/2023,"R$ 829,13 M","- R$ 735,21 M","R$ 48,13 M","R$ 83,27 M",180
3,30/09/2023,"R$ 785,38 M","- R$ 1,34 B","- R$ 250,49 M","- R$ 851,92 M",180
4,30/06/2023,"R$ 656,41 M","- R$ 1,15 B","R$ 824,27 M","R$ 283,86 M",180
5,31/03/2023,"R$ 487,50 M","- R$ 1,10 B","R$ 774,89 M","R$ 198,08 M",180
6,31/12/2022,"R$ 375,05 M","- R$ 1,06 B","R$ 923,56 M","R$ 210,74 M",180
7,30/09/2022,"R$ 276,12 M","- R$ 251,46 M","R$ 849,95 M","R$ 876,32 M",180
8,30/06/2022,"R$ 17,20 M","- R$ 208,92 M","- R$ 289,27 M","- R$ 427,44 M",180
9,31/03/2022,"R$ 70,80 M","- R$ 196,77 M","- R$ 199,09 M","- R$ 429,99 M",180
10,31/12/2021,"R$ 324,27 M","- R$ 171,01 M","- R$ 383,31 M","- R$ 152,67 M",180
11,30/09/2021,"R$ 278,81 M","- R$ 174,95 M","- R$ 455,93 M","- R$ 341,99 M",180
12,30/06/2021,"R$ 463,53 M","- R$ 135,73 M","- R$ 317,98 M","- R$ 16,12 M",180
13,31/03/2021,"R$ 335,07 M","- R$ 120,54 M","- R$ 318,47 M","R$ 17,91 M",180
14,31/12/2020,"R$ 291,66 M","- R$ 122,77 M","R$ 289,72 M","R$ 585,08 M",180
15,30/09/2020,"R$ 378,49 M","- R$ 195,30 M","R$ 469,72 M","R$ 822,53 M",180
16,30/06/2020,"R$ 378,37 M","- R$ 225,37 M","R$ 471,75 M","R$ 789,74 M",180
17,31/03/2020,"R$ 538,52 M","- R$ 269,06 M","R$ 438,20 M","R$ 832,59 M",180
18,31/12/2019,"R$ 566,66 M","- R$ 268,55 M","- R$ 179,61 M","R$ 126,30 M",180
19,30/09/2019,"R$ 433,60 M","- R$ 230,57 M","- R$ 322,10 M","- R$ 131,43 M",180
20,30/06/2019,"R$ 478,32 M","- R$ 224,09 M","- R$ 359,70 M","- R$ 121,84 M",180
21,31/03/2019,"R$ 565,22 M","- R$ 182,88 M","- R$ 368,66 M","R$ 37,69 M",180
22,31/12/2018,"R$ 577,39 M","- R$ 166,59 M","- R$ 591,39 M","- R$ 151,64 M",180
23,30/09/2018,"R$ 485,41 M","- R$ 133,00 M","- R$ 598,53 M","- R$ 193,89 M",180
24,30/06/2018,"R$ 381,74 M","- R$ 117,27 M","- R$ 696,87 M","- R$ 423,82 M",180
25,31/03/2018,"R$ 296,46 M","- R$ 124,12 M","- R$ 789,64 M","- R$ 636,73 M",180
26,31/12/2017,"R$ 268,67 M","- R$ 119,19 M","- R$ 448,59 M","- R$ 330,27 M",180
27,30/09/2017,"R$ 269,99 M","- R$ 119,27 M","- R$ 369,77 M","- R$ 245,08 M",180
28,30/06/2017,"R$ 164,48 M","- R$ 118,68 M","- R$ 243,07 M","- R$ 190,85 M",180
29,31/03/2017,"R$ 191,52 M","- R$ 118,47 M","- R$ 387,58 M","- R$ 372,23 M",180
30,31/12/2016,"R$ 280,30 M","- R$ 124,58 M","- R$ 394,27 M","- R$ 320,68 M",180
31,30/09/2016,"R$ 376,08 M","- R$ 137,42 M","- R$ 245,33 M","- R$ 114,38 M",180
32,30/06/2016,"R$ 540,22 M","- R$ 144,96 M","- R$ 558,01 M","- R$ 130,77 M",180
33,31/03/2016,"R$ 518,63 M","- R$ 145,44 M","- R$ 357,39 M","R$ 85,24 M",180
34,31/12/2015,"R$ 490,83 M","- R$ 158,54 M","- R$ 338,22 M","R$ 187,71 M",180
35,30/09/2015,"R$ 379,07 M","- R$ 162,17 M","- R$ 492,97 M","- R$ 31,29 M",180
36,30/06/2015,"R$ 266,24 M","- R$ 179,87 M","R$ 71,89 M","R$ 292,04 M",180
37,31/03/2015,"R$ 253,26 M","- R$ 192,35 M","R$ 111,80 M","R$ 306,80 M",180
38,31/12/2014,"R$ 300,50 M","- R$ 210,11 M","R$ 96,60 M","R$ 213,47 M",180
39,30/09/2014,"R$ 358,33 M","- R$ 254,57 M","R$ 680,60 M","R$ 805,81 M",180
40,30/06/2014,"R$ 441,83 M","- R$ 241,08 M","R$ 230,14 M","R$ 418,38 M",180
41,31/03/2014,"R$ 445,94 M","- R$ 229,74 M","R$ 183,91 M","R$ 442,15 M",180
42,31/12/2013,"R$ 298,28 M","- R$ 197,07 M","R$ 319,55 M","R$ 463,01 M",180
43,30/09/2013,"R$ 371,72 M","- R$ 156,61 M","- R$ 190,42 M","R$ 6,36 M",180
44,30/06/2013,"R$ 303,64 M","- R$ 158,61 M","- R$ 82,91 M","R$ 43,36 M",180
45,31/03/2013,"R$ 285,32 M","- R$ 962,68 M","- R$ 82,55 M","- R$ 782,42 M",180
46,31/12/2012,"R$ 384,42 M","- R$ 988,58 M","- R$ 145,84 M","- R$ 760,65 M",180
47,30/09/2012,"R$ 225,96 M","- R$ 1,00 B","R$ 532,31 M","- R$ 219,43 M",180
48,30/06/2012,"R$ 242,37 M","- R$ 1,04 B","R$ 901,26 M","R$ 134,68 M",180
49,31/03/2012,"R$ 217,84 M","- R$ 250,52 M","R$ 912,46 M","R$ 870,39 M",180
50,31/12/2011,"R$ 258,27 M","- R$ 244,82 M","R$ 833,43 M","R$ 842,72 M",180
51,30/09/2011,"R$ 263,88 M","- R$ 228,81 M","R$ 149,91 M","R$ 180,56 M",180
52,30/06/2011,"R$ 271,71 M","- R$ 184,28 M","R$ 71,81 M","R$ 142,45 M",180
53,31/03/2011,"R$ 300,48 M","- R$ 154,30 M","R$ 30,56 M","R$ 163,26 M",180
