,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,TUPY,TUPY S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Produtos fundidos para os setores de transporte de carga. infraestrutura. agricultura e geração de energia / conexões em ferro fundido para aplicações em redes hidráulicas e de gás / perfis,"R$ 10,77 M",Bens Industriais,Material de Transporte,Material Rodoviário,"AGFS, IBRA, IGC, IGCT, IGNM, INDX, ITAG, SMLL"
