,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 11,90 B","R$ 2,28 B","R$ 11,75",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
1,31/03/2024,"R$ 11,60 B","R$ 3,24 B","R$ 16,70",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
2,31/12/2023,"R$ 10,86 B","R$ 3,00 B","R$ 15,48",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
3,30/09/2023,"R$ 11,06 B","R$ 2,73 B","R$ 14,07",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
4,30/06/2023,"R$ 10,76 B","R$ 2,86 B","R$ 14,75",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
5,31/03/2023,"R$ 10,25 B","R$ 3,15 B","R$ 16,27",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
6,31/12/2022,"R$ 9,93 B","R$ 2,87 B","R$ 14,79",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
7,30/09/2022,"R$ 10,35 B","R$ 3,04 B","R$ 15,69",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
8,30/06/2022,"R$ 10,51 B","R$ 3,10 B","R$ 15,99",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
9,31/03/2022,"R$ 11,03 B","R$ 3,49 B","R$ 17,99",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
10,31/12/2021,"R$ 10,68 B","R$ 3,23 B","R$ 16,69",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
11,30/09/2021,"R$ 10,60 B","R$ 2,90 B","R$ 14,94",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
12,30/06/2021,"R$ 9,65 B","R$ 2,71 B","R$ 13,98",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
13,31/03/2021,"R$ 9,06 B","R$ 3,19 B","R$ 16,45",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
14,31/12/2020,"R$ 9,28 B","R$ 2,98 B","R$ 15,39",91.881.000,101.878.000,101.878.000,193.759.000,0,0,0,0,91.881.000,101.878.000,193.759.000
15,30/09/2020,"R$ 9,46 B","R$ 3,03 B","R$ 15,65",91.881.000,101.879.000,101.879.000,193.760.000,0,0,0,0,91.881.000,101.879.000,193.760.000
16,30/06/2020,"R$ 8,85 B","R$ 2,86 B","R$ 14,75",91.881.000,101.879.000,101.879.000,193.760.000,0,0,0,0,91.881.000,101.879.000,193.760.000
17,31/03/2020,"R$ 8,39 B","R$ 2,81 B","R$ 14,49",91.881.000,101.879.000,101.879.000,193.760.000,0,0,0,0,91.881.000,101.879.000,193.760.000
18,31/12/2019,"R$ 7,88 B","R$ 2,67 B","R$ 13,76 mil",91.881,101.879,101.879,193.760,0,0,0,0,91.881,101.879,193.760
19,30/09/2019,"R$ 7,84 B","R$ 2,61 B","R$ 13,49",91.881.000,101.879.000,101.879.000,193.760.000,0,0,0,0,91.881.000,101.879.000,193.760.000
20,30/06/2019,"R$ 7,65 B","R$ 2,44 B","R$ 12,58",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
21,31/03/2019,"R$ 8,24 B","R$ 2,41 B","R$ 12,46",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
22,31/12/2018,"R$ 7,85 B","R$ 2,29 B","R$ 11,84",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
23,30/09/2018,"R$ 8,08 B","R$ 2,27 B","R$ 11,70",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
24,30/06/2018,"R$ 8,24 B","R$ 2,17 B","R$ 11,21",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
25,31/03/2018,"R$ 6,14 B","R$ 2,10 B","R$ 10,83",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
26,31/12/2017,"R$ 6,45 B","R$ 2,03 B","R$ 10,48",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
27,30/09/2017,"R$ 6,93 B","R$ 1,95 B","R$ 10,07",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
28,30/06/2017,"R$ 6,39 B","R$ 2,03 B","R$ 10,47",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
29,31/03/2017,"R$ 6,60 B","R$ 2,09 B","R$ 10,77",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
30,31/12/2016,"R$ 6,68 B","R$ 2,00 B","R$ 10,31",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
31,30/09/2016,"R$ 6,54 B","R$ 1,95 B","R$ 10,06",91.880.972,101.878.293,101.878.293,193.759.265,0,0,0,0,91.880.972,101.878.293,193.759.265
