,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 2,20 B","R$ 594,00 M","R$ 475,00 M","- R$ 97,00 M","R$ 572,00 M","R$ 218,00 M","R$ 1,13"
1,31/03/2024,"R$ 2,28 B","R$ 679,00 M","R$ 555,00 M","- R$ 94,00 M","R$ 649,00 M","R$ 273,00 M","R$ 1,41"
2,31/12/2023,"R$ 2,31 B","R$ 657,00 M","R$ 529,00 M","- R$ 95,00 M","R$ 624,00 M","R$ 283,00 M","R$ 1,46"
3,30/09/2023,"R$ 2,16 B","R$ 605,00 M","R$ 498,00 M","- R$ 91,00 M","R$ 589,00 M","R$ 226,00 M","R$ 1,17"
4,30/06/2023,"R$ 1,96 B","R$ 500,00 M","R$ 373,00 M","- R$ 91,00 M","R$ 464,00 M","R$ 179,00 M","R$ 0,92"
5,31/03/2023,"R$ 2,27 B","R$ 712,00 M","R$ 584,00 M","- R$ 91,00 M","R$ 675,00 M","R$ 283,00 M","R$ 1,46"
6,31/12/2022,"R$ 2,20 B","R$ 533,00 M","R$ 405,00 M","- R$ 83,00 M","R$ 488,00 M","R$ 207,00 M","R$ 1,07"
7,30/09/2022,"R$ 2,00 B","R$ 398,00 M","R$ 291,00 M","- R$ 85,00 M","R$ 376,00 M","R$ 155,00 M","R$ 0,80"
8,30/06/2022,"R$ 2,01 B","R$ 636,00 M","R$ 551,00 M","- R$ 75,00 M","R$ 626,00 M","R$ 310,00 M","R$ 1,60"
9,31/03/2022,"R$ 2,17 B","R$ 624,00 M","R$ 541,00 M","- R$ 72,00 M","R$ 613,00 M","R$ 314,00 M","R$ 1,62"
10,31/12/2021,"R$ 2,39 B","R$ 589,00 M","R$ 504,00 M","- R$ 74,00 M","R$ 578,00 M","R$ 286,00 M","R$ 1,48"
11,30/09/2021,"R$ 2,37 B","R$ 419,00 M","R$ 336,00 M","- R$ 74,00 M","R$ 410,00 M","R$ 185,00 M","R$ 0,95"
12,30/06/2021,"R$ 1,83 B","R$ 312,00 M","R$ 228,00 M","- R$ 86,00 M","R$ 314,00 M","R$ 146,00 M","R$ 0,75"
13,31/03/2021,"R$ 1,92 B","R$ 420,00 M","R$ 333,00 M","- R$ 64,00 M","R$ 397,00 M","R$ 205,00 M","R$ 1,06"
14,31/12/2020,"R$ 2,05 B","R$ 408,00 M","R$ 310,00 M","- R$ 62,00 M","R$ 372,00 M","R$ 225,00 M","R$ 1,16"
15,30/09/2020,"R$ 1,74 B","R$ 407,00 M","R$ 288,00 M","- R$ 61,00 M","R$ 349,00 M","R$ 176,00 M","R$ 0,91"
16,30/06/2020,"R$ 1,47 B","R$ 215,00 M","R$ 111,00 M","- R$ 57,70 M","R$ 169,20 M","R$ 52,00 M","R$ 0,27"
17,31/03/2020,"R$ 1,57 B","R$ 297,30 M","R$ 240,50 M","- R$ 57,30 M","R$ 297,80 M","R$ 138,70 M","R$ 0,72"
18,31/12/2019,"R$ 1,83 B","R$ 340,53 M","R$ 228,90 M","- R$ 55,79 M","R$ 284,69 M","R$ 125,03 M","R$ 645,29"
19,30/09/2019,"R$ 1,73 B","R$ 412,43 M","R$ 318,27 M","- R$ 51,35 M","R$ 369,62 M","R$ 179,93 M","R$ 0,93"
20,30/06/2019,"R$ 1,54 B","R$ 224,73 M","R$ 157,14 M","- R$ 57,08 M","R$ 214,22 M","R$ 83,80 M","R$ 0,43"
21,31/03/2019,"R$ 1,67 B","R$ 293,15 M","R$ 223,82 M","- R$ 55,76 M","R$ 279,59 M","R$ 106,16 M","R$ 0,55"
22,31/12/2018,"R$ 1,59 B","R$ 258,66 M","R$ 222,14 M","- R$ 50,40 M","R$ 272,54 M","R$ 180,74 M","R$ 0,93"
23,30/09/2018,"R$ 1,80 B","R$ 227,41 M","R$ 199,21 M","- R$ 48,98 M","R$ 248,19 M","R$ 87,87 M","R$ 0,45"
24,30/06/2018,"R$ 1,59 B","R$ 205,90 M","R$ 155,59 M","- R$ 47,94 M","R$ 203,55 M","R$ 73,26 M","R$ 0,38"
25,31/03/2018,"R$ 1,27 B","R$ 207,64 M","R$ 157,54 M","- R$ 46,69 M","R$ 204,24 M","R$ 72,44 M","R$ 0,37"
26,31/12/2017,"R$ 1,74 B","R$ 202,50 M","R$ 182,08 M","- R$ 45,14 M","R$ 227,22 M","R$ 80,89 M","R$ 0,42"
27,30/09/2017,"R$ 1,62 B","R$ 264,89 M","R$ 214,53 M","- R$ 44,39 M","R$ 269,91 M","R$ 156,34 M","R$ 0,81"
28,30/06/2017,"R$ 1,24 B","R$ 171,29 M","R$ 117,26 M","- R$ 44,10 M","R$ 161,36 M","R$ 49,93 M","R$ 0,26"
29,31/03/2017,"R$ 1,21 B","R$ 225,36 M","R$ 170,82 M","- R$ 43,66 M","R$ 214,49 M","R$ 87,26 M","R$ 0,45"
30,31/12/2016,"R$ 1,31 B","R$ 190,02 M","R$ 238,14 M","- R$ 43,07 M","R$ 281,21 M","R$ 188,38 M","R$ 0,97"
31,30/09/2016,"R$ 1,16 B","R$ 181,77 M","R$ 122,93 M","- R$ 43,33 M","R$ 166,27 M","R$ 59,85 M","R$ 0,31"
32,30/06/2016,"R$ 1,15 B","R$ 154,27 M","R$ 94,30 M","- R$ 43,27 M","R$ 137,57 M","R$ 38,52 M","R$ 0,20"
33,31/03/2016,"R$ 1,14 B","R$ 212,18 M","R$ 142,84 M","- R$ 42,72 M","R$ 185,56 M","R$ 64,95 M","R$ 0,34"
34,31/12/2015,"R$ 1,49 B","R$ 289,77 M","R$ 214,08 M","- R$ 41,54 M","R$ 255,62 M","R$ 103,37 M","R$ 0,53"
35,30/09/2015,"R$ 1,21 B","R$ 184,67 M","R$ 124,15 M","- R$ 39,39 M","R$ 163,53 M","R$ 85,02 M","R$ 0,44"
36,30/06/2015,"R$ 1,39 B","R$ 176,38 M","R$ 129,72 M","- R$ 40,80 M","R$ 170,52 M","R$ 66,46 M","R$ 0,34"
37,31/03/2015,"R$ 1,49 B","R$ 259,21 M","R$ 201,29 M","- R$ 40,48 M","R$ 241,77 M","R$ 116,33 M","R$ 0,60"
38,31/12/2014,"R$ 1,75 B","R$ 701,25 M","R$ 657,23 M","- R$ 39,37 M","R$ 696,60 M","R$ 437,83 M","R$ 2,26"
39,30/09/2014,"R$ 1,02 B","R$ 60,84 M","R$ 21,81 M","- R$ 38,19 M","R$ 60,00 M","- R$ 9,85 M","- R$ 0,05"
40,30/06/2014,"R$ 975,24 M","R$ 24,19 M","- R$ 12,10 M","- R$ 37,00 M","R$ 24,90 M","- R$ 24,34 M","- R$ 0,13"
41,31/03/2014,"R$ 1,02 B","R$ 122,39 M","R$ 83,21 M","- R$ 37,27 M","R$ 120,48 M","R$ 35,38 M","R$ 0,18"
42,31/12/2013,"R$ 1,01 B","R$ 145,97 M","R$ 106,74 M","- R$ 37,50 M","R$ 144,23 M","R$ 97,23 M","R$ 0,50"
43,30/09/2013,"R$ 864,06 M","R$ 280,26 M","R$ 241,80 M","- R$ 36,24 M","R$ 278,05 M","R$ 154,18 M","R$ 0,80"
44,30/06/2013,"R$ 808,75 M","R$ 154,23 M","R$ 109,25 M","- R$ 37,84 M","R$ 147,09 M","R$ 62,40 M","R$ 0,32"
45,31/03/2013,"R$ 861,63 M","R$ 83,09 M","R$ 42,28 M","- R$ 35,46 M","R$ 77,74 M","R$ 9,88 M","R$ 0,05"
46,31/12/2012,"R$ 931,41 M","R$ 78,26 M","R$ 26,45 M","- R$ 35,60 M","R$ 62,05 M","R$ 39,95 M","R$ 0,21"
47,30/09/2012,"R$ 895,19 M","R$ 219,12 M","R$ 165,21 M","- R$ 32,71 M","R$ 197,92 M","R$ 96,09 M","R$ 0,50"
48,30/06/2012,"R$ 840,98 M","R$ 167,06 M","R$ 125,04 M","- R$ 36,81 M","R$ 161,84 M","R$ 71,90 M","R$ 0,37"
49,31/03/2012,"R$ 901,96 M","R$ 289,00 M","R$ 240,99 M","- R$ 34,85 M","R$ 275,84 M","R$ 149,75 M","R$ 0,77"
50,31/12/2011,"R$ 901,50 M","R$ 244,44 M","R$ 129,75 M","- R$ 41,67 M","R$ 171,42 M","R$ 95,33 M","R$ 0,49"
51,30/09/2011,"R$ 893,52 M","R$ 271,96 M","R$ 217,78 M","- R$ 40,26 M","R$ 258,04 M","R$ 130,58 M","R$ 0,67"
52,30/06/2011,"R$ 861,50 M","R$ 246,72 M","R$ 192,35 M","- R$ 39,26 M","R$ 231,61 M","R$ 123,22 M","R$ 0,64"
53,31/03/2011,"R$ 907,57 M","R$ 286,09 M","R$ 235,03 M","- R$ 39,03 M","R$ 274,06 M","R$ 143,31 M","R$ 0,74"
54,31/12/2010,"R$ 930,29 M","R$ 187,96 M","R$ 151,04 M",NA,NA,"R$ 116,07 M","R$ 0,60"
