,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 8,95 B","R$ 2,54 B","R$ 2,06 B","- R$ 377,00 M","R$ 2,43 B","R$ 1.000,00 M","R$ 5,16"
1,31/03/2024,"R$ 8,71 B","R$ 2,44 B","R$ 1,96 B","- R$ 371,00 M","R$ 2,33 B","R$ 961,00 M","R$ 4,96"
2,31/12/2023,"R$ 8,70 B","R$ 2,47 B","R$ 1,98 B","- R$ 368,00 M","R$ 2,35 B","R$ 971,00 M","R$ 5,01"
3,30/09/2023,"R$ 8,60 B","R$ 2,35 B","R$ 1,86 B","- R$ 356,00 M","R$ 2,22 B","R$ 895,00 M","R$ 4,62"
4,30/06/2023,"R$ 8,44 B","R$ 2,14 B","R$ 1,65 B","- R$ 350,00 M","R$ 2,00 B","R$ 824,00 M","R$ 4,25"
5,31/03/2023,"R$ 8,49 B","R$ 2,28 B","R$ 1,83 B","- R$ 334,00 M","R$ 2,17 B","R$ 955,00 M","R$ 4,93"
6,31/12/2022,"R$ 8,39 B","R$ 2,19 B","R$ 1,79 B","- R$ 315,00 M","R$ 2,10 B","R$ 986,00 M","R$ 5,09"
7,30/09/2022,"R$ 8,57 B","R$ 2,25 B","R$ 1,89 B","- R$ 306,00 M","R$ 2,19 B","R$ 1,07 B","R$ 5,50"
8,30/06/2022,"R$ 8,94 B","R$ 2,27 B","R$ 1,93 B","- R$ 295,00 M","R$ 2,23 B","R$ 1,10 B","R$ 5,65"
9,31/03/2022,"R$ 8,75 B","R$ 1,94 B","R$ 1,61 B","- R$ 306,00 M","R$ 1,92 B","R$ 931,00 M","R$ 4,80"
10,31/12/2021,"R$ 8,51 B","R$ 1,74 B","R$ 1,40 B","- R$ 298,00 M","R$ 1,70 B","R$ 822,00 M","R$ 4,24"
11,30/09/2021,"R$ 8,17 B","R$ 1,56 B","R$ 1,21 B","- R$ 286,00 M","R$ 1,49 B","R$ 761,00 M","R$ 3,93"
12,30/06/2021,"R$ 7,54 B","R$ 1,55 B","R$ 1,16 B","- R$ 273,00 M","R$ 1,43 B","R$ 752,00 M","R$ 3,88"
13,31/03/2021,"R$ 7,18 B","R$ 1,45 B","R$ 1,04 B","- R$ 245,00 M","R$ 1,29 B","R$ 658,00 M","R$ 3,40"
14,31/12/2020,"R$ 6,83 B","R$ 1,33 B","R$ 950,00 M","- R$ 238,00 M","R$ 1,19 B","R$ 592,00 M","R$ 3,06"
15,30/09/2020,"R$ 6,61 B","R$ 1,26 B","R$ 870,12 M","- R$ 232,00 M","R$ 1,10 B","R$ 491,93 M","R$ 2,54"
16,30/06/2020,"R$ 6,60 B","R$ 1,26 B","R$ 899,12 M","- R$ 222,00 M","R$ 1,12 B","R$ 495,93 M","R$ 2,56"
17,31/03/2020,"R$ 6,68 B","R$ 1,28 B","R$ 944,82 M","- R$ 221,50 M","R$ 1,17 B","R$ 527,43 M","R$ 2,72"
18,31/12/2019,"R$ 6,77 B","R$ 1,27 B","R$ 928,12 M","- R$ 220,00 M","R$ 1,15 B","R$ 494,93 M","R$ 2,55 mil"
19,30/09/2019,"R$ 6,54 B","R$ 1,19 B","R$ 921,36 M","- R$ 214,60 M","R$ 1,14 B","R$ 550,50 M","R$ 2,84"
20,30/06/2019,"R$ 6,60 B","R$ 1,00 B","R$ 802,30 M","- R$ 212,23 M","R$ 1,01 B","R$ 458,63 M","R$ 2,37"
21,31/03/2019,"R$ 6,65 B","R$ 985,20 M","R$ 800,76 M","- R$ 203,09 M","R$ 1,00 B","R$ 448,02 M","R$ 2,31"
22,31/12/2018,"R$ 6,25 B","R$ 899,69 M","R$ 734,49 M","- R$ 194,02 M","R$ 928,50 M","R$ 414,33 M","R$ 2,14"
23,30/09/2018,"R$ 6,40 B","R$ 856,55 M","R$ 678,88 M","- R$ 188,76 M","R$ 867,64 M","R$ 314,48 M","R$ 1,62"
24,30/06/2018,"R$ 6,23 B","R$ 889,58 M","R$ 699,10 M","- R$ 184,17 M","R$ 883,28 M","R$ 382,95 M","R$ 1,98"
25,31/03/2018,"R$ 5,88 B","R$ 865,21 M","R$ 672,20 M","- R$ 180,32 M","R$ 852,52 M","R$ 359,61 M","R$ 1,86"
26,31/12/2017,"R$ 5,81 B","R$ 882,93 M","R$ 695,68 M","- R$ 177,30 M","R$ 872,97 M","R$ 374,43 M","R$ 1,93"
27,30/09/2017,"R$ 5,37 B","R$ 851,78 M","R$ 733,07 M","- R$ 175,22 M","R$ 908,29 M","R$ 481,91 M","R$ 2,49"
28,30/06/2017,"R$ 4,90 B","R$ 776,34 M","R$ 649,16 M","- R$ 174,16 M","R$ 823,32 M","R$ 385,42 M","R$ 1,99"
29,31/03/2017,"R$ 4,82 B","R$ 751,42 M","R$ 626,20 M","- R$ 173,33 M","R$ 799,53 M","R$ 374,00 M","R$ 1,93"
30,31/12/2016,"R$ 4,75 B","R$ 738,24 M","R$ 598,21 M","- R$ 172,39 M","R$ 770,60 M","R$ 351,69 M","R$ 1,82"
31,30/09/2016,"R$ 4,88 B","R$ 785,85 M","R$ 522,01 M","- R$ 170,86 M","R$ 692,87 M","R$ 266,68 M","R$ 1,38"
32,30/06/2016,"R$ 4,97 B","R$ 841,72 M","R$ 559,56 M","- R$ 166,92 M","R$ 726,47 M","R$ 291,85 M","R$ 1,51"
33,31/03/2016,"R$ 5,22 B","R$ 862,22 M","R$ 603,45 M","- R$ 164,45 M","R$ 767,90 M","R$ 319,80 M","R$ 1,65"
34,31/12/2015,"R$ 5,58 B","R$ 910,03 M","R$ 669,23 M","- R$ 162,21 M","R$ 831,44 M","R$ 371,18 M","R$ 1,92"
35,30/09/2015,"R$ 5,85 B","R$ 1,32 B","R$ 1,11 B","- R$ 160,03 M","R$ 1,27 B","R$ 705,64 M","R$ 3,64"
36,30/06/2015,"R$ 5,66 B","R$ 1,20 B","R$ 1,01 B","- R$ 158,84 M","R$ 1,17 B","R$ 610,78 M","R$ 3,15"
37,31/03/2015,"R$ 5,24 B","R$ 1,05 B","R$ 868,23 M","- R$ 155,04 M","R$ 1,02 B","R$ 519,98 M","R$ 2,68"
38,31/12/2014,"R$ 4,76 B","R$ 908,67 M","R$ 750,15 M","- R$ 151,83 M","R$ 901,98 M","R$ 439,03 M","R$ 2,27"
39,30/09/2014,"R$ 4,03 B","R$ 362,64 M","R$ 199,65 M","- R$ 149,97 M","R$ 349,61 M","R$ 98,43 M","R$ 0,51"
40,30/06/2014,"R$ 3,87 B","R$ 578,96 M","R$ 419,64 M","- R$ 148,02 M","R$ 567,66 M","R$ 262,46 M","R$ 1,35"
41,31/03/2014,"R$ 3,71 B","R$ 702,85 M","R$ 540,99 M","- R$ 148,85 M","R$ 689,85 M","R$ 349,19 M","R$ 1,80"
42,31/12/2013,"R$ 3,55 B","R$ 663,55 M","R$ 500,07 M","- R$ 147,04 M","R$ 647,11 M","R$ 323,69 M","R$ 1,67"
43,30/09/2013,"R$ 3,47 B","R$ 618,75 M","R$ 442,70 M","- R$ 145,14 M","R$ 587,84 M","R$ 281,53 M","R$ 1,45"
44,30/06/2013,"R$ 3,50 B","R$ 549,97 M","R$ 358,46 M","- R$ 141,61 M","R$ 500,07 M","R$ 218,39 M","R$ 1,13"
45,31/03/2013,"R$ 3,53 B","R$ 555,17 M","R$ 366,61 M","- R$ 140,58 M","R$ 507,18 M","R$ 222,85 M","R$ 1,15"
46,31/12/2012,"R$ 3,57 B","R$ 753,44 M","R$ 557,68 M","- R$ 139,96 M","R$ 697,64 M","R$ 357,68 M","R$ 1,85"
47,30/09/2012,"R$ 3,54 B","R$ 919,63 M","R$ 660,98 M","- R$ 146,03 M","R$ 807,01 M","R$ 413,06 M","R$ 2,13"
48,30/06/2012,"R$ 3,54 B","R$ 972,47 M","R$ 713,56 M","- R$ 153,58 M","R$ 867,14 M","R$ 447,55 M","R$ 2,31"
49,31/03/2012,"R$ 3,56 B","R$ 1,05 B","R$ 780,87 M","- R$ 156,04 M","R$ 936,91 M","R$ 498,88 M","R$ 2,57"
50,31/12/2011,"R$ 3,56 B","R$ 1,05 B","R$ 774,90 M","- R$ 160,23 M","R$ 935,13 M","R$ 492,44 M","R$ 2,54"
51,30/09/2011,"R$ 3,59 B","R$ 992,73 M","R$ 796,20 M","- R$ 156,74 M","R$ 952,94 M","R$ 513,18 M","R$ 2,65"
52,30/06/2011,"R$ 3,55 B","R$ 962,17 M","R$ 782,22 M","- R$ 153,76 M","R$ 935,97 M","R$ 500,46 M","R$ 2,58"
53,31/03/2011,"R$ 3,46 B","R$ 913,79 M","R$ 745,59 M","- R$ 150,19 M","R$ 895,78 M","R$ 468,17 M","R$ 2,42"
54,31/12/2010,"R$ 3,37 B","R$ 873,32 M","R$ 716,75 M","- R$ 145,65 M","R$ 862,40 M","R$ 450,40 M","R$ 2,32"
55,30/09/2010,"R$ 2,77 B","R$ 777,61 M","R$ 617,53 M",NA,NA,"R$ 382,32 M","R$ 1,97"
56,30/06/2010,"R$ 2,73 B","R$ 780,50 M","R$ 624,66 M",NA,NA,"R$ 408,36 M","R$ 2,11"
57,31/03/2010,"R$ 2,67 B","R$ 755,62 M","R$ 603,49 M",NA,NA,"R$ 467,39 M","R$ 2,41"
58,31/12/2009,"R$ 2,66 B","R$ 770,78 M","R$ 618,72 M",NA,NA,"R$ 485,57 M","R$ 2,51"
59,30/09/2009,"R$ 2,58 B","R$ 806,97 M","R$ 651,82 M",NA,NA,"R$ 506,34 M","R$ 2,61"
