,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,64 B","- R$ 875,00 M","- R$ 542,00 M","R$ 227,00 M"
1,31/03/2024,"R$ 1,50 B","- R$ 841,00 M","- R$ 94,00 M","R$ 560,00 M"
2,31/12/2023,"R$ 1,30 B","- R$ 886,00 M","- R$ 286,00 M","R$ 130,00 M"
3,30/09/2023,"R$ 1,40 B","- R$ 1,02 B","- R$ 383,00 M","R$ 2,00 M"
4,30/06/2023,"R$ 1,72 B","- R$ 1,08 B","- R$ 621,00 M","R$ 24,00 M"
5,31/03/2023,"R$ 2,03 B","- R$ 1,13 B","- R$ 1,40 B","- R$ 499,00 M"
6,31/12/2022,"R$ 2,30 B","- R$ 1,13 B","- R$ 1,26 B","- R$ 97,00 M"
7,30/09/2022,"R$ 1,73 B","- R$ 973,00 M","- R$ 699,00 M","R$ 57,00 M"
8,30/06/2022,"R$ 1,17 B","- R$ 878,00 M","R$ 128,00 M","R$ 424,00 M"
9,31/03/2022,"R$ 746,00 M","- R$ 803,00 M","R$ 661,00 M","R$ 604,00 M"
10,31/12/2021,"- R$ 8,00 M","- R$ 751,00 M","R$ 471,00 M","- R$ 288,00 M"
11,30/09/2021,"R$ 228,00 M","- R$ 703,00 M","R$ 227,00 M","- R$ 248,00 M"
12,30/06/2021,"R$ 777,00 M","- R$ 735,00 M","- R$ 187,00 M","- R$ 145,00 M"
13,31/03/2021,"R$ 841,00 M","- R$ 748,00 M","- R$ 152,00 M","- R$ 59,00 M"
14,31/12/2020,"R$ 1,10 B","- R$ 681,00 M","- R$ 122,00 M","R$ 298,00 M"
15,30/09/2020,"R$ 1,26 B","- R$ 809,15 M","R$ 76,11 M","R$ 528,73 M"
16,30/06/2020,"R$ 1,02 B","- R$ 723,15 M","- R$ 30,89 M","R$ 268,73 M"
17,31/03/2020,"R$ 847,68 M","- R$ 689,85 M","- R$ 709,69 M","- R$ 551,87 M"
18,31/12/2019,"R$ 900,78 M","- R$ 669,15 M","- R$ 526,89 M","- R$ 295,27 M"
19,30/09/2019,"R$ 834,42 M","- R$ 698,16 M","- R$ 645,62 M","- R$ 509,36 M"
20,30/06/2019,"R$ 556,03 M","- R$ 798,51 M","- R$ 1,01 B","- R$ 1,26 B"
21,31/03/2019,"R$ 477,68 M","- R$ 793,94 M","R$ 1,06 B","R$ 742,60 M"
22,31/12/2018,"R$ 336,61 M","- R$ 754,64 M","R$ 825,65 M","R$ 407,62 M"
23,30/09/2018,"R$ 116,59 M","- R$ 603,66 M","R$ 802,30 M","R$ 315,23 M"
24,30/06/2018,"R$ 144,95 M","- R$ 492,42 M","R$ 1,36 B","R$ 1,01 B"
25,31/03/2018,"R$ 267,68 M","- R$ 449,96 M","- R$ 251,62 M","- R$ 433,90 M"
26,31/12/2017,"R$ 477,76 M","- R$ 446,38 M","- R$ 429,17 M","- R$ 397,78 M"
27,30/09/2017,"R$ 635,39 M","- R$ 465,67 M","- R$ 318,99 M","- R$ 149,27 M"
28,30/06/2017,"R$ 713,01 M","- R$ 427,80 M","- R$ 474,82 M","- R$ 189,61 M"
29,31/03/2017,"R$ 911,90 M","- R$ 411,53 M","- R$ 657,32 M","- R$ 156,95 M"
30,31/12/2016,"R$ 1,01 B","- R$ 401,33 M","- R$ 494,75 M","R$ 114,17 M"
31,30/09/2016,"R$ 1,14 B","- R$ 400,99 M","- R$ 480,15 M","R$ 254,52 M"
32,30/06/2016,"R$ 1,09 B","- R$ 380,36 M","- R$ 481,92 M","R$ 227,70 M"
33,31/03/2016,"R$ 708,64 M","- R$ 352,28 M","- R$ 543,01 M","- R$ 186,64 M"
34,31/12/2015,"R$ 657,30 M","- R$ 360,57 M","- R$ 90,24 M","R$ 206,50 M"
35,30/09/2015,"R$ 600,66 M","- R$ 273,59 M","- R$ 325,61 M","R$ 1,46 M"
