,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 115,51 M","R$ 39,83 M","- R$ 67,71 M","- R$ 505,00 mil","- R$ 67,21 M","- R$ 71,76 M","- R$ 2,62"
1,31/03/2024,"R$ 62,42 M","R$ 18,82 M","- R$ 71,03 M","- R$ 627,00 mil","- R$ 70,40 M","- R$ 72,25 M","- R$ 2,64"
2,31/12/2023,"R$ 69,54 M","R$ 17,81 M","- R$ 71,83 M","- R$ 734,00 mil","- R$ 71,09 M","- R$ 72,72 M","- R$ 3,07"
3,30/09/2023,"R$ 82,94 M","R$ 20,08 M","- R$ 83,19 M","- R$ 905,00 mil","- R$ 82,28 M","- R$ 83,95 M","- R$ 3,55"
4,30/06/2023,"R$ 111,62 M","R$ 31,42 M","- R$ 59,78 M","- R$ 918,00 mil","- R$ 58,86 M","- R$ 57,31 M","- R$ 2,44"
5,31/03/2023,"R$ 126,69 M","R$ 37,26 M","- R$ 56,47 M","- R$ 1,20 M","- R$ 55,27 M","- R$ 24,51 M","- R$ 0,10"
6,31/12/2022,"R$ 121,98 M","R$ 38,89 M","- R$ 45,58 M","- R$ 1,24 M","- R$ 44,35 M","- R$ 13,34 M","- R$ 0,07"
7,30/09/2022,"R$ 93,67 M","R$ 24,80 M","- R$ 63,58 M","- R$ 1,30 M","- R$ 62,28 M","- R$ 29,52 M","- R$ 0,18"
8,30/06/2022,"R$ 65,65 M","R$ 9,27 M","- R$ 80,57 M","- R$ 1,30 M","- R$ 79,27 M","- R$ 50,66 M","- R$ 0,35"
9,31/03/2022,"R$ 57,77 M","R$ 9,76 M","- R$ 64,70 M","- R$ 1,05 M","- R$ 63,65 M","- R$ 66,09 M","- R$ 0,46"
10,31/12/2021,"R$ 67,98 M","R$ 12,61 M","- R$ 49,96 M","- R$ 1,04 M","- R$ 48,92 M","- R$ 57,53 M","R$ 0,00"
11,30/09/2021,"R$ 78,36 M","R$ 10,58 M","- R$ 64,13 M","- R$ 1,47 M","- R$ 62,66 M","- R$ 79,31 M","- R$ 0,56"
12,30/06/2021,"R$ 66,99 M","R$ 6,41 M","- R$ 119,58 M","- R$ 1,95 M","- R$ 117,63 M","- R$ 140,89 M","- R$ 1,32"
13,31/03/2021,"R$ 58,24 M","- R$ 7,82 M","- R$ 136,80 M","- R$ 2,40 M","- R$ 134,39 M","- R$ 170,35 M","- R$ 1,76"
14,31/12/2020,"R$ 44,01 M","- R$ 14,03 M","- R$ 146,20 M","- R$ 2,76 M","- R$ 143,44 M","- R$ 180,78 M","- R$ 1,86"
15,30/09/2020,"- R$ 9,97 M","- R$ 15,35 M","- R$ 118,12 M","- R$ 2,67 M","- R$ 115,45 M","- R$ 163,52 M","- R$ 1,72"
16,30/06/2020,"- R$ 66,14 M","- R$ 27,06 M","- R$ 111,03 M","- R$ 2,58 M","- R$ 108,45 M","- R$ 163,90 M","- R$ 2,71"
17,31/03/2020,"- R$ 132,07 M","- R$ 34,06 M","- R$ 165,74 M","- R$ 2,81 M","- R$ 162,93 M","- R$ 216,03 M","- R$ 4,64"
