,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"0,21%","0,21%","0,31%","0,31%","25,08%","2,07%","100,00%","54,93%","7,68%","9,87%","0,04","15,31","14,31","322,45"
1,30/06/2024,"0,20%","0,20%","0,31%","0,31%","22,89%","1,90%","100,00%","58,68%","8,56%","11,23%","0,03","15,24","14,24","297,75"
2,31/03/2024,"0,20%","0,20%","0,31%","0,30%","21,64%","1,99%","100,00%","61,44%","8,88%","11,33%","0,03","13,53","12,53","304,57"
3,31/12/2023,"0,09%","0,10%","0,14%","0,15%","19,28%","1,97%","100,00%","62,87%","4,49%","7,22%","0,03","13,09","12,09","507,20"
4,30/09/2023,"0,27%","0,27%","0,41%","0,42%","18,90%","2,20%","100,00%","64,07%","11,62%","14,19%","0,03","12,15","11,15","245,96"
5,30/06/2023,"0,42%","0,42%","0,63%","0,64%","18,32%","2,56%","100,00%","61,05%","14,44%","16,44%","0,04","12,02","11,02","214,35"
6,31/03/2023,"0,79%","0,80%","1,20%","1,22%","18,48%","3,38%","100,00%","59,06%","19,68%","21,83%","0,06","10,86","9,86","141,61"
7,31/12/2022,"1,67%","1,70%","2,54%","2,58%","19,17%","4,83%","100,00%","58,60%","27,79%","29,56%","0,08","9,79","8,79","91,77"
8,30/09/2022,"3,02%","3,15%","4,58%","4,77%","18,70%","5,47%","98,55%","56,22%","44,38%","45,49%","0,10","8,59","7,59","47,77"
9,30/06/2022,"6,49%","13,62%","9,84%","20,64%","20,91%","10,73%","27,58%","16,14%","13,64%","13,86%","0,66","7,15","6,15","33,28"
10,31/03/2022,"28,25%","27,69%","42,80%","41,96%","45,51%","15,63%","36,49%","22,54%","17,71%","17,97%","0,69","5,47","4,47","26,17"
11,31/12/2021,"18,32%","27,21%","27,76%","41,23%","47,20%","18,21%","94,47%","61,19%","45,15%","45,78%","0,30","3,97","2,97","18,66"
12,30/09/2021,"28,58%","42,45%","43,31%","64,32%","44,37%","17,12%","7,34%","10,27%","12,58%","12,80%","1,67","3,42","2,42","9,94"
13,30/06/2021,"28,26%","41,98%","42,82%","63,60%","37,19%","14,35%","3,72%","8,70%","12,57%","12,80%","1,65","1,95","0,95","-0,65"
14,31/03/2021,"28,05%","41,66%","42,50%","63,13%","33,38%","12,88%","4,45%","8,61%","13,74%","14,00%","1,50","2,91","1,91","-0,30"
15,31/12/2020,NA,NA,NA,NA,NA,NA,"3,82%","7,25%","10,88%","11,11%",NA,"2,59","1,59","-0,34"
