,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 694,00 M","- R$ 6,41 M","- R$ 73,91 M","R$ 698,94 M",188
1,31/03/2024,"R$ 59,90 M","- R$ 6,27 M","- R$ 38,29 M","R$ 83,83 M",188
2,31/12/2023,"R$ 232,79 M","- R$ 8,00 M","- R$ 68,38 M","R$ 209,72 M",188
3,30/09/2023,"R$ 201,51 M","- R$ 49,59 M","- R$ 72,24 M","R$ 122,25 M",188
4,30/06/2023,"R$ 246,14 M","- R$ 45,99 M","- R$ 66,20 M","R$ 143,91 M",188
5,31/03/2023,"R$ 54,11 M","- R$ 55,00 M","- R$ 67,03 M","- R$ 40,92 M",188
6,31/12/2022,"R$ 149,56 M","- R$ 55,65 M","- R$ 113,45 M","- R$ 16,66 M",188
7,30/09/2022,"R$ 110,23 M","- R$ 12,68 M","- R$ 116,35 M","R$ 3,02 M",188
8,30/06/2022,"R$ 398,57 M","- R$ 14,44 M","- R$ 436,21 M","- R$ 51,23 M",188
9,31/03/2022,"- R$ 149,46 M","- R$ 6,09 M","R$ 272,95 M","R$ 135,27 M",188
10,31/12/2021,"- R$ 301,27 M","- R$ 3,80 M","R$ 333,21 M","R$ 47,03 M",188
11,30/09/2021,"- R$ 293,55 M","- R$ 4,11 M","R$ 297,67 M","- R$ 2,27 M",188
12,30/06/2021,"- R$ 372,93 M","- R$ 2,41 M","R$ 403,16 M","R$ 35,19 M",188
13,31/03/2021,"R$ 101,26 M","- R$ 1,42 M","- R$ 120,31 M","- R$ 19,02 M",188
14,31/12/2020,"R$ 86,97 M","- R$ 1,41 M","- R$ 102,50 M","- R$ 16,94 M",188
