,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 314,72 M","R$ 314,72 M","R$ 26,94 M","- R$ 8,41 M","R$ 35,35 M","R$ 184,68 M","R$ 0,59",188
1,31/03/2024,"R$ 278,99 M","R$ 278,99 M","R$ 24,77 M","- R$ 6,83 M","R$ 31,60 M","R$ 171,42 M","R$ 0,54",188
2,31/12/2023,"R$ 246,67 M","R$ 246,67 M","R$ 11,08 M","- R$ 6,73 M","R$ 17,81 M","R$ 155,08 M","R$ 0,49",188
3,30/09/2023,"R$ 227,50 M","R$ 227,50 M","R$ 26,44 M","- R$ 5,86 M","R$ 32,29 M","R$ 145,77 M","R$ 0,46",188
4,30/06/2023,"R$ 227,31 M","R$ 227,31 M","R$ 32,83 M","- R$ 4,53 M","R$ 37,36 M","R$ 138,76 M","R$ 0,44",188
5,31/03/2023,"R$ 237,33 M","R$ 237,33 M","R$ 46,69 M","- R$ 5,12 M","R$ 51,81 M","R$ 140,17 M","R$ 0,44",188
6,31/12/2022,"R$ 251,05 M","R$ 251,05 M","R$ 69,76 M","- R$ 4,46 M","R$ 74,22 M","R$ 147,10 M","R$ 0,47",188
7,30/09/2022,"R$ 256,62 M","R$ 252,91 M","R$ 113,90 M","- R$ 2,84 M","R$ 116,74 M","R$ 144,27 M","R$ 0,46",188
8,30/06/2022,"R$ 947,50 M","R$ 261,30 M","R$ 129,26 M","- R$ 2,09 M","R$ 131,35 M","R$ 152,88 M","R$ 485,36",188
9,31/03/2022,"R$ 655,46 M","R$ 239,18 M","R$ 116,10 M","- R$ 1,68 M","R$ 117,78 M","R$ 147,74 M","R$ 469,04",188
10,31/12/2021,"R$ 226,59 M","R$ 214,06 M","R$ 102,30 M","- R$ 1,44 M","R$ 103,73 M","R$ 138,66 M","R$ 0,44",188
11,30/09/2021,"R$ 1,27 B","R$ 93,19 M","R$ 159,59 M","- R$ 2,88 M","R$ 162,47 M","R$ 130,33 M","R$ 0,42",188
12,30/06/2021,"R$ 1,26 B","R$ 46,75 M","R$ 157,79 M","- R$ 2,97 M","R$ 160,77 M","R$ 109,23 M","R$ 0,35",188
13,31/03/2021,"R$ 1,14 B","R$ 50,66 M","R$ 156,62 M","- R$ 2,91 M","R$ 159,53 M","R$ 98,06 M","R$ 0,41",188
14,31/12/2020,"R$ 1,22 B","R$ 46,75 M","R$ 133,18 M","- R$ 2,81 M","R$ 135,98 M","R$ 88,74 M","R$ 0,37",188
