,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 1,27 B","- R$ 1,58 B","R$ 501,35 M","R$ 230,16 M",106
1,31/03/2024,"R$ 1,17 B","- R$ 1,36 B","- R$ 189,33 M","- R$ 375,26 M",106
2,31/12/2023,"R$ 1,31 B","- R$ 993,39 M","- R$ 471,82 M","- R$ 147,99 M",106
3,30/09/2023,"R$ 1,15 B","- R$ 763,12 M","- R$ 227,42 M","R$ 185,67 M",106
4,30/06/2023,"R$ 988,70 M","- R$ 619,07 M","- R$ 313,37 M","R$ 54,98 M",106
5,31/03/2023,"R$ 799,83 M","- R$ 377,57 M","- R$ 704,50 M","- R$ 274,58 M",106
6,31/12/2022,"R$ 533,83 M","- R$ 647,34 M","- R$ 528,24 M","- R$ 706,41 M",106
7,30/09/2022,"R$ 398,80 M","- R$ 743,40 M","- R$ 202,85 M","R$ 2,51 B",106
8,30/06/2022,"R$ 227,72 M","- R$ 2,38 B","R$ 2,53 B","R$ 1,52 B",106
9,31/03/2022,"R$ 170,87 M","- R$ 2,50 B","R$ 3,18 B","R$ 1,13 B",106
10,31/12/2021,"R$ 33,53 M","- R$ 2,35 B","R$ 3,26 B","R$ 938,22 M",106
11,30/09/2021,"- R$ 36,52 M","- R$ 2,09 B","R$ 3,05 B","R$ 962,09 M",106
12,30/06/2021,"- R$ 70,90 M","- R$ 581,37 M","R$ 294,45 M","- R$ 370,63 M",106
13,31/03/2021,"- R$ 276,12 M","- R$ 604,55 M","R$ 253,87 M","- R$ 483,36 M",106
14,31/12/2020,"- R$ 156,27 M","- R$ 727,73 M","R$ 419,96 M","- R$ 331,77 M",106
15,30/09/2020,"R$ 198,98 M","- R$ 990,95 M","R$ 794,57 M","R$ 60,18 M",106
16,30/06/2020,"R$ 161,03 M","- R$ 950,01 M","R$ 655,54 M","- R$ 48,97 M",106
17,31/03/2020,"R$ 476,45 M","- R$ 985,33 M","R$ 1,34 B","R$ 823,90 M",106
18,31/12/2019,"R$ 502,24 M","- R$ 882,54 M","R$ 1,09 B","R$ 684,60 M",106
19,30/09/2019,"R$ 259,66 M","- R$ 716,35 M","R$ 499,81 M","R$ 71,71 M",106
20,30/06/2019,"R$ 249,62 M","- R$ 658,24 M","R$ 1,03 B","R$ 635,57 M",106
21,31/03/2019,"R$ 263,77 M","- R$ 653,59 M","R$ 407,60 M","R$ 41,23 M",106
22,31/12/2018,"R$ 131,53 M","- R$ 569,42 M","R$ 286,20 M","- R$ 130,38 M",106
23,30/09/2018,"R$ 108,20 M","- R$ 478,40 M","R$ 721,09 M","R$ 352,92 M",106
24,30/06/2018,"R$ 100,35 M","- R$ 385,89 M","R$ 630,69 M","R$ 357,24 M",106
25,31/03/2018,"R$ 109,18 M","- R$ 328,77 M","R$ 538,23 M","R$ 321,44 M",106
26,31/12/2017,"R$ 126,72 M","- R$ 311,94 M","R$ 758,03 M","R$ 574,83 M",106
27,30/09/2017,"R$ 125,36 M","- R$ 317,66 M","R$ 400,86 M","R$ 209,12 M",106
28,30/06/2017,"R$ 93,63 M","- R$ 254,09 M","R$ 314,57 M","R$ 155,61 M",106
29,31/03/2017,"R$ 74,45 M","- R$ 196,82 M","R$ 191,53 M","R$ 69,80 M",106
30,31/12/2016,"R$ 84,11 M","- R$ 170,84 M","R$ 249,66 M","R$ 162,91 M",106
