,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 1,87 B","R$ 405,23 M","R$ 297,74 M","- R$ 153,65 M","R$ 451,39 M","R$ 67,34 M","R$ 0,86"
1,31/03/2024,"R$ 1,93 B","R$ 451,33 M","R$ 375,49 M","- R$ 154,85 M","R$ 530,34 M","R$ 127,08 M","R$ 1,63"
2,31/12/2023,"R$ 2,15 B","R$ 329,03 M","R$ 255,50 M","- R$ 146,98 M","R$ 402,48 M","R$ 28,55 M","R$ 0,37"
3,30/09/2023,"R$ 2,15 B","R$ 329,03 M","R$ 255,50 M","- R$ 146,98 M","R$ 402,48 M","R$ 28,55 M","R$ 0,37"
4,30/06/2023,"R$ 2,14 B","R$ 418,06 M","R$ 308,35 M","- R$ 133,19 M","R$ 441,53 M","R$ 69,62 M","R$ 0,89"
5,31/03/2023,"R$ 2,23 B","R$ 399,96 M","R$ 310,20 M","- R$ 128,93 M","R$ 439,13 M","R$ 79,12 M","R$ 1,02"
6,31/12/2022,"R$ 2,22 B","R$ 451,79 M","R$ 412,99 M","- R$ 130,07 M","R$ 543,06 M","R$ 251,02 M","R$ 3,22"
7,30/09/2022,"R$ 2,20 B","R$ 228,24 M","R$ 175,32 M","- R$ 75,33 M","R$ 250,66 M","R$ 80,36 M","R$ 1,03"
8,30/06/2022,"R$ 2,11 B","R$ 425,03 M","R$ 365,07 M","- R$ 113,56 M","R$ 478,63 M","R$ 198,05 M","R$ 2,54"
9,31/03/2022,"R$ 2,03 B","R$ 332,27 M","R$ 271,55 M","- R$ 89,13 M","R$ 360,69 M","R$ 111,14 M","R$ 1,43"
10,31/12/2021,"R$ 2,54 B","R$ 637,37 M","R$ 516,12 M","- R$ 84,39 M","R$ 600,51 M","R$ 129,31 M","R$ 1,66"
11,30/09/2021,"R$ 2,26 B","R$ 215,51 M","R$ 65,49 M","- R$ 81,75 M","R$ 147,24 M","R$ 83,04 M","R$ 1,07"
12,30/06/2021,"R$ 1,78 B","R$ 311,95 M","R$ 223,63 M","- R$ 82,38 M","R$ 306,01 M","R$ 189,32 M","R$ 2,43"
13,31/03/2021,"R$ 1,54 B","R$ 158,03 M","R$ 113,96 M","- R$ 92,55 M","R$ 206,51 M","R$ 86,92 M","R$ 1,12"
14,31/12/2020,"R$ 1,74 B","R$ 200,46 M","R$ 133,86 M","- R$ 86,39 M","R$ 220,25 M","R$ 108,47 M","R$ 1,39"
15,30/09/2020,"R$ 1,39 B","R$ 136,81 M","R$ 77,81 M","- R$ 81,27 M","R$ 159,09 M","R$ 47,96 M","R$ 0,62"
16,30/06/2020,"R$ 1,34 B","R$ 186,12 M","R$ 58,60 M","- R$ 74,17 M","R$ 132,77 M","R$ 26,12 M","R$ 0,34"
17,31/03/2020,"R$ 1,40 B","R$ 219,73 M","R$ 123,01 M","- R$ 71,40 M","R$ 194,41 M","R$ 82,64 M","R$ 1,06"
18,31/12/2019,"R$ 1,56 B","R$ 273,66 M","R$ 254,93 M","- R$ 87,41 M","R$ 342,34 M","R$ 205,58 M","R$ 2,64"
19,30/09/2019,"R$ 1,34 B","R$ 190,59 M","R$ 142,58 M","- R$ 61,89 M","R$ 204,47 M","R$ 69,36 M","R$ 0,89"
20,30/06/2019,"R$ 1,28 B","R$ 197,14 M","R$ 137,82 M","- R$ 63,85 M","R$ 201,67 M","R$ 122,96 M","R$ 1,58"
21,31/03/2019,"R$ 1,19 B","R$ 95,63 M","R$ 28,53 M","- R$ 58,12 M","R$ 86,65 M","R$ 7,01 M","R$ 0,09"
22,31/12/2018,"R$ 1,39 B","R$ 194,20 M","R$ 169,56 M","- R$ 56,13 M","R$ 225,69 M","R$ 128,82 M","R$ 1,65"
23,30/09/2018,"R$ 1,37 B","R$ 157,12 M","R$ 120,68 M","- R$ 51,03 M","R$ 171,71 M","R$ 69,27 M","R$ 0,89"
24,30/06/2018,"R$ 1,31 B","R$ 152,62 M","R$ 105,48 M","- R$ 49,42 M","R$ 154,91 M","R$ 81,04 M","R$ 1,04"
25,31/03/2018,"R$ 1,03 B","R$ 159,55 M","R$ 122,13 M","- R$ 48,45 M","R$ 170,58 M","R$ 85,39 M","R$ 1,10"
26,31/12/2017,"R$ 1,32 B","R$ 157,16 M","R$ 153,42 M","- R$ 45,91 M","R$ 199,33 M","R$ 107,23 M","R$ 1,38"
27,30/09/2017,"R$ 1,17 B","R$ 196,75 M","R$ 151,68 M","- R$ 44,21 M","R$ 195,89 M","R$ 113,68 M","R$ 1,46"
28,30/06/2017,"R$ 1,13 B","R$ 204,95 M","R$ 162,14 M","- R$ 42,72 M","R$ 204,86 M","R$ 113,73 M","R$ 1,46"
