,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 473,85 M","- R$ 309,95 M","- R$ 24,57 M","R$ 139,33 M"
1,31/03/2024,"R$ 236,46 M","- R$ 283,56 M","- R$ 9,56 M","- R$ 56,66 M"
2,31/12/2023,"R$ 195,32 M","- R$ 198,00 M","- R$ 68,99 M","- R$ 71,66 M"
3,30/09/2023,"R$ 108,07 M","- R$ 332,09 M","- R$ 265,90 M","- R$ 489,91 M"
4,30/06/2023,"R$ 396,03 M","- R$ 322,53 M","R$ 502,76 M","R$ 576,26 M"
5,31/03/2023,"- R$ 160,67 M","- R$ 439,96 M","R$ 500,06 M","- R$ 100,57 M"
6,31/12/2022,"R$ 225,95 M","- R$ 503,03 M","R$ 243,40 M","- R$ 33,68 M"
7,30/09/2022,"R$ 402,70 M","- R$ 653,21 M","R$ 279,54 M","R$ 29,04 M"
8,30/06/2022,"R$ 574,08 M","- R$ 419,91 M","- R$ 120,53 M","R$ 33,64 M"
9,31/03/2022,"- R$ 305,73 M","- R$ 411,35 M","R$ 666,32 M","- R$ 50,76 M"
10,31/12/2021,"R$ 51,47 M","- R$ 402,71 M","R$ 300,13 M","- R$ 51,11 M"
11,30/09/2021,"R$ 111,74 M","- R$ 265,51 M","R$ 187,34 M","R$ 33,57 M"
12,30/06/2021,"R$ 112,67 M","- R$ 295,93 M","R$ 98,10 M","- R$ 85,16 M"
13,31/03/2021,"- R$ 152,52 M","- R$ 194,58 M","R$ 488,10 M","R$ 141,00 M"
14,31/12/2020,"R$ 261,02 M","- R$ 194,19 M","- R$ 394,55 M","- R$ 327,72 M"
15,30/09/2020,"R$ 541,43 M","- R$ 281,89 M","- R$ 4,91 M","R$ 254,62 M"
16,30/06/2020,"R$ 225,44 M","- R$ 275,35 M","R$ 133,46 M","R$ 83,55 M"
17,31/03/2020,"- R$ 30,25 M","- R$ 242,67 M","R$ 336,88 M","R$ 63,96 M"
18,31/12/2019,"R$ 301,97 M","- R$ 216,25 M","- R$ 163,67 M","- R$ 77,95 M"
