,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 634,00 mil","R$ 586,00 mil","- R$ 163,00 mil","R$ 0,00","- R$ 163,00 mil","R$ 495,00 mil","R$ 0,07"
1,31/03/2024,"R$ 589,00 mil","R$ 589,00 mil","- R$ 176,00 mil","R$ 0,00","- R$ 176,00 mil","- R$ 2,63 M","- R$ 0,40"
2,31/12/2023,"R$ 646,00 mil","R$ 592,00 mil","R$ 76,00 mil","R$ 0,00","R$ 76,00 mil","- R$ 6,11 M","- R$ 0,92"
3,30/09/2023,"R$ 645,00 mil","R$ 585,00 mil","R$ 251,00 mil","R$ 0,00","R$ 251,00 mil","- R$ 194,00 mil","- R$ 0,03"
4,30/06/2023,"R$ 641,00 mil","R$ 582,00 mil","- R$ 142,00 mil","R$ 0,00","- R$ 142,00 mil","- R$ 338,00 mil","- R$ 0,05"
5,31/03/2023,"R$ 519,00 mil","R$ 519,00 mil","- R$ 145,00 mil","R$ 0,00","- R$ 145,00 mil","- R$ 380,00 mil","- R$ 0,06"
6,31/12/2022,"R$ 416,00 mil","R$ 377,00 mil","R$ 4,81 M","R$ 0,00","R$ 4,81 M","- R$ 6,60 M","- R$ 1,00"
7,30/09/2022,"R$ 416,00 mil","R$ 378,00 mil","R$ 85,00 mil","R$ 0,00","R$ 85,00 mil","- R$ 318,00 mil","- R$ 0,05"
8,30/06/2022,"R$ 390,00 mil","R$ 354,00 mil","- R$ 143,00 mil","R$ 0,00","- R$ 143,00 mil","- R$ 499,00 mil","- R$ 0,08"
9,31/03/2022,"R$ 354,00 mil","R$ 354,00 mil","- R$ 61,00 mil","R$ 0,00","- R$ 61,00 mil","- R$ 453,00 mil","- R$ 0,07"
10,31/12/2021,"R$ 426,00 mil","R$ 381,00 mil","- R$ 247,00 mil","R$ 0,00","- R$ 247,00 mil","- R$ 6,77 M","- R$ 1,02"
11,30/09/2021,"R$ 558,00 mil","R$ 508,00 mil","R$ 219,00 mil","R$ 0,00","R$ 219,00 mil","- R$ 49,00 mil","- R$ 0,01"
12,30/06/2021,"R$ 510,00 mil","R$ 464,00 mil","- R$ 537,00 mil","R$ 0,00","- R$ 537,00 mil","- R$ 613,00 mil","- R$ 0,09"
13,31/03/2021,"R$ 448,00 mil","R$ 448,00 mil","- R$ 206,00 mil","R$ 0,00","- R$ 206,00 mil","- R$ 252,00 mil","- R$ 0,04"
14,31/12/2020,"R$ 418,00 mil","R$ 380,00 mil","R$ 2,43 M","R$ 0,00","R$ 2,43 M","- R$ 80,00 mil","- R$ 0,01"
15,30/09/2020,"R$ 391,00 mil","R$ 355,00 mil","- R$ 203,00 mil","R$ 0,00","- R$ 203,00 mil","- R$ 226,00 mil","- R$ 0,03"
16,30/06/2020,"R$ 324,00 mil","R$ 294,00 mil","- R$ 282,00 mil","R$ 0,00","- R$ 282,00 mil","- R$ 325,00 mil","- R$ 0,05"
17,31/03/2020,"R$ 447,00 mil","R$ 447,00 mil","R$ 27,00 mil","R$ 0,00","R$ 27,00 mil","- R$ 46,00 mil","- R$ 0,01"
18,31/12/2019,"R$ 394,00 mil","R$ 357,00 mil","R$ 3,63 M","R$ 0,00","R$ 3,63 M","R$ 932,00 mil","R$ 0,14"
19,30/09/2019,"R$ 393,00 mil","R$ 357,00 mil","- R$ 138,00 mil","R$ 0,00","- R$ 138,00 mil","- R$ 440,00 mil","- R$ 0,07"
20,30/06/2019,"R$ 288,00 mil","R$ 261,00 mil","- R$ 340,00 mil","R$ 0,00","- R$ 340,00 mil","- R$ 449,00 mil","- R$ 0,07"
21,31/03/2019,"R$ 257,00 mil","R$ 257,00 mil","- R$ 146,00 mil","R$ 0,00","- R$ 146,00 mil","- R$ 373,00 mil","- R$ 0,06"
22,31/12/2018,"R$ 278,00 mil","R$ 252,00 mil","- R$ 263,00 mil","R$ 0,00","- R$ 263,00 mil","- R$ 3,20 M","- R$ 0,48"
23,30/09/2018,"R$ 263,00 mil","R$ 239,00 mil","- R$ 357,00 mil","R$ 0,00","- R$ 357,00 mil","- R$ 572,00 mil","- R$ 0,09"
24,30/06/2018,"R$ 244,00 mil","R$ 222,00 mil","- R$ 905,00 mil","R$ 1.000,00","- R$ 906,00 mil","- R$ 1,10 M","- R$ 0,17"
25,31/03/2018,"R$ 123,00 mil","R$ 123,00 mil","- R$ 69,00 mil","- R$ 1.000,00","- R$ 68,00 mil","- R$ 212,00 mil","- R$ 0,03"
26,31/12/2017,"R$ 136,00 mil","R$ 124,00 mil","- R$ 449,00 mil","R$ 0,00","- R$ 449,00 mil","- R$ 1,31 M","- R$ 0,20"
27,30/09/2017,"R$ 122,00 mil","R$ 111,00 mil","- R$ 462,00 mil","R$ 0,00","- R$ 462,00 mil","- R$ 1,79 M","- R$ 0,27"
28,30/06/2017,"R$ 147,00 mil","R$ 133,00 mil","- R$ 411,00 mil","R$ 0,00","- R$ 412,00 mil","- R$ 720,00 mil","- R$ 0,11"
29,31/03/2017,"R$ 147,00 mil","R$ 147,00 mil","R$ 822,00 mil","- R$ 1.000,00","R$ 823,00 mil","- R$ 21,00 mil","- R$ 0,00"
30,31/12/2016,"R$ 0,00","R$ 0,00","R$ 1,59 M","- R$ 1.000,00","R$ 1,59 M","- R$ 7,02 M","- R$ 1,06"
31,30/09/2016,"R$ 0,00","R$ 0,00","- R$ 1,68 M","- R$ 38,00 mil","- R$ 2,00 M","- R$ 1,68 M","- R$ 0,25"
32,30/06/2016,"R$ 0,00","R$ 0,00","- R$ 1,51 M","- R$ 122,00 mil","- R$ 1,39 M","- R$ 912,00 mil","- R$ 0,14"
33,31/03/2016,"R$ 0,00","R$ 0,00","- R$ 474,00 mil","- R$ 123,00 mil","- R$ 351,00 mil","- R$ 1,43 M","- R$ 0,00"
34,31/12/2015,"R$ 0,00","R$ 0,00","R$ 510,00 mil","- R$ 123,00 mil","R$ 633,00 mil","- R$ 27,50 M","- R$ 0,00"
35,30/09/2015,"R$ 0,00","R$ 0,00","- R$ 608,00 mil","- R$ 122,00 mil","- R$ 177,00 mil","- R$ 608,00 mil","- R$ 0,00"
