,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,89 M","- R$ 1,71 M","- R$ 184,00 mil","- R$ 1.000,00"
1,31/03/2024,"R$ 1,97 M","- R$ 1,73 M","- R$ 228,00 mil","R$ 10,00 mil"
2,31/12/2023,"R$ 1,83 M","- R$ 1,84 M","R$ 0,00","- R$ 6,00 mil"
3,30/09/2023,"R$ 498,00 mil","- R$ 603,00 mil","R$ 110,00 mil","R$ 5,00 mil"
4,30/06/2023,"R$ 507,00 mil","- R$ 603,00 mil","R$ 110,00 mil","R$ 14,00 mil"
5,31/03/2023,"R$ 484,00 mil","- R$ 603,00 mil","R$ 110,00 mil","- R$ 9,00 mil"
6,31/12/2022,"R$ 520,00 mil","- R$ 603,00 mil","R$ 110,00 mil","R$ 27,00 mil"
7,30/09/2022,"- R$ 11,00 mil","R$ 0,00","R$ 0,00","- R$ 11,00 mil"
8,30/06/2022,"- R$ 9,00 mil","R$ 0,00","R$ 0,00","- R$ 9,00 mil"
9,31/03/2022,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
10,31/12/2021,"- R$ 21,00 mil","R$ 0,00","R$ 0,00","- R$ 21,00 mil"
11,30/09/2021,"- R$ 222,00 mil","R$ 0,00","R$ 0,00","- R$ 222,00 mil"
12,30/06/2021,"- R$ 197,00 mil","R$ 0,00","R$ 0,00","- R$ 197,00 mil"
13,31/03/2021,"- R$ 157,00 mil","R$ 0,00","R$ 0,00","- R$ 157,00 mil"
14,31/12/2020,"- R$ 20,00 mil","R$ 0,00","R$ 0,00","- R$ 20,00 mil"
15,30/09/2020,"R$ 159,00 mil","R$ 0,00","R$ 0,00","R$ 159,00 mil"
16,30/06/2020,"R$ 163,00 mil","R$ 0,00","R$ 0,00","R$ 163,00 mil"
17,31/03/2020,"R$ 153,00 mil","R$ 0,00","R$ 0,00","R$ 153,00 mil"
18,31/12/2019,"R$ 20,00 mil","R$ 0,00","R$ 0,00","R$ 20,00 mil"
19,30/09/2019,"R$ 76,00 mil","R$ 0,00","R$ 0,00","R$ 76,00 mil"
20,30/06/2019,"R$ 43,00 mil","R$ 0,00","R$ 0,00","R$ 43,00 mil"
21,31/03/2019,"R$ 23,00 mil","R$ 0,00","R$ 0,00","R$ 23,00 mil"
22,31/12/2018,"R$ 25,00 mil","R$ 0,00","R$ 0,00","R$ 25,00 mil"
23,30/09/2018,"R$ 3,00 mil","R$ 0,00","R$ 0,00","R$ 3,00 mil"
24,30/06/2018,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 1.000,00"
25,31/03/2018,"- R$ 8,00 mil","R$ 0,00","R$ 0,00","- R$ 8,00 mil"
26,31/12/2017,"- R$ 2,00 mil","R$ 0,00","R$ 0,00","- R$ 2,00 mil"
27,30/09/2017,"- R$ 4,00 mil","R$ 0,00","R$ 0,00","- R$ 4,00 mil"
28,30/06/2017,"- R$ 38,00 mil","R$ 0,00","R$ 0,00","- R$ 38,00 mil"
29,31/03/2017,"- R$ 166,00 mil","R$ 0,00","R$ 0,00","- R$ 166,00 mil"
30,31/12/2016,"- R$ 253,00 mil","R$ 0,00","R$ 0,00","- R$ 253,00 mil"
31,30/09/2016,"- R$ 237,00 mil","R$ 0,00","R$ 0,00","- R$ 237,00 mil"
32,30/06/2016,"- R$ 332,00 mil","R$ 0,00","R$ 0,00","- R$ 332,00 mil"
33,31/03/2016,"- R$ 342,00 mil","R$ 0,00","R$ 0,00","- R$ 342,00 mil"
34,31/12/2015,"- R$ 610,00 mil","R$ 0,00","R$ 0,00","- R$ 610,00 mil"
35,30/09/2015,"- R$ 49,00 mil","R$ 0,00","R$ 0,00","- R$ 49,00 mil"
36,30/06/2015,"- R$ 30,00 mil","R$ 0,00","R$ 0,00","- R$ 30,00 mil"
37,31/03/2015,"R$ 94,00 mil","R$ 0,00","R$ 0,00","R$ 94,00 mil"
38,31/12/2014,"R$ 683,00 mil","R$ 0,00","R$ 0,00","R$ 683,00 mil"
39,30/09/2014,"R$ 23,00 mil","R$ 0,00","R$ 0,00","R$ 23,00 mil"
40,30/06/2014,"- R$ 3,00 mil","R$ 0,00","R$ 0,00","- R$ 3,00 mil"
