,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-5,79","-0,31","19,92","27,22",NA,"2,66","-4.281,89","-0,31","-7.442,81","-7.442,81","-0,15","34,62",NA,"4,62","R$ 51,38 M","0,00%"
1,30/06/2024,"-7,74","-0,42","26,61","36,37",NA,"3,55","-5.721,65","-0,41","-8.882,56","-8.882,56","-0,19","41,31",NA,"5,51","R$ 68,66 M","0,00%"
2,31/03/2024,"-6,65","-0,37","23,97","31,34",NA,"3,22","6.856,41","-0,37","11.070,52","11.070,52","-0,17","38,71",NA,"5,20","R$ 61,71 M","0,00%"
3,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
4,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
5,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
6,31/03/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,00%"
7,31/12/2022,"-4,80","-0,24","23,43","72,58",NA,"2,08","8,05","-0,24","16,14","16,14","-0,11","46,96",NA,"4,17","R$ 37,74 M","0,00%"
8,30/09/2022,"-4,92","-0,27","24,38","-3.593,40",NA,"2,27","-108,00","-0,85","-211,66","-211,66","-0,19","47,79",NA,"4,45","R$ 39,53 M","0,00%"
9,30/06/2022,"-5,53","-0,29","24,37","-4.774,48",NA,"2,47","-185,22","-0,93","-348,77","-348,77","-0,20","45,90",NA,"4,65","R$ 42,97 M","0,00%"
10,31/03/2022,"-7,86","-0,42","32,77","61.972,56",NA,"3,53","-99,00","-1,34","-159,59","-159,59","-0,29","52,83",NA,"5,68","R$ 61,97 M","0,00%"
11,31/12/2021,"-8,02","-0,42","31,02","-2.932,16",NA,"3,49","-79,86","-1,33","-128,95","-128,95","-0,29","50,08",NA,"5,63","R$ 61,58 M","0,00%"
12,30/09/2021,"-95,32","-0,67","47,92","-426,79",NA,"5,40","49,74","-2,04","69,48","69,48","-0,46","66,95",NA,"7,54","R$ 94,75 M","0,00%"
13,30/06/2021,"-96,12","-0,80","62,19","-571,36",NA,"6,49","75,90","-2,40","101,03","101,03","-0,55","82,78",NA,"8,63","R$ 112,56 M","0,00%"
14,31/03/2021,"-159,34","-1,00","86,48","-896,15",NA,"8,13","80,95","-3,02","102,39","102,39","-0,69","109,38",NA,"10,28","R$ 140,70 M","0,00%"
15,31/12/2020,"-210,27","-1,02","87,55","-7.117,57",NA,"8,26","72,22","-3,05","91,12","91,12","-0,70","110,46",NA,"10,43","R$ 142,35 M","0,00%"
16,30/09/2020,"133,21","-0,32","27,86","280,66",NA,"2,62","14,09","-0,93","25,79","25,79","-0,22","50,98",NA,"4,79","R$ 44,63 M","0,00%"
17,30/06/2020,"289,46","-0,25","21,84","214,88",NA,"2,06","10,84","-0,73","22,31","22,31","-0,17","44,95",NA,"4,24","R$ 35,03 M","0,00%"
18,31/03/2020,"-7.062,40","-0,15","13,69","138,48",NA,"1,24","6,68","-0,44","18,37","18,37","-0,10","37,66",NA,"3,42","R$ 21,19 M","0,00%"
19,31/12/2019,"-84,27","-0,20","20,48","1.390,41",NA,"1,66","9,27","-0,57","21,67","21,67","-0,14","47,90",NA,"3,88","R$ 27,81 M","0,00%"
20,30/09/2019,"-6,82","-0,22","24,52","400,74",NA,"1,85","-34,34","-0,58","-76,27","-76,27","-0,15","54,47",NA,"4,11","R$ 30,46 M","0,00%"
21,30/06/2019,"-4,32","-0,14","17,86","461,93",NA,"1,22","-17,96","-0,38","-51,62","-51,62","-0,10","51,35",NA,"3,51","R$ 19,86 M","0,00%"
22,31/03/2019,"-1,64","-0,06","8,16","374,23",NA,"0,53","-5,15","-0,16","-27,45","-27,43","-0,04","43,47",NA,"2,81","R$ 8,61 M","0,00%"
23,31/12/2018,"-2,08","-0,08","11,50","423,74",NA,"0,65","-6,65","-0,20","-30,02","-30,02","-0,05","51,95",NA,"2,94","R$ 10,59 M","0,00%"
24,30/09/2018,"-2,80","-0,07","11,47","2.979,45",NA,"0,56","-5,02","-0,17","-25,96","-25,96","-0,04","59,32",NA,"2,88","R$ 8,94 M","0,00%"
25,30/06/2018,"-2,16","-0,07","14,94","9.534,24",NA,"0,60","-5,06","-0,18","-24,83","-24,83","-0,05","73,37",NA,"2,92","R$ 9,53 M","0,00%"
26,31/03/2018,"-4,38","-0,13","32,49","-2.201,48",NA,"1,10","-12,65","-0,34","-39,43","-39,46","-0,09","101,28",NA,"3,44","R$ 17,61 M","0,00%"
27,31/12/2017,"-5,18","-0,15","35,09","-9.931,50",NA,"1,24","-39,65","-0,38","-114,06","-114,28","-0,10","100,96",NA,"3,58","R$ 19,86 M","0,00%"
28,30/09/2017,"-2,08","-0,15","46,19","-4.965,75",NA,"1,28","12,93","-0,38","37,20","37,15","-0,10","132,88",NA,"3,68","R$ 19,86 M","0,00%"
29,30/06/2017,"-4,20","-0,30","128,77","-1.043,68",NA,"2,55","-1.133,14","-0,77","-2.198,19","15.387,36","-0,20","249,79",NA,"4,94","R$ 39,66 M","0,00%"
30,31/03/2017,"-4,12","-0,30","269,79","-238,91",NA,"2,54","-34,91","-0,77","-67,72","-78,99","-0,20","523,35",NA,"4,93","R$ 39,66 M","0,00%"
31,31/12/2016,"-3,59","-0,30","0,00","-156,76",NA,"2,54","-16,31","-0,78","-31,64","-35,82","-0,20","0,00",NA,"4,94","R$ 39,66 M","0,00%"
32,30/09/2016,"-1,26","-0,32","0,00","-167,34",NA,"2,66","-11,30","-0,78","-19,60","-22,16","-0,21","0,00",NA,"4,62","R$ 39,66 M","0,00%"
33,30/06/2016,"-1,30","-0,33","0,00","-119,46",NA,"2,66","-22,33","-0,78","-38,72","-53,47","-0,21","0,00",NA,"4,60","R$ 39,66 M","0,00%"
