,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 7,36 B","- R$ 5,77 B","- R$ 85,31",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
1,31/03/2024,"R$ 6,85 B","- R$ 5,58 B","- R$ 82,40",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
2,31/12/2023,"R$ 5,97 B","- R$ 5,47 B","- R$ 80,79",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
3,30/09/2023,"R$ 5,92 B","- R$ 5,06 B","- R$ 74,73",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
4,30/06/2023,"R$ 5,60 B","- R$ 4,76 B","- R$ 70,39",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
5,31/03/2023,"R$ 5,34 B","- R$ 4,57 B","- R$ 67,55",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
6,31/12/2022,"R$ 5,04 B","- R$ 4,49 B","- R$ 66,33",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
7,30/09/2022,"R$ 5,04 B","- R$ 4,23 B","- R$ 62,53",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
8,30/06/2022,"R$ 5,04 B","- R$ 3,86 B","- R$ 56,95",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
9,31/03/2022,"R$ 4,63 B","- R$ 3,70 B","- R$ 54,68",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
10,31/12/2021,"R$ 4,20 B","- R$ 3,55 B","- R$ 52,50",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
11,30/09/2021,"R$ 4,04 B","- R$ 3,32 B","- R$ 49,09",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
12,30/06/2021,"R$ 3,77 B","- R$ 3,25 B","- R$ 48,07",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
13,31/03/2021,"R$ 3,41 B","- R$ 3,21 B","- R$ 47,35",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
14,31/12/2020,"R$ 3,24 B","- R$ 3,19 B","- R$ 47,16",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
15,30/09/2020,"R$ 2,99 B","- R$ 3,08 B","- R$ 45,46",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
16,30/06/2020,"R$ 2,78 B","- R$ 2,97 B","- R$ 43,88",67.692.000,0,0,67.692.000,7.000,0,0,7.000,67.685.000,0,67.685.000
