,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 116,35 M","- R$ 112,34 M","R$ 145,00 mil","R$ 4,16 M"
1,31/03/2024,"R$ 63,37 M","- R$ 63,51 M","R$ 152,00 mil","R$ 7,00 mil"
2,31/12/2023,"R$ 57,00 M","- R$ 58,15 M","R$ 146,00 mil","- R$ 1,01 M"
3,30/09/2023,"R$ 57,36 M","- R$ 56,31 M","R$ 145,00 mil","R$ 1,20 M"
4,30/06/2023,"R$ 35,21 M","- R$ 35,32 M","R$ 108,00 mil","- R$ 8,00 mil"
5,31/03/2023,"R$ 76,93 M","- R$ 77,03 M","R$ 91,00 mil","- R$ 7,00 mil"
6,31/12/2022,"R$ 84,84 M","- R$ 83,94 M","R$ 98,00 mil","R$ 998,00 mil"
7,30/09/2022,"R$ 72,76 M","- R$ 72,84 M","R$ 82,00 mil","R$ 6,00 mil"
8,30/06/2022,"R$ 66,72 M","- R$ 66,83 M","R$ 110,00 mil","- R$ 1.000,00"
9,31/03/2022,"R$ 50,35 M","- R$ 50,46 M","R$ 111,00 mil","R$ 0,00"
10,31/12/2021,"R$ 40,71 M","- R$ 40,80 M","R$ 92,00 mil","R$ 4,00 mil"
11,30/09/2021,"R$ 44,27 M","- R$ 44,37 M","R$ 85,00 mil","- R$ 12,00 mil"
12,30/06/2021,"R$ 36,21 M","- R$ 36,36 M","R$ 115,00 mil","- R$ 40,00 mil"
13,31/03/2021,"R$ 34,02 M","- R$ 34,17 M","R$ 90,00 mil","- R$ 63,00 mil"
14,31/12/2020,"R$ 36,35 M","- R$ 36,47 M","R$ 75,00 mil","- R$ 44,00 mil"
15,30/09/2020,"R$ 47,54 M","- R$ 35,78 M","- R$ 11,78 M","- R$ 13,00 mil"
16,30/06/2020,"R$ 36,03 M","- R$ 36,19 M","R$ 167,00 mil","R$ 5,00 mil"
17,31/03/2020,"R$ 46,96 M","- R$ 35,11 M","- R$ 11,82 M","R$ 26,00 mil"
18,31/12/2019,"R$ 40,23 M","- R$ 28,46 M","- R$ 11,78 M","- R$ 12,00 mil"
19,30/09/2019,"R$ 79,63 M","- R$ 50,38 M","- R$ 29,36 M","- R$ 106,00 mil"
20,30/06/2019,"R$ 92,79 M","- R$ 51,53 M","- R$ 41,27 M","- R$ 13,00 mil"
21,31/03/2019,"R$ 84,82 M","- R$ 55,56 M","- R$ 29,31 M","- R$ 55,00 mil"
22,31/12/2018,"R$ 84,13 M","- R$ 54,78 M","- R$ 29,36 M","- R$ 10,00 mil"
23,30/09/2018,"R$ 24,87 M","- R$ 24,81 M","R$ 0,00","R$ 62,00 mil"
24,30/06/2018,"R$ 21,03 M","- R$ 20,97 M","R$ 0,00","R$ 61,00 mil"
25,31/03/2018,"R$ 12,70 M","- R$ 12,60 M","R$ 0,00","R$ 100,00 mil"
26,31/12/2017,"R$ 11,30 M","- R$ 11,22 M","R$ 0,00","R$ 78,00 mil"
27,30/09/2017,"R$ 8,65 M","- R$ 7,92 M","R$ 0,00","R$ 724,00 mil"
28,30/06/2017,"R$ 4,04 M","- R$ 3,54 M","R$ 0,00","R$ 498,00 mil"
29,31/03/2017,"R$ 3,12 M","- R$ 2,73 M","R$ 0,00","R$ 388,00 mil"
30,31/12/2016,"R$ 942,00 mil","- R$ 1,00 M","R$ 0,00","- R$ 60,00 mil"
31,30/09/2016,"R$ 593,00 mil","- R$ 869,00 mil","R$ 0,00","- R$ 276,00 mil"
32,30/06/2016,"R$ 374,00 mil","- R$ 849,00 mil","R$ 0,00","- R$ 475,00 mil"
33,31/03/2016,"R$ 357,00 mil","- R$ 131,00 mil","R$ 0,00","R$ 226,00 mil"
34,31/12/2015,"- R$ 636,00 mil","- R$ 8,00 mil","R$ 0,00","- R$ 644,00 mil"
35,30/09/2015,"R$ 185,00 mil","R$ 103,00 mil","R$ 0,00","R$ 288,00 mil"
36,30/06/2015,"R$ 543,00 mil","R$ 96,00 mil","R$ 0,00","R$ 639,00 mil"
37,31/03/2015,"- R$ 2,37 M","R$ 117,00 mil","R$ 0,00","- R$ 2,25 M"
38,31/12/2014,"R$ 1,22 M","R$ 137,00 mil","R$ 0,00","R$ 1,36 M"
39,30/09/2014,"- R$ 3,53 M","R$ 3,53 M","R$ 0,00","- R$ 3,00 mil"
40,30/06/2014,"- R$ 24,35 M","R$ 20,47 M","R$ 0,00","- R$ 3,88 M"
41,31/03/2014,"- R$ 17,73 M","R$ 20,00 M","R$ 0,00","R$ 2,27 M"
42,31/12/2013,"- R$ 25,00 mil","- R$ 10,00 mil","R$ 0,00","- R$ 35,00 mil"
43,30/09/2013,"- R$ 52,79 M","R$ 52,24 M","R$ 0,00","- R$ 548,00 mil"
44,30/06/2013,"- R$ 28,21 M","R$ 30,45 M","R$ 0,00","R$ 2,24 M"
45,31/03/2013,"- R$ 29,01 M","R$ 28,68 M","R$ 0,00","- R$ 333,00 mil"
46,31/12/2012,"- R$ 45,25 M","R$ 44,44 M","R$ 0,00","- R$ 810,00 mil"
47,30/09/2012,"R$ 6,43 M","- R$ 6,54 M","R$ 0,00","- R$ 108,00 mil"
48,30/06/2012,"R$ 28,04 M","- R$ 17,49 M","- R$ 8,98 M","R$ 1,58 M"
49,31/03/2012,"R$ 27,34 M","- R$ 27,16 M","R$ 0,00","R$ 177,00 mil"
50,31/12/2011,"R$ 26,26 M","- R$ 26,08 M","R$ 0,00","R$ 176,00 mil"
51,30/09/2011,"R$ 61,72 M","- R$ 36,39 M","- R$ 25,88 M","- R$ 548,00 mil"
52,30/06/2011,"R$ 28,00 M","- R$ 22,33 M","- R$ 6,21 M","- R$ 540,00 mil"
53,31/03/2011,"R$ 7,60 M","- R$ 13,12 M","R$ 2,84 M","- R$ 2,69 M"
