,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 5,13 B","- R$ 817,61 M","- R$ 1,25 B","- R$ 19,98 M","- R$ 1,23 B","- R$ 1,01 B","- R$ 14,92"
1,31/03/2024,"R$ 4,97 B","- R$ 778,16 M","- R$ 1,18 B","- R$ 14,51 M","- R$ 1,16 B","- R$ 1,01 B","- R$ 14,85"
2,31/12/2023,"R$ 5,04 B","- R$ 763,65 M","- R$ 1,15 B","- R$ 12,89 M","- R$ 1,14 B","- R$ 979,06 M","- R$ 14,46"
3,30/09/2023,"R$ 4,94 B","- R$ 649,37 M","- R$ 1,01 B","- R$ 10,18 M","- R$ 1,00 B","- R$ 825,49 M","- R$ 12,19"
4,30/06/2023,"R$ 5,26 B","- R$ 689,02 M","- R$ 1,03 B","- R$ 8,22 M","- R$ 1,02 B","- R$ 909,71 M","- R$ 13,44"
5,31/03/2023,"R$ 5,45 B","- R$ 610,63 M","- R$ 949,69 M","- R$ 6,21 M","- R$ 943,48 M","- R$ 871,34 M","- R$ 12,87"
6,31/12/2022,"R$ 4,98 B","- R$ 631,70 M","- R$ 965,60 M","- R$ 4,73 M","- R$ 960,88 M","- R$ 935,95 M","- R$ 13,83"
7,30/09/2022,"R$ 4,76 B","- R$ 565,50 M","- R$ 886,54 M","- R$ 4,41 M","- R$ 882,13 M","- R$ 910,24 M","- R$ 13,45"
8,30/06/2022,"R$ 3,69 B","- R$ 236,08 M","- R$ 513,45 M","- R$ 3,95 M","- R$ 509,50 M","- R$ 601,55 M","- R$ 8,89"
9,31/03/2022,"R$ 2,74 B","- R$ 164,27 M","- R$ 411,04 M","- R$ 4,14 M","- R$ 406,90 M","- R$ 496,26 M","- R$ 7,33"
10,31/12/2021,"R$ 2,21 B","- R$ 61,38 M","- R$ 288,96 M","- R$ 3,91 M","- R$ 285,05 M","- R$ 361,85 M","- R$ 5,35"
11,30/09/2021,"R$ 1,76 B","R$ 25,14 M","- R$ 206,46 M","- R$ 3,67 M","- R$ 202,79 M","- R$ 245,97 M","- R$ 3,63"
12,30/06/2021,"R$ 1,67 B","R$ 3,14 M","- R$ 260,47 M","- R$ 3,60 M","- R$ 256,87 M","- R$ 283,28 M","- R$ 4,18"
13,31/03/2021,"R$ 1,53 B","- R$ 53,38 M","- R$ 306,27 M","- R$ 3,54 M","- R$ 302,73 M","- R$ 329,98 M","- R$ 4,87"
14,31/12/2020,"R$ 1,50 B","- R$ 110,38 M","- R$ 385,82 M","- R$ 3,48 M","- R$ 382,34 M","- R$ 412,99 M","- R$ 6,10"
15,30/09/2020,"R$ 1,45 B","- R$ 29,66 M","- R$ 295,09 M","- R$ 3,47 M","- R$ 291,63 M","- R$ 350,22 M","- R$ 5,17"
16,30/06/2020,"R$ 1,33 B","- R$ 56,55 M","- R$ 318,89 M","- R$ 3,79 M","- R$ 315,09 M","- R$ 352,18 M","- R$ 5,20"
17,31/03/2020,"R$ 1,30 B","R$ 20,26 M","- R$ 241,84 M","- R$ 3,80 M","- R$ 238,04 M","- R$ 274,02 M","- R$ 4,05"
18,31/12/2019,"R$ 1,19 B","R$ 37,92 M","- R$ 194,95 M","- R$ 4,62 M","- R$ 190,33 M","- R$ 228,46 M","- R$ 3,38"
19,30/09/2019,"R$ 1,08 B","- R$ 38,37 M","- R$ 232,54 M","- R$ 5,39 M","- R$ 227,15 M","- R$ 261,83 M","- R$ 3,87"
20,30/06/2019,"R$ 1,09 B","R$ 55,02 M","- R$ 160,86 M","- R$ 6,88 M","- R$ 153,97 M","- R$ 176,55 M","- R$ 2,61"
21,31/03/2019,"R$ 1,05 B","R$ 91,46 M","- R$ 151,84 M","- R$ 10,61 M","- R$ 141,23 M","- R$ 149,18 M","- R$ 2,20"
22,31/12/2018,"R$ 1,01 B","R$ 65,40 M","- R$ 198,06 M","- R$ 13,47 M","- R$ 184,59 M","- R$ 177,06 M","- R$ 2,62"
23,30/09/2018,"R$ 887,20 M","R$ 120,05 M","- R$ 187,74 M","- R$ 16,41 M","- R$ 171,34 M","- R$ 135,13 M","- R$ 2,00"
24,30/06/2018,"R$ 723,92 M","R$ 29,87 M","- R$ 258,19 M","- R$ 18,27 M","- R$ 239,91 M","- R$ 204,15 M","- R$ 3,02"
25,31/03/2018,"R$ 694,24 M","- R$ 47,01 M","- R$ 330,64 M","- R$ 18,10 M","- R$ 312,54 M","- R$ 277,69 M","- R$ 4,10"
26,31/12/2017,"R$ 694,51 M","- R$ 24,85 M","- R$ 288,45 M","- R$ 18,04 M","- R$ 270,41 M","- R$ 236,03 M","- R$ 3,49"
27,30/09/2017,"R$ 725,10 M","- R$ 20,76 M","- R$ 409,74 M","- R$ 18,03 M","- R$ 391,71 M","- R$ 384,73 M","- R$ 5,68"
