,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 958,00 M","- R$ 4,57 B","R$ 3,81 B","R$ 973,00 M",66
1,31/03/2024,"R$ 1,50 B","- R$ 4,47 B","R$ 4,89 B","R$ 1,83 B",66
2,31/12/2023,"- R$ 2,27 B","- R$ 4,53 B","R$ 8,87 B","R$ 1,72 B",66
3,30/09/2023,"- R$ 975,25 M","- R$ 4,55 B","R$ 7,86 B","R$ 1,90 B",66
4,30/06/2023,"R$ 4,42 B","- R$ 4,88 B","R$ 4,57 B","R$ 3,71 B",66
5,31/03/2023,"R$ 4,44 B","- R$ 5,16 B","R$ 2,62 B","R$ 2,27 B",66
6,31/12/2022,"R$ 8,95 B","- R$ 4,95 B","R$ 225,09 M","R$ 3,79 B",66
7,30/09/2022,"R$ 10,87 B","- R$ 4,79 B","- R$ 6,32 B","- R$ 288,73 M",66
8,30/06/2022,"R$ 13,68 B","- R$ 4,06 B","- R$ 9,97 B","- R$ 237,27 M",66
9,31/03/2022,"R$ 14,19 B","- R$ 3,62 B","- R$ 12,00 B","- R$ 2,38 B",66
10,31/12/2021,"R$ 14,79 B","- R$ 3,38 B","- R$ 16,97 B","- R$ 5,18 B",66
11,30/09/2021,"R$ 14,39 B","- R$ 2,81 B","- R$ 11,73 B","- R$ 298,49 M",66
12,30/06/2021,"R$ 9,63 B","- R$ 2,45 B","- R$ 12,04 B","- R$ 5,22 B",66
13,31/03/2021,"R$ 6,46 B","- R$ 2,29 B","- R$ 2,41 B","R$ 2,44 B",66
14,31/12/2020,"R$ 6,29 B","- R$ 2,72 B","R$ 2,17 B","R$ 7,06 B",66
15,30/09/2020,"R$ 3,37 B","- R$ 2,80 B","R$ 4,48 B","R$ 6,61 B",66
16,30/06/2020,"R$ 3,20 B","- R$ 3,25 B","R$ 7,67 B","R$ 9,20 B",66
17,31/03/2020,"R$ 3,36 B","- R$ 3,11 B","R$ 2,65 B","R$ 3,95 B",66
18,31/12/2019,"R$ 2,27 B","- R$ 2,67 B","R$ 1,64 B","R$ 1,26 B",66
19,30/09/2019,"R$ 2,36 B","- R$ 2,63 B","R$ 900,12 M","R$ 823,93 M",66
20,30/06/2019,"R$ 3,67 B","- R$ 2,30 B","- R$ 577,38 M","R$ 638,48 M",66
21,31/03/2019,"R$ 8,49 B","- R$ 2,54 B","- R$ 2,94 B","R$ 2,69 B",66
22,31/12/2018,"R$ 9,25 B","- R$ 2,49 B","- R$ 4,60 B","R$ 1,77 B",66
23,30/09/2018,"R$ 9,57 B","- R$ 2,97 B","- R$ 6,64 B","- R$ 561,29 M",66
24,30/06/2018,"R$ 8,93 B","- R$ 3,16 B","- R$ 6,11 B","- R$ 561,58 M",66
25,31/03/2018,"R$ 3,69 B","- R$ 2,53 B","- R$ 4,30 B","- R$ 3,20 B",66
26,31/12/2017,"R$ 2,46 B","- R$ 2,41 B","- R$ 2,99 B","- R$ 2,93 B",66
27,30/09/2017,"R$ 2,69 B","- R$ 2,20 B","- R$ 2,32 B","- R$ 1,71 B",66
28,30/06/2017,"R$ 3,58 B","- R$ 1,96 B","- R$ 2,04 B","- R$ 453,04 M",66
29,31/03/2017,"R$ 5,07 B","- R$ 2,55 B","- R$ 3,03 B","- R$ 115,86 M",66
30,31/12/2016,"R$ 4,75 B","- R$ 2,84 B","- R$ 2,76 B","- R$ 265,25 M",66
31,30/09/2016,"R$ 6,37 B","- R$ 3,11 B","- R$ 1,97 B","R$ 1,85 B",66
32,30/06/2016,"R$ 6,55 B","- R$ 3,68 B","- R$ 1,11 B","R$ 1,92 B",66
33,31/03/2016,"R$ 6,64 B","- R$ 4,01 B","- R$ 29,27 M","R$ 2,45 B",66
34,31/12/2015,"R$ 8,13 B","- R$ 4,07 B","- R$ 97,49 M","R$ 3,45 B",66
35,30/09/2015,"R$ 7,71 B","- R$ 4,61 B","R$ 94,04 M","R$ 2,62 B",66
36,30/06/2015,"R$ 5,72 B","- R$ 4,48 B","R$ 597,90 M","R$ 1,67 B",66
37,31/03/2015,"R$ 5,82 B","- R$ 4,64 B","R$ 856,85 M","R$ 1,86 B",66
38,31/12/2014,"R$ 3,79 B","- R$ 4,98 B","R$ 894,40 M","- R$ 342,50 M",66
39,30/09/2014,"R$ 2,86 B","- R$ 4,74 B","R$ 1,89 B","- R$ 138,34 M",66
40,30/06/2014,"R$ 1,49 B","- R$ 5,39 B","R$ 3,68 B","- R$ 258,78 M",66
41,31/03/2014,"R$ 2,70 B","- R$ 5,20 B","R$ 2,76 B","R$ 201,34 M",66
42,31/12/2013,"R$ 2,46 B","- R$ 4,95 B","R$ 3,61 B","R$ 1,05 B",66
43,30/09/2013,"R$ 2,03 B","- R$ 4,51 B","R$ 2,73 B","R$ 286,06 M",66
44,30/06/2013,"R$ 3,02 B","- R$ 3,33 B","R$ 440,61 M","R$ 102,89 M",66
45,31/03/2013,"R$ 1,10 B","- R$ 2,92 B","R$ 1,59 B","- R$ 266,37 M",66
46,31/12/2012,"R$ 2,57 B","- R$ 2,83 B","R$ 633,88 M","R$ 335,35 M",66
47,30/09/2012,"R$ 2,31 B","- R$ 3,24 B","R$ 1,33 B","R$ 349,46 M",66
48,30/06/2012,"R$ 2,97 B","- R$ 3,44 B","R$ 1,57 B","R$ 962,22 M",66
49,31/03/2012,"R$ 4,06 B","- R$ 3,38 B","R$ 280,53 M","R$ 840,02 M",66
50,31/12/2011,"R$ 2,78 B","- R$ 2,87 B","R$ 494,74 M","R$ 288,74 M",66
51,30/09/2011,"R$ 3,11 B","- R$ 1,80 B","- R$ 1,16 B","R$ 52,64 M",66
52,30/06/2011,"R$ 2,60 B","- R$ 1,48 B","- R$ 1,86 B","- R$ 741,28 M",66
53,31/03/2011,"R$ 1,92 B","- R$ 2,45 B","R$ 44,34 M","- R$ 489,64 M",66
