,empresa,razaoSocial,situacao_registro,situacao_emissor,segmento_listagem,atividade,volume_financeiro,setor,subsetor,segmento,indices
0,BOA SAFRA,BOA SAFRA SEMENTES S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Produção de sementes certificadas. exceto de forrageiras para pasto. Comércio atacadista de sementes. flores. plantas e gramas.,"R$ 4,38 M",Consumo não Cíclico,Agropecuária,Agricultura,"AGFS, IBRA, ICON, IGC, IGCT, IGNM, ITAG, SMLL"
