,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais.1,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria.1,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao,ticker
0,30/06/2024,"R$ 3,20 B","R$ 1,29 B","R$ 9,57",135.322.144,0,0,135.322.144,515.8,0,0,515.8,134.806.344,0,134.806.344,169
1,31/03/2024,"R$ 2,63 B","R$ 1,01 B","R$ 8,60",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
2,31/12/2023,"R$ 2,36 B","R$ 1,01 B","R$ 8,64",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
3,30/09/2023,"R$ 2,51 B","R$ 924,07 M","R$ 7,89",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
4,30/06/2023,"R$ 2,14 B","R$ 820,25 M","R$ 7,00",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
5,31/03/2023,"R$ 1,66 B","R$ 802,62 M","R$ 6,85",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
6,31/12/2022,"R$ 1,45 B","R$ 821,76 M","R$ 7,02",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
7,30/09/2022,"R$ 1,68 B","R$ 732,50 M","R$ 6,25",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
8,30/06/2022,"R$ 1,62 B","R$ 652,04 M","R$ 5,57",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
9,31/03/2022,"R$ 994,04 M","R$ 645,84 M","R$ 5,51",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
10,31/12/2021,"R$ 955,13 M","R$ 652,84 M","R$ 5,57",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
11,30/09/2021,"R$ 992,15 M","R$ 626,67 M","R$ 5,35",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
12,30/06/2021,"R$ 991,59 M","R$ 538,58 M","R$ 4,60",117.140.326,0,0,117.140.326,0.0,0,0,0.0,117.140.326,0,117.140.326,169
13,31/03/2021,"R$ 448,31 M","R$ 105,99 M","R$ 1,50",70.675.680,0,0,70.675.680,0.0,0,0,0.0,70.675.680,0,70.675.680,169
14,31/12/2020,"R$ 312,70 M","R$ 108,83 M","R$ 12,32",8.834.460,0,0,8.834.460,0.0,0,0,0.0,8.834.460,0,8.834.460,169
15,30/09/2020,"R$ 439,00 M","R$ 72,52 M","R$ 8,21",8.834.460,0,0,8.834.460,0.0,0,0,0.0,8.834.460,0,8.834.460,169
16,30/06/2020,"R$ 402,00 M","R$ 45,64 M","R$ 5,17",8.834.460,0,0,8.834.460,0.0,0,0,0.0,8.834.460,0,8.834.460,169
17,31/03/2020,"R$ 262,53 M","R$ 42,82 M","R$ 4,85",8.834.460,0,0,8.834.460,0.0,0,0,0.0,8.834.460,0,8.834.460,169
18,31/12/2019,"R$ 203,64 M","R$ 41,01 M","R$ 4,64",8.834.460,0,0,8.834.460,0.0,0,0,0.0,8.834.460,0,8.834.460,169
