,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"10,62%","12,65%","16,09%","19,16%","36,75%","14,07%","15,36%","15,18%","11,93%","12,76%","0,93","2,47","1,47","2,17"
1,31/03/2024,"15,43%","18,38%","23,37%","27,85%","39,22%","19,00%","16,01%","15,49%","12,85%","13,69%","1,23","2,61","1,61","1,14"
2,31/12/2023,"16,80%","19,68%","25,46%","29,81%","36,69%","20,80%","14,81%","14,50%","12,20%","12,96%","1,43","2,33","1,33","0,40"
3,30/09/2023,"16,58%","17,98%","25,13%","27,25%","22,51%","9,84%","15,24%","8,55%","12,07%","12,82%","1,15","2,72","1,72","0,12"
4,30/06/2023,"12,99%","13,14%","19,68%","19,90%","25,86%","10,40%","14,23%","9,26%","10,88%","10,76%","1,12","2,61","1,61","2,12"
5,31/03/2023,NA,NA,NA,NA,NA,NA,"11,03%","7,96%","7,99%","8,38%",NA,"2,06","1,06","0,85"
6,31/12/2022,NA,NA,NA,NA,NA,NA,"13,17%","9,56%","10,53%","10,83%",NA,"1,76","0,76","0,15"
7,30/09/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,29","1,29","1,70"
8,30/06/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,49","1,49","1,63"
9,31/03/2022,"31,54%","33,03%","47,79%","50,05%","116,67%","27,58%","14,20%","11,19%","11,48%","11,65%","2,47","1,54","0,54","0,10"
10,31/12/2021,"45,94%","49,15%","69,61%","74,47%","117,45%","40,88%","16,35%","12,24%","13,70%","13,88%","3,34","1,46","0,46","-0,63"
11,30/09/2021,"51,02%","53,80%","77,30%","81,51%","187,03%","30,90%","20,24%","15,53%","17,16%","17,40%","1,99","1,58","0,58","-0,80"
12,30/06/2021,"33,03%","33,39%","50,05%","50,59%","163,10%","18,52%","21,21%","12,57%","17,62%","17,94%","1,47","1,84","0,84","-0,47"
13,31/03/2021,"42,77%","43,04%","64,80%","65,22%","153,11%","24,97%","19,07%","10,91%","15,86%","16,16%","2,29","4,23","3,23","1,52"
14,31/12/2020,"52,18%","52,18%","79,07%","79,05%","171,22%","34,48%","20,66%","11,93%","17,57%","17,87%","2,89","2,87","1,87","0,79"
15,30/09/2020,"51,70%","51,69%","78,33%","78,31%","154,70%","31,15%","18,17%","11,31%","18,26%","18,27%","2,75","6,05","5,05","1,09"
16,30/06/2020,"35,75%","35,75%","54,17%","54,16%","98,62%","19,86%","15,71%","9,44%","16,55%","16,58%","2,10","8,81","7,81","2,26"
17,31/03/2020,"28,58%","28,57%","43,30%","43,29%","82,21%","16,55%","13,16%","8,44%","14,17%","14,19%","1,96","6,13","5,13","1,82"
18,31/12/2019,NA,NA,NA,NA,NA,NA,"9,74%","6,59%","10,86%","10,86%",NA,"4,97","3,97","2,04"
