,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 113,91 M","- R$ 27,09 M","- R$ 135,98 M","- R$ 1,34 M","- R$ 134,64 M","- R$ 161,00 M","- R$ 0,65",80
1,31/03/2024,"R$ 59,41 M","- R$ 24,25 M","- R$ 90,44 M","- R$ 1,39 M","- R$ 89,05 M","- R$ 111,09 M","- R$ 5,28",80
2,31/12/2023,"R$ 83,90 M","- R$ 15,76 M","- R$ 83,70 M","- R$ 1,43 M","- R$ 82,28 M","- R$ 48,83 M","- R$ 2,32",80
3,30/09/2023,"R$ 83,77 M","- R$ 4,79 M","- R$ 78,24 M","- R$ 1,47 M","- R$ 76,77 M","- R$ 43,99 M","- R$ 2,09",80
4,30/06/2023,"R$ 74,87 M","R$ 7,69 M","- R$ 58,27 M","- R$ 1,59 M","- R$ 56,69 M","- R$ 26,70 M","- R$ 1,27",80
5,31/03/2023,"R$ 42,97 M","- R$ 4,34 M","- R$ 78,14 M","- R$ 1,58 M","- R$ 76,56 M","- R$ 44,57 M","- R$ 2,12",80
6,31/12/2022,"R$ 6,60 M","- R$ 8,72 M","- R$ 95,04 M","- R$ 1,70 M","- R$ 93,33 M","- R$ 123,29 M","- R$ 1,17",80
7,30/09/2022,"R$ 17,04 M","- R$ 49,32 M","- R$ 136,59 M","- R$ 1,96 M","- R$ 134,63 M","- R$ 156,25 M","- R$ 1,49",80
8,30/06/2022,"R$ 3,87 M","- R$ 65,40 M","- R$ 168,34 M","- R$ 1,87 M","- R$ 166,47 M","- R$ 184,30 M","- R$ 1,75",80
9,31/03/2022,"R$ 8,89 M","- R$ 56,86 M","- R$ 211,19 M","- R$ 2,01 M","- R$ 209,18 M","- R$ 214,48 M","- R$ 2,04",80
10,31/12/2021,"R$ 4,25 M","- R$ 60,78 M","- R$ 200,72 M","- R$ 1,87 M","- R$ 198,85 M","- R$ 188,92 M","- R$ 1,80",80
11,30/09/2021,"- R$ 10,62 M","- R$ 19,23 M","- R$ 193,51 M","- R$ 1,57 M","- R$ 191,95 M","- R$ 178,04 M","- R$ 1,69",80
12,30/06/2021,"- R$ 2,60 M","- R$ 6,99 M","- R$ 168,91 M","- R$ 1,56 M","- R$ 167,35 M","- R$ 148,83 M","- R$ 1,41",80
13,31/03/2021,"R$ 18,39 M","- R$ 9,83 M","- R$ 147,20 M","- R$ 1,44 M","- R$ 145,76 M","- R$ 130,85 M","- R$ 1,24",80
14,31/12/2020,"R$ 28,98 M","- R$ 6,39 M","- R$ 147,47 M","- R$ 1,43 M","- R$ 146,04 M","- R$ 168,66 M","- R$ 1,60",80
15,30/09/2020,"R$ 127,68 M","- R$ 9,67 M","- R$ 92,50 M","- R$ 1,46 M","- R$ 91,04 M","- R$ 148,10 M","- R$ 1,41",80
16,30/06/2020,"R$ 175,38 M","- R$ 20,73 M","- R$ 119,61 M","- R$ 1,50 M","- R$ 118,10 M","- R$ 197,92 M","- R$ 1,88",80
17,31/03/2020,"R$ 178,77 M","- R$ 88,38 M","- R$ 276,28 M","- R$ 1,48 M","- R$ 274,80 M","- R$ 370,43 M","- R$ 3,52",80
18,31/12/2019,"R$ 174,76 M","- R$ 90,90 M","- R$ 290,88 M","- R$ 1,50 M","- R$ 289,38 M","- R$ 374,18 M","- R$ 3,56",80
19,30/09/2019,"R$ 98,63 M","- R$ 62,08 M","- R$ 404,87 M","- R$ 1,41 M","- R$ 403,46 M","- R$ 406,62 M","- R$ 3,87",80
20,30/06/2019,"R$ 98,67 M","- R$ 62,08 M","- R$ 404,88 M","- R$ 1,41 M","- R$ 403,47 M","- R$ 406,62 M","- R$ 3,87",80
21,31/03/2019,"R$ 98,77 M","- R$ 61,98 M","- R$ 404,70 M","- R$ 1,41 M","- R$ 403,29 M","- R$ 406,43 M","- R$ 3,86",80
22,31/12/2018,"R$ 98,78 M","- R$ 61,99 M","- R$ 404,72 M","- R$ 1,41 M","- R$ 403,30 M","- R$ 406,43 M","- R$ 3,86",80
23,30/09/2018,"R$ 104,47 M","- R$ 67,32 M","- R$ 356,20 M","- R$ 1,77 M","- R$ 354,44 M","- R$ 362,74 M","- R$ 3,45",80
24,30/06/2018,"R$ 126,22 M","- R$ 36,98 M","- R$ 319,32 M","- R$ 1,79 M","- R$ 317,54 M","- R$ 338,43 M","- R$ 3,22",80
25,31/03/2018,"R$ 156,39 M","- R$ 54,75 M","- R$ 405,68 M","- R$ 2,11 M","- R$ 403,57 M","- R$ 422,86 M","- R$ 0,40",80
26,31/12/2017,"R$ 165,16 M","- R$ 67,35 M","- R$ 440,00 M","- R$ 2,02 M","- R$ 437,97 M","- R$ 422,53 M","- R$ 0,78",80
27,30/09/2017,"R$ 172,50 M","- R$ 79,38 M","- R$ 410,09 M","- R$ 1,73 M","- R$ 408,36 M","- R$ 445,13 M","- R$ 0,82",80
28,30/06/2017,"R$ 168,98 M","- R$ 90,68 M","- R$ 482,50 M","- R$ 1,86 M","- R$ 480,64 M","- R$ 495,16 M","- R$ 1,57",80
29,31/03/2017,"R$ 232,52 M","- R$ 67,11 M","- R$ 406,85 M","- R$ 1,79 M","- R$ 405,06 M","- R$ 431,03 M","- R$ 1,36",80
30,31/12/2016,"R$ 236,15 M","- R$ 83,37 M","- R$ 389,38 M","- R$ 1,90 M","- R$ 387,48 M","- R$ 439,80 M","- R$ 1,39",80
31,30/09/2016,"R$ 357,23 M","- R$ 53,44 M","- R$ 296,08 M","- R$ 2,18 M","- R$ 293,90 M","- R$ 332,37 M","- R$ 1,05",80
32,30/06/2016,"R$ 456,73 M","- R$ 26,75 M","- R$ 216,79 M","- R$ 2,08 M","- R$ 214,71 M","- R$ 252,29 M","- R$ 0,80",80
33,31/03/2016,"R$ 438,25 M","- R$ 76,01 M","- R$ 254,37 M","- R$ 2,04 M","- R$ 252,33 M","- R$ 295,30 M","- R$ 0,93",80
34,31/12/2015,"R$ 561,64 M","- R$ 11,00 M","- R$ 203,19 M","- R$ 2,00 M","- R$ 201,19 M","- R$ 267,14 M","- R$ 0,85",80
35,30/09/2015,"R$ 652,22 M","R$ 20,63 M","- R$ 155,74 M","- R$ 1,90 M","- R$ 153,84 M","- R$ 293,39 M","- R$ 0,93",80
36,30/06/2015,"R$ 644,13 M","- R$ 922,00 mil","- R$ 166,41 M","- R$ 6,45 M","- R$ 159,96 M","- R$ 331,93 M","- R$ 1,38",80
37,31/03/2015,"R$ 771,24 M","R$ 97,83 M","- R$ 92,78 M","- R$ 3,30 M","- R$ 89,48 M","- R$ 262,64 M","- R$ 1,09",80
38,31/12/2014,"R$ 799,20 M","R$ 85,22 M","- R$ 127,11 M","- R$ 6,35 M","- R$ 120,77 M","- R$ 251,39 M","- R$ 1,04",80
39,30/09/2014,"R$ 903,80 M","R$ 120,73 M","- R$ 67,08 M","- R$ 7,24 M","- R$ 59,84 M","- R$ 107,46 M","- R$ 0,60",80
40,30/06/2014,"R$ 958,20 M","R$ 172,91 M","- R$ 19,69 M","- R$ 1,57 M","- R$ 18,12 M","- R$ 17,35 M","- R$ 0,10",80
41,31/03/2014,"R$ 997,70 M","R$ 181,64 M","R$ 13,60 M","- R$ 4,56 M","R$ 18,16 M","R$ 32,28 M","R$ 0,18",80
42,31/12/2013,"R$ 971,77 M","R$ 198,71 M","R$ 58,76 M","- R$ 1,35 M","R$ 60,11 M","R$ 50,95 M","R$ 0,29",80
43,30/09/2013,"R$ 784,14 M","R$ 151,13 M","R$ 43,45 M","- R$ 298,00 mil","R$ 43,74 M","R$ 80,71 M","R$ 0,45",80
44,30/06/2013,"R$ 734,33 M","R$ 125,16 M","R$ 19,85 M","- R$ 1,17 M","R$ 21,02 M","R$ 73,76 M","R$ 0,54",80
