,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
27,30/09/2017,"R$ 148,44 M","- R$ 411,77 M","R$ 144,79 M","- R$ 118,55 M"
28,30/06/2017,"R$ 608,35 M","- R$ 564,92 M","R$ 434,93 M","R$ 478,36 M"
29,31/03/2017,"R$ 427,43 M","- R$ 398,59 M","- R$ 65,33 M","- R$ 36,48 M"
30,31/12/2016,"R$ 160,42 M","- R$ 598,86 M","R$ 2,82 M","- R$ 435,63 M"
31,30/09/2016,"R$ 232,94 M","- R$ 604,30 M","R$ 960,75 M","R$ 589,39 M"
32,30/06/2016,"R$ 887,46 M","- R$ 870,82 M","- R$ 348,77 M","- R$ 332,12 M"
33,31/03/2016,"R$ 196,00 M","- R$ 437,09 M","- R$ 79,20 M","- R$ 320,29 M"
34,31/12/2015,"R$ 449,62 M","- R$ 489,24 M","R$ 688,78 M","R$ 649,16 M"
35,30/09/2015,"R$ 355,68 M","- R$ 417,45 M","R$ 25,54 M","- R$ 36,24 M"
36,30/06/2015,"R$ 287,23 M","- R$ 789,55 M","R$ 237,66 M","- R$ 264,67 M"
37,31/03/2015,"R$ 228,20 M","- R$ 255,37 M","R$ 419,51 M","R$ 392,34 M"
38,31/12/2014,"- R$ 97,36 M","- R$ 610,97 M","- R$ 341,66 M","- R$ 1,05 B"
39,30/09/2014,"R$ 728,95 M","- R$ 926,80 M","- R$ 75,56 M","- R$ 273,42 M"
40,30/06/2014,"R$ 496,07 M","- R$ 734,63 M","R$ 917,41 M","R$ 678,85 M"
41,31/03/2014,"- R$ 36,28 M","- R$ 290,27 M","- R$ 30,38 M","- R$ 356,94 M"
42,31/12/2013,"R$ 97,64 M","- R$ 499,53 M","R$ 611,71 M","R$ 209,82 M"
43,30/09/2013,"R$ 276,21 M","- R$ 714,94 M","R$ 400,16 M","- R$ 38,57 M"
44,30/06/2013,"R$ 972,38 M","- R$ 500,36 M","- R$ 107,73 M","R$ 364,29 M"
45,31/03/2013,"- R$ 8,61 M","- R$ 149,28 M","- R$ 95,23 M","- R$ 253,12 M"
46,31/12/2012,"R$ 425,68 M","- R$ 602,97 M","R$ 910,90 M","R$ 733,62 M"
47,30/09/2012,"R$ 531,83 M","- R$ 458,74 M","R$ 2,66 M","R$ 75,76 M"
48,30/06/2012,"R$ 392,62 M","- R$ 409,57 M","- R$ 130,28 M","- R$ 147,23 M"
49,31/03/2012,"R$ 45,08 M","- R$ 309,07 M","R$ 35,87 M","- R$ 228,13 M"
50,31/12/2011,"R$ 286,68 M","- R$ 625,79 M","- R$ 102,23 M","- R$ 441,33 M"
51,30/09/2011,"R$ 413,78 M","- R$ 413,30 M","- R$ 186,33 M","- R$ 185,86 M"
52,30/06/2011,"R$ 251,67 M","- R$ 415,42 M","R$ 48,15 M","- R$ 115,60 M"
53,31/03/2011,"R$ 195,77 M","- R$ 174,54 M","- R$ 23,72 M","- R$ 2,50 M"
