,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,29 B","R$ 604,95 M","R$ 150,35 M","- R$ 38,05 M","R$ 188,40 M","- R$ 71,33 M","- R$ 0,13",23
1,31/03/2024,"R$ 1,91 B","R$ 493,24 M","R$ 73,77 M","- R$ 39,17 M","R$ 112,94 M","- R$ 169,30 M","- R$ 0,30",23
2,31/12/2023,"R$ 1,94 B","R$ 467,94 M","- R$ 36,00 M","- R$ 40,07 M","R$ 4,07 M","- R$ 104,96 M","- R$ 0,19",23
3,30/09/2023,"R$ 1,97 B","R$ 460,58 M","R$ 24,42 M","- R$ 33,40 M","R$ 57,82 M","- R$ 136,53 M","- R$ 0,24",23
4,30/06/2023,"R$ 1,83 B","R$ 405,20 M","R$ 112,58 M","- R$ 28,50 M","R$ 141,09 M","R$ 181,10 M","R$ 0,37",23
5,31/03/2023,"R$ 1,69 B","R$ 353,45 M","- R$ 31,15 M","- R$ 31,44 M","R$ 297,00 mil","R$ 30,58 M","R$ 0,06",23
6,31/12/2022,"R$ 1,67 B","R$ 347,14 M","- R$ 10,66 M","- R$ 68,30 M","R$ 57,64 M","- R$ 312,89 M","- R$ 0,65",23
7,30/09/2022,"R$ 1,69 B","R$ 327,71 M","- R$ 84,82 M","- R$ 36,86 M","- R$ 47,97 M","R$ 2,29 M","R$ 0,00",23
8,30/06/2022,"R$ 1,60 B","R$ 311,03 M","R$ 341,78 M","- R$ 40,32 M","R$ 382,10 M","R$ 57,54 M","R$ 0,12",23
9,31/03/2022,"R$ 1,68 B","R$ 331,68 M","R$ 116,09 M","- R$ 30,91 M","R$ 147,00 M","R$ 76,42 M","R$ 0,16",23
10,31/12/2021,"R$ 1,89 B","R$ 434,01 M","R$ 440,61 M","- R$ 29,34 M","R$ 469,95 M","R$ 274,22 M","R$ 0,57",23
11,30/09/2021,"R$ 1,80 B","R$ 488,20 M","R$ 317,64 M","- R$ 34,50 M","R$ 352,14 M","R$ 165,16 M","R$ 0,34",23
12,30/06/2021,"R$ 1,82 B","R$ 461,86 M","R$ 226,11 M","- R$ 33,46 M","R$ 259,57 M","R$ 203,01 M","R$ 0,42",23
13,31/03/2021,"R$ 1,60 B","R$ 444,78 M","R$ 144,75 M","- R$ 31,72 M","R$ 176,46 M","R$ 136,67 M","R$ 0,28",23
14,31/12/2020,"R$ 1,70 B","R$ 482,67 M","R$ 250,78 M","- R$ 31,28 M","R$ 282,06 M","R$ 196,04 M","R$ 0,41",23
15,30/09/2020,"R$ 1,78 B","R$ 499,96 M","R$ 173,36 M","- R$ 30,32 M","R$ 203,68 M","R$ 140,58 M","R$ 0,29",23
16,30/06/2020,"R$ 1,66 B","R$ 466,90 M","R$ 155,85 M","- R$ 24,42 M","R$ 180,26 M","R$ 109,11 M","R$ 0,23",23
