,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"0,74%","1,04%","1,12%","1,57%","-8,01%","-2,07%","25,00%","-5,95%","2,62%","4,48%","0,35","4,07","3,07","21,53"
1,31/03/2024,"0,64%","0,91%","0,97%","1,38%","-3,93%","-1,01%","23,90%","-3,00%","2,29%","4,13%","0,34","3,92","2,92","23,71"
2,31/12/2023,"0,26%","0,37%","0,39%","0,56%","-0,51%","-0,13%","22,71%","-0,40%","0,94%","2,74%","0,33","3,72","2,72","36,60"
3,30/09/2023,"0,35%","0,51%","0,53%","0,77%","-3,84%","-1,04%","21,87%","-3,32%","1,33%","3,59%","0,31","3,51","2,51","27,09"
4,30/06/2023,"-0,06%","-0,09%","-0,08%","-0,13%","-1,62%","-0,45%","20,82%","-1,44%","-0,20%","2,19%","0,31","3,88","2,88","49,77"
5,31/03/2023,"0,88%","1,32%","1,33%","2,00%","-3,71%","-1,06%","20,11%","-3,34%","3,23%","5,89%","0,32","3,89","2,89","17,27"
6,31/12/2022,"1,49%","2,30%","2,25%","3,49%","-2,90%","-0,87%","19,83%","-2,66%","5,45%","8,11%","0,33","3,88","2,88","12,43"
7,30/09/2022,"3,63%","5,51%","5,49%","8,35%","6,85%","2,09%","20,46%","5,98%","11,86%","13,86%","0,35","3,69","2,69","6,52"
8,30/06/2022,"5,47%","8,42%","8,29%","12,76%","9,88%","3,00%","22,46%","8,23%","17,45%","19,39%","0,36","3,60","2,60","3,51"
9,31/03/2022,"5,05%","7,75%","7,65%","11,74%","12,52%","3,82%","23,88%","10,01%","15,32%","17,10%","0,38","3,49","2,49","3,89"
10,31/12/2021,"5,37%","8,06%","8,13%","12,21%","13,73%","4,31%","25,74%","10,96%","15,89%","17,70%","0,39","3,33","2,33","3,41"
11,30/09/2021,"4,58%","6,58%","6,95%","9,98%","12,48%","3,99%","27,14%","10,13%","13,58%","15,47%","0,39","3,28","2,28","3,50"
12,30/06/2021,"3,86%","5,61%","5,85%","8,49%","12,37%","3,95%","27,40%","9,81%","11,53%","13,37%","0,40","3,30","2,30","4,05"
13,31/03/2021,"3,79%","5,67%","5,74%","8,59%","10,93%","3,60%","28,13%","8,65%","10,76%","12,51%","0,42","3,28","2,28","4,31"
