,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 536,72 M","R$ 67,77 M","- R$ 614,01 M","- R$ 9,52 M",163
1,31/03/2024,"R$ 457,94 M","- R$ 80,97 M","- R$ 380,57 M","- R$ 3,60 M",163
2,31/12/2023,"R$ 375,87 M","- R$ 23,64 M","- R$ 352,31 M","- R$ 84,00 mil",163
3,30/09/2023,"R$ 526,90 M","- R$ 376,03 M","- R$ 148,08 M","R$ 2,79 M",163
4,30/06/2023,"R$ 579,97 M","- R$ 502,10 M","- R$ 71,35 M","R$ 6,52 M",163
5,31/03/2023,"R$ 530,29 M","- R$ 501,15 M","- R$ 17,70 M","R$ 11,44 M",163
6,31/12/2022,"R$ 554,12 M","- R$ 538,62 M","- R$ 5,36 M","R$ 10,14 M",163
7,30/09/2022,"R$ 289,63 M","- R$ 254,14 M","- R$ 108,90 M","R$ 14,91 M",163
8,30/06/2022,"R$ 253,24 M","- R$ 469,39 M","R$ 120,30 M","- R$ 7,54 M",163
9,31/03/2022,"R$ 260,46 M","- R$ 457,18 M","R$ 112,45 M","R$ 4,04 M",163
10,31/12/2021,"R$ 226,01 M",,"R$ 118,56 M","- R$ 3,61 M",163
11,30/09/2021,"R$ 401,42 M","- R$ 701,70 M","R$ 146,52 M","- R$ 153,76 M",163
12,30/06/2021,"R$ 486,10 M","- R$ 462,01 M","- R$ 79,07 M","- R$ 54,97 M",163
13,31/03/2021,"R$ 489,63 M","- R$ 433,06 M","- R$ 118,90 M","- R$ 62,32 M",163
14,31/12/2020,"R$ 537,49 M","- R$ 436,49 M","- R$ 115,98 M","- R$ 14,98 M",163
15,30/09/2020,"R$ 383,39 M","- R$ 111,21 M","- R$ 148,69 M","R$ 123,50 M",163
16,30/06/2020,"R$ 307,62 M","- R$ 76,97 M","- R$ 156,22 M","R$ 74,43 M",163
17,31/03/2020,"R$ 292,56 M","- R$ 86,65 M","- R$ 169,86 M","R$ 36,06 M",163
18,31/12/2019,"R$ 283,90 M","- R$ 85,92 M","- R$ 183,22 M","R$ 14,76 M",163
19,30/09/2019,"R$ 232,69 M","- R$ 102,80 M","- R$ 89,18 M","R$ 40,71 M",163
20,30/06/2019,"R$ 244,42 M","- R$ 95,85 M","- R$ 136,14 M","R$ 12,43 M",163
21,31/03/2019,"R$ 242,55 M","- R$ 75,39 M","- R$ 121,52 M","R$ 45,64 M",163
22,31/12/2018,"R$ 197,83 M","- R$ 67,05 M","- R$ 112,78 M","R$ 18,00 M",163
23,30/09/2018,"R$ 178,07 M","- R$ 58,23 M","- R$ 119,89 M","- R$ 50,00 mil",163
24,30/06/2018,"R$ 186,92 M","- R$ 101,06 M","- R$ 108,70 M","- R$ 22,84 M",163
25,31/03/2018,"R$ 166,98 M","- R$ 47,39 M","- R$ 125,40 M","- R$ 5,82 M",163
26,31/12/2017,"R$ 196,21 M","- R$ 80,36 M","- R$ 126,11 M","- R$ 10,26 M",163
27,30/09/2017,"R$ 196,00 M","- R$ 56,24 M","- R$ 162,38 M","- R$ 22,62 M",163
28,30/06/2017,"R$ 171,69 M","- R$ 4,81 M","- R$ 156,69 M","R$ 10,19 M",163
29,31/03/2017,"R$ 182,77 M","- R$ 25,77 M","- R$ 160,86 M","- R$ 3,86 M",163
30,31/12/2016,"R$ 173,56 M","- R$ 2,41 M","- R$ 155,75 M","R$ 15,40 M",163
31,30/09/2016,"R$ 161,32 M","R$ 14,11 M","- R$ 146,03 M","R$ 29,39 M",163
32,30/06/2016,"R$ 173,64 M","- R$ 48,11 M","- R$ 113,70 M","R$ 11,84 M",163
33,31/03/2016,"R$ 106,58 M","- R$ 34,68 M","- R$ 68,49 M","R$ 3,41 M",163
34,31/12/2015,"R$ 104,77 M","- R$ 27,93 M","- R$ 84,32 M","- R$ 7,48 M",163
35,30/09/2015,"R$ 101,94 M","R$ 9,40 M","- R$ 114,09 M","- R$ 2,75 M",163
36,30/06/2015,"R$ 100,36 M","R$ 22,33 M","- R$ 125,20 M","- R$ 2,51 M",163
37,31/03/2015,"R$ 121,86 M","- R$ 1,18 M","- R$ 118,39 M","R$ 2,29 M",163
38,31/12/2014,"R$ 98,10 M","R$ 31,24 M","- R$ 124,01 M","R$ 5,32 M",163
