,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 308,00 M","R$ 197,85 M","R$ 138,07 M","- R$ 27,97 M","R$ 166,04 M","R$ 33,89 M","R$ 0,21",163
1,31/03/2024,"R$ 291,14 M","R$ 175,98 M","R$ 128,07 M","- R$ 29,76 M","R$ 157,83 M","R$ 37,50 M","R$ 0,23",163
2,31/12/2023,"R$ 321,94 M","R$ 211,84 M","R$ 126,66 M","- R$ 39,84 M","R$ 166,50 M","R$ 58,17 M","R$ 0,36",163
3,30/09/2023,"R$ 287,62 M","R$ 175,81 M","R$ 131,70 M","- R$ 27,59 M","R$ 159,28 M","R$ 44,51 M","R$ 0,28",163
4,30/06/2023,"R$ 251,71 M","R$ 150,86 M","R$ 98,06 M","- R$ 27,39 M","R$ 125,45 M","R$ 24,95 M","R$ 0,16",163
5,31/03/2023,"R$ 260,21 M","R$ 152,88 M","R$ 85,85 M","- R$ 26,77 M","R$ 112,62 M","R$ 13,96 M","R$ 0,09",163
6,31/12/2022,"R$ 250,55 M","R$ 138,30 M","R$ 73,63 M","- R$ 36,60 M","R$ 110,23 M","R$ 13,84 M","R$ 0,09",163
7,30/09/2022,"R$ 238,60 M","R$ 140,60 M","R$ 112,66 M","- R$ 11,83 M","R$ 124,49 M","R$ 52,25 M","R$ 0,33",163
8,30/06/2022,"R$ 245,46 M","R$ 145,07 M","R$ 90,13 M","- R$ 20,67 M","R$ 110,80 M","R$ 33,02 M","R$ 0,21",163
9,31/03/2022,"R$ 214,28 M","R$ 125,98 M","R$ 80,80 M","- R$ 18,50 M","R$ 99,31 M","R$ 35,58 M","R$ 0,22",163
10,31/12/2021,"R$ 178,14 M","R$ 98,49 M","R$ 76,30 M","- R$ 6,11 M","R$ 82,41 M","R$ 35,27 M","R$ 0,22",163
11,30/09/2021,"R$ 193,98 M","R$ 112,38 M","R$ 58,08 M","- R$ 6,86 M","R$ 64,94 M","R$ 22,01 M","R$ 0,14",163
12,30/06/2021,"R$ 220,31 M","R$ 144,52 M","R$ 110,24 M","- R$ 7,30 M","R$ 117,54 M","R$ 69,04 M","R$ 0,43",163
13,31/03/2021,"R$ 224,33 M","R$ 146,78 M","R$ 104,17 M","- R$ 8,51 M","R$ 112,68 M","R$ 61,72 M","R$ 0,39",163
14,31/12/2020,"R$ 236,05 M","R$ 174,42 M","R$ 60,41 M","- R$ 17,04 M","R$ 77,45 M","R$ 29,66 M","R$ 0,19",163
15,30/09/2020,"R$ 247,78 M","R$ 205,42 M","R$ 124,12 M","- R$ 9,33 M","R$ 133,45 M","R$ 80,71 M","R$ 0,50",163
16,30/06/2020,"R$ 149,54 M","R$ 110,29 M","R$ 60,82 M","- R$ 21,38 M","R$ 82,20 M","R$ 34,80 M","R$ 0,22",163
17,31/03/2020,"R$ 169,67 M","R$ 123,24 M","R$ 79,55 M","- R$ 9,34 M","R$ 88,89 M","R$ 49,55 M","R$ 0,31",163
18,31/12/2019,"R$ 183,18 M","R$ 135,03 M","R$ 107,07 M","- R$ 11,05 M","R$ 118,12 M","R$ 48,31 M","R$ 0,30",163
19,30/09/2019,"R$ 179,47 M","R$ 129,29 M","R$ 94,77 M","- R$ 8,53 M","R$ 103,30 M","R$ 60,07 M","R$ 0,38",163
20,30/06/2019,"R$ 164,92 M","R$ 115,46 M","R$ 81,90 M","- R$ 7,94 M","R$ 89,84 M","R$ 52,46 M","R$ 0,33",163
21,31/03/2019,"R$ 154,37 M","R$ 110,28 M","R$ 86,13 M","- R$ 12,02 M","R$ 98,15 M","R$ 53,06 M","R$ 0,33",163
