,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 2,14 B","R$ 375,25 M","R$ 394,63 M","- R$ 148,85 M","R$ 543,48 M","R$ 107,20 M","R$ 0,37",166
1,31/03/2024,"R$ 2,07 B","R$ 373,79 M","R$ 257,38 M","- R$ 138,66 M","R$ 396,04 M","R$ 33,57 M","R$ 0,12",166
2,31/12/2023,"R$ 2,16 B","R$ 382,77 M","R$ 287,25 M","- R$ 128,40 M","R$ 415,65 M","R$ 72,89 M","R$ 0,25",166
3,30/09/2023,"R$ 2,01 B","R$ 381,34 M","R$ 278,76 M","- R$ 114,23 M","R$ 392,99 M","R$ 46,86 M","R$ 0,16",166
4,30/06/2023,"R$ 1,84 B","R$ 330,65 M","R$ 505,86 M","- R$ 107,37 M","R$ 613,23 M","R$ 205,25 M","R$ 0,72",166
5,31/03/2023,"R$ 1,56 B","R$ 297,28 M","R$ 209,54 M","- R$ 96,59 M","R$ 306,13 M","R$ 26,78 M","R$ 0,09",166
6,31/12/2022,"R$ 1,66 B","R$ 303,05 M","R$ 212,42 M","- R$ 98,28 M","R$ 310,69 M","R$ 93,93 M","R$ 0,33",166
7,30/09/2022,"R$ 1,62 B","R$ 302,15 M","R$ 222,36 M","- R$ 76,20 M","R$ 298,56 M","R$ 37,39 M","R$ 0,13",166
8,30/06/2022,"R$ 1,44 B","R$ 234,79 M","R$ 178,13 M","- R$ 72,87 M","R$ 251,00 M","R$ 29,84 M","R$ 0,10",166
9,31/03/2022,"R$ 1,30 B","R$ 201,06 M","R$ 155,92 M","- R$ 63,65 M","R$ 219,56 M","R$ 33,03 M","R$ 0,12",166
10,31/12/2021,"R$ 1,33 B","R$ 202,43 M","R$ 147,77 M","- R$ 72,57 M","R$ 220,34 M","R$ 54,25 M","R$ 0,19",166
11,30/09/2021,"R$ 1,18 B","R$ 199,22 M","R$ 136,33 M","- R$ 61,51 M","R$ 198,26 M","R$ 83,08 M","R$ 0,29",166
12,30/06/2021,"R$ 922,37 M","R$ 128,82 M","R$ 155,42 M","- R$ 54,04 M","R$ 209,46 M","R$ 93,13 M","R$ 0,33",166
13,31/03/2021,"R$ 868,17 M","R$ 130,19 M","R$ 83,98 M","- R$ 46,03 M","R$ 130,01 M","R$ 40,31 M","R$ 0,14",166
14,31/12/2020,"R$ 818,14 M","R$ 91,96 M","R$ 55,93 M","- R$ 65,14 M","R$ 121,07 M","R$ 30,50 M","R$ 0,11",166
15,30/09/2020,"R$ 733,23 M","R$ 91,95 M","R$ 63,64 M","R$ 376,73 M","- R$ 476,10 M","R$ 29,62 M","R$ 0,11",166
16,30/06/2020,"R$ 2,20 B","R$ 393,53 M","R$ 198,52 M","- R$ 271,91 M","R$ 470,43 M","R$ 155,40 M","R$ 0,75",166
17,31/03/2020,"R$ 2,36 B","R$ 515,89 M","R$ 40,31 M","- R$ 275,68 M","R$ 315,99 M","- R$ 34,94 M","- R$ 0,17",166
18,31/12/2019,"R$ 2,63 B","R$ 565,33 M","R$ 337,42 M","- R$ 273,85 M","R$ 611,27 M","R$ 79,87 M","R$ 0,39",166
19,30/09/2019,"R$ 2,45 B","R$ 524,69 M","R$ 285,03 M","- R$ 226,89 M","R$ 511,91 M","R$ 39,04 M","R$ 0,19",166
20,30/06/2019,"R$ 2,39 B","R$ 490,51 M","R$ 308,98 M","- R$ 209,17 M","R$ 518,15 M","R$ 58,78 M","R$ 0,29",166
21,31/03/2019,"R$ 2,21 B","R$ 478,86 M","R$ 267,74 M","- R$ 206,84 M","R$ 474,57 M","R$ 47,93 M","R$ 0,23",166
22,31/12/2018,"R$ 2,13 B","R$ 457,59 M","R$ 251,92 M","- R$ 180,54 M","R$ 432,46 M","R$ 45,18 M","R$ 0,22",166
23,30/09/2018,"R$ 2,07 B","R$ 466,71 M","R$ 251,98 M","- R$ 168,00 M","R$ 419,98 M","R$ 39,20 M","R$ 0,19",166
24,30/06/2018,"R$ 1,94 B","R$ 422,48 M","R$ 245,08 M","- R$ 146,53 M","R$ 391,62 M","R$ 33,32 M","R$ 0,16",166
25,31/03/2018,"R$ 1,94 B","R$ 419,52 M","R$ 211,73 M","- R$ 141,75 M","R$ 353,48 M","R$ 13,58 M","R$ 0,07",166
26,31/12/2017,"R$ 1,78 B","R$ 371,91 M","R$ 179,66 M","- R$ 132,60 M","R$ 312,26 M","R$ 1,76 M","R$ 0,01",166
27,30/09/2017,"R$ 1,89 B","R$ 384,20 M","R$ 179,00 M","- R$ 133,23 M","R$ 312,23 M","- R$ 3,90 M","- R$ 0,02",166
28,30/06/2017,"R$ 1,83 B","R$ 368,81 M","R$ 174,60 M","- R$ 124,05 M","R$ 298,65 M","R$ 10,06 M","R$ 0,05",166
29,31/03/2017,"R$ 1,76 B","R$ 361,20 M","R$ 171,22 M","- R$ 135,86 M","R$ 307,07 M","- R$ 6,96 M","- R$ 0,03",166
30,31/12/2016,"R$ 1,75 B","R$ 309,90 M","R$ 30,29 M","- R$ 143,26 M","R$ 173,55 M","- R$ 150,44 M","- R$ 0,74",166
31,30/09/2016,"R$ 1,73 B","R$ 322,31 M","R$ 144,53 M","- R$ 140,53 M","R$ 285,07 M","- R$ 27,07 M","- R$ 0,13",166
32,30/06/2016,"R$ 1,71 B","R$ 327,82 M","R$ 160,09 M","- R$ 135,41 M","R$ 295,50 M","- R$ 16,87 M","- R$ 0,08",166
33,31/03/2016,"R$ 1,55 B","R$ 337,33 M","R$ 163,88 M","- R$ 127,98 M","R$ 291,86 M","R$ 11,20 M","R$ 0,05",166
34,31/12/2015,"R$ 1,56 B","R$ 289,84 M","R$ 147,03 M","- R$ 137,08 M","R$ 284,11 M","R$ 6,92 M","R$ 0,03",166
