,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 3,26 B","- R$ 58,52 M","- R$ 3,20 B","R$ 251,00 mil",73
1,31/03/2024,"R$ 3,00 B","R$ 31,62 M","- R$ 3,03 B","- R$ 197,00 mil",73
2,31/12/2023,"R$ 2,83 B","R$ 202,65 M","- R$ 3,03 B","- R$ 286,00 mil",73
3,30/09/2023,"R$ 2,97 B","- R$ 385,94 M","- R$ 2,59 B","- R$ 511,00 mil",73
4,30/06/2023,"R$ 2,56 B","R$ 25,27 M","- R$ 2,59 B","- R$ 488,00 mil",73
5,31/03/2023,"R$ 2,05 B","- R$ 104,32 M","- R$ 1,95 B","- R$ 504,00 mil",73
6,31/12/2022,"R$ 2,42 B","- R$ 470,36 M","- R$ 1,95 B","R$ 246,00 mil",73
7,30/09/2022,"R$ 2,28 B","- R$ 687,22 M","- R$ 1,62 B","- R$ 33,24 M",73
8,30/06/2022,"R$ 1,82 B","- R$ 202,49 M","- R$ 1,62 B","R$ 500,00 mil",73
9,31/03/2022,"R$ 2,09 B","- R$ 578,57 M","- R$ 1,51 B","- R$ 2,46 M",73
10,31/12/2021,"R$ 1,59 B","R$ 250,23 M","- R$ 1,84 B","R$ 425,00 mil",73
11,30/09/2021,"R$ 1,93 B","- R$ 822,01 M","- R$ 1,10 B","R$ 5,12 M",73
12,30/06/2021,"R$ 3,19 B","- R$ 1,27 B","- R$ 2,79 B","- R$ 871,09 M",73
13,31/03/2021,"R$ 3,02 B","- R$ 1,40 B","- R$ 2,01 B","- R$ 386,94 M",73
14,31/12/2020,"R$ 2,96 B","- R$ 1,62 B","- R$ 1,84 B","- R$ 501,68 M",73
15,30/09/2020,"R$ 1,06 B","- R$ 794,24 M","- R$ 837,45 M","- R$ 570,25 M",73
16,30/06/2020,"- R$ 271,19 M","- R$ 163,31 M","- R$ 129,50 M","- R$ 563,97 M",73
17,31/03/2020,"- R$ 31,09 M","- R$ 12,00 mil","- R$ 154,21 M","- R$ 185,29 M",73
18,31/12/2019,"R$ 1,20 B","R$ 61,86 M","- R$ 1,01 B","R$ 251,96 M",73
19,30/09/2019,"R$ 1,20 B","R$ 24,50 M","- R$ 1,33 B","- R$ 113,09 M",73
20,30/06/2019,"R$ 1,16 B","R$ 1.000,00","- R$ 350,93 M","R$ 809,16 M",73
21,31/03/2019,"R$ 1,14 B","R$ 0,00","- R$ 1,31 B","- R$ 177,59 M",73
22,31/12/2018,"R$ 1,17 B","R$ 136,26 M","- R$ 1,31 B","- R$ 7,74 M",73
23,30/09/2018,"R$ 1,13 B","R$ 91,80 M","- R$ 987,13 M","R$ 235,60 M",73
24,30/06/2018,"R$ 1,13 B","R$ 3,02 M","- R$ 987,13 M","R$ 141,26 M",73
25,31/03/2018,"R$ 980,67 M","R$ 3,03 M","- R$ 792,99 M","R$ 190,70 M",73
26,31/12/2017,"R$ 964,90 M","- R$ 133,23 M","- R$ 792,99 M","R$ 38,67 M",73
27,30/09/2017,"R$ 936,23 M","R$ 0,00","- R$ 881,77 M","R$ 54,46 M",73
28,30/06/2017,"R$ 888,24 M","R$ 0,00","- R$ 792,99 M","R$ 95,25 M",73
29,31/03/2017,"R$ 1,22 B","R$ 0,00","- R$ 1,01 B","R$ 212,72 M",73
30,31/12/2016,"R$ 1,17 B","R$ 0,00","- R$ 1,01 B","R$ 166,73 M",73
31,30/09/2016,"R$ 1,18 B","R$ 0,00","- R$ 1,01 B","R$ 170,24 M",73
32,30/06/2016,"R$ 1,15 B","R$ 0,00","- R$ 1,01 B","R$ 137,58 M",73
33,31/03/2016,"R$ 97,63 M","R$ 0,00","R$ 200,00 mil","R$ 97,83 M",73
34,31/12/2015,"R$ 51,91 M","R$ 0,00","R$ 200,00 mil","R$ 52,11 M",73
35,30/09/2015,"R$ 41,90 M","R$ 19,77 M","R$ 19,97 M","R$ 42,10 M",73
36,30/06/2015,"R$ 19,77 M","R$ 19,77 M","R$ 19,97 M","R$ 19,97 M",73
