,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,60 B","R$ 1,87 B","R$ 1,31 B","- R$ 464,11 M","R$ 1,78 B","R$ 505,90 M","R$ 0,22"
1,31/03/2024,"R$ 7,97 B","R$ 2,55 B","R$ 2,09 B","- R$ 438,87 M","R$ 2,53 B","R$ 901,96 M","R$ 0,39"
2,31/12/2023,"R$ 8,08 B","R$ 2,17 B","R$ 1,55 B","- R$ 414,03 M","R$ 1,96 B","R$ 516,54 M","R$ 0,25"
3,30/09/2023,"R$ 7,33 B","R$ 2,07 B","R$ 1,62 B","- R$ 406,43 M","R$ 2,03 B","R$ 493,39 M","R$ 0,24"
4,30/06/2023,"R$ 6,59 B","R$ 1,76 B","R$ 1,38 B","- R$ 387,83 M","R$ 1,77 B","R$ 484,26 M","R$ 0,24"
5,31/03/2023,"R$ 6,54 B","R$ 1,78 B","R$ 1,49 B","- R$ 368,90 M","R$ 1,86 B","R$ 400,03 M","R$ 0,20"
6,31/12/2022,"R$ 6,66 B","R$ 1,76 B","R$ 1,24 B","- R$ 315,34 M","R$ 1,55 B","R$ 311,30 M","R$ 0,15"
7,30/09/2022,"R$ 7,04 B","R$ 2,02 B","R$ 1,65 B","- R$ 321,42 M","R$ 1,97 B","R$ 402,12 M","R$ 0,20"
8,30/06/2022,"R$ 6,28 B","R$ 1,69 B","R$ 1,37 B","- R$ 319,74 M","R$ 1,69 B","R$ 915,87 M","R$ 0,50"
9,31/03/2022,"R$ 6,51 B","R$ 1,72 B","R$ 1,46 B","- R$ 317,96 M","R$ 1,77 B","R$ 506,17 M","R$ 0,28"
10,31/12/2021,"R$ 7,11 B","R$ 1,51 B","R$ 1,10 B","- R$ 325,52 M","R$ 1,42 B","R$ 295,45 M","R$ 0,16"
11,30/09/2021,"R$ 7,80 B","R$ 1,71 B","R$ 1,45 B","- R$ 307,28 M","R$ 1,75 B","R$ 796,45 M","R$ 0,44"
12,30/06/2021,"R$ 6,10 B","R$ 1,31 B","R$ 1,08 B","- R$ 308,71 M","R$ 1,39 B","R$ 679,83 M","R$ 0,37"
