,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes
0,30/06/2024,"R$ 1,97 B","- R$ 3,18 B","R$ 867,49 M","- R$ 343,75 M"
1,31/03/2024,"R$ 1,97 B","- R$ 3,18 B","R$ 867,49 M","- R$ 343,75 M"
2,31/12/2023,"R$ 2,29 B","- R$ 2,33 B","R$ 412,11 M","R$ 368,25 M"
3,30/09/2023,"R$ 1,43 B","- R$ 2,02 B","- R$ 2,08 B","- R$ 2,66 B"
4,30/06/2023,"R$ 1,43 B","- R$ 2,02 B","- R$ 2,08 B","- R$ 2,66 B"
5,31/03/2023,"R$ 1,48 B","R$ 609,78 M","R$ 443,07 M","R$ 2,54 B"
6,31/12/2022,"R$ 1,46 B","- R$ 723,35 M","- R$ 259,43 M","R$ 477,94 M"
7,30/09/2022,"R$ 1,54 B","- R$ 1,59 B","- R$ 339,42 M","- R$ 386,77 M"
8,30/06/2022,"R$ 1,48 B","- R$ 2,13 B","R$ 424,27 M","- R$ 220,51 M"
9,31/03/2022,"R$ 1,20 B","- R$ 657,24 M","- R$ 274,40 M","R$ 272,04 M"
10,31/12/2021,"- R$ 808,38 M","- R$ 1,38 B","R$ 2,21 B","R$ 19,77 M"
11,30/09/2021,"R$ 270,97 M","- R$ 1,61 B","R$ 897,72 M","- R$ 439,72 M"
12,30/06/2021,"R$ 669,22 M","- R$ 283,24 M","- R$ 433,01 M","- R$ 47,04 M"
13,31/03/2021,"R$ 749,93 M","R$ 477,40 M","- R$ 1,05 B","R$ 178,39 M"
14,31/12/2020,"R$ 829,35 M","- R$ 1,85 B","R$ 757,35 M","- R$ 267,92 M"
15,30/09/2020,"R$ 2,20 B","- R$ 2,58 B","- R$ 375,66 M","- R$ 753,88 M"
16,30/06/2020,"R$ 1,04 B","R$ 131,96 M","- R$ 399,18 M","R$ 770,29 M"
17,31/03/2020,"R$ 739,65 M","- R$ 1,07 B","R$ 984,46 M","R$ 650,51 M"
18,31/12/2019,"R$ 828,49 M","- R$ 1,36 B","R$ 371,38 M","- R$ 160,35 M"
19,30/09/2019,"R$ 678,05 M","R$ 186,80 M","- R$ 862,69 M","R$ 2,16 M"
20,30/06/2019,"R$ 471,12 M","- R$ 1,37 B","R$ 1,02 B","R$ 129,22 M"
21,31/03/2019,"R$ 604,65 M","R$ 1,14 B","- R$ 1,76 B","- R$ 14,66 M"
22,31/12/2018,"- R$ 1,79 B","- R$ 2,50 B","R$ 3,87 B","- R$ 422,37 M"
23,30/09/2018,"R$ 284,19 M","- R$ 139,00 M","- R$ 189,75 M","- R$ 44,56 M"
24,30/06/2018,"R$ 295,54 M","- R$ 1,03 B","R$ 966,45 M","R$ 228,28 M"
25,31/03/2018,"R$ 242,32 M","R$ 439,77 M","- R$ 658,17 M","R$ 23,92 M"
26,31/12/2017,"- R$ 83,34 M","- R$ 510,72 M","R$ 677,02 M","R$ 82,97 M"
27,30/09/2017,"R$ 337,57 M","- R$ 114,62 M","- R$ 110,94 M","R$ 112,01 M"
28,30/06/2017,"R$ 431,23 M","- R$ 64,00 M","- R$ 307,34 M","R$ 59,88 M"
29,31/03/2017,"R$ 563,82 M","- R$ 291,48 M","- R$ 402,92 M","- R$ 130,58 M"
30,31/12/2016,"R$ 575,26 M","R$ 113,85 M","- R$ 854,96 M","- R$ 165,85 M"
31,30/09/2016,"R$ 401,74 M","- R$ 1,24 B","R$ 727,86 M","- R$ 113,64 M"
32,30/06/2016,"R$ 309,29 M","- R$ 826,08 M","R$ 758,58 M","R$ 241,79 M"
33,31/03/2016,"R$ 478,77 M","- R$ 172,77 M","- R$ 554,72 M","- R$ 248,73 M"
34,31/12/2015,"R$ 730,23 M","- R$ 481,93 M","R$ 455,02 M","R$ 703,32 M"
35,30/09/2015,"R$ 371,78 M","- R$ 127,42 M","- R$ 461,13 M","- R$ 216,78 M"
36,30/06/2015,"- R$ 130,08 M","R$ 533,41 M","- R$ 1,12 B","- R$ 714,80 M"
37,31/03/2015,"R$ 86,73 M","R$ 875,43 M","- R$ 226,34 M","R$ 735,81 M"
38,31/12/2014,"R$ 432,85 M","- R$ 307,77 M","- R$ 332,47 M","- R$ 207,39 M"
39,30/09/2014,"R$ 948,93 M","- R$ 1,63 B","R$ 204,48 M","- R$ 474,56 M"
40,30/06/2014,"- R$ 749,21 M","R$ 2,30 B","- R$ 514,93 M","R$ 1,04 B"
41,31/03/2014,"R$ 106,97 M","- R$ 1,48 B","R$ 1,34 B","- R$ 33,50 M"
42,31/12/2013,"R$ 229,45 M","- R$ 155,08 M","- R$ 17,80 M","R$ 56,57 M"
43,30/09/2013,"R$ 67,44 M","- R$ 357,76 M","- R$ 171,65 M","- R$ 461,97 M"
44,30/06/2013,"R$ 276,07 M","- R$ 274,99 M","R$ 59,90 M","R$ 60,98 M"
45,31/03/2013,"- R$ 359,36 M","R$ 766,09 M","- R$ 121,15 M","R$ 285,59 M"
46,31/12/2012,NA,NA,NA,NA
47,30/09/2012,"R$ 171,76 M","- R$ 220,16 M","R$ 107,66 M","R$ 59,27 M"
48,30/06/2012,"R$ 179,07 M","- R$ 131,00 M","- R$ 29,72 M","R$ 18,34 M"
49,31/03/2012,"- R$ 275,69 M","R$ 528,28 M","- R$ 129,87 M","R$ 122,73 M"
50,31/12/2011,NA,NA,NA,NA
51,30/09/2011,"R$ 402,12 M","- R$ 374,02 M","- R$ 67,92 M","- R$ 39,83 M"
52,30/06/2011,"R$ 164,75 M","- R$ 99,61 M","- R$ 89,53 M","- R$ 24,38 M"
53,31/03/2011,"- R$ 594,73 M","R$ 114,44 M","R$ 606,27 M","R$ 125,98 M"
