,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 68,21 M","- R$ 37,75 M","- R$ 30,70 M","- R$ 233,00 mil",103
1,31/03/2024,"R$ 78,32 M","- R$ 47,93 M","- R$ 30,93 M","- R$ 535,00 mil",103
2,31/12/2023,"- R$ 12,31 M","R$ 74,01 M","- R$ 65,70 M","- R$ 4,00 M",103
3,30/09/2023,"R$ 13,23 M","- R$ 29,89 M","R$ 20,13 M","R$ 3,47 M",103
4,30/06/2023,"- R$ 23,87 M","- R$ 41,17 M","R$ 50,11 M","- R$ 14,93 M",103
5,31/03/2023,"R$ 7,73 M","- R$ 17,00 M","R$ 10,26 M","R$ 983,00 mil",103
6,31/12/2022,"- R$ 13,06 M","- R$ 27,08 M","R$ 47,32 M","R$ 7,18 M",103
7,30/09/2022,"- R$ 70,42 M","R$ 65,98 M","R$ 4,79 M","R$ 358,00 mil",103
8,30/06/2022,"- R$ 6,96 M","- R$ 10,15 M","R$ 16,72 M","- R$ 392,00 mil",103
9,31/03/2022,"- R$ 38,28 M","R$ 9,40 M","R$ 21,66 M","- R$ 7,22 M",103
10,31/12/2021,"- R$ 35,58 M","R$ 118,22 M","- R$ 102,64 M","- R$ 20,00 M",103
11,30/09/2021,"- R$ 74,33 M","R$ 69,73 M","- R$ 10,78 M","- R$ 15,38 M",103
12,30/06/2021,"- R$ 25,82 M","R$ 26,71 M","- R$ 10,00 M","- R$ 9,10 M",103
13,31/03/2021,"- R$ 613,00 mil","R$ 74,66 M","- R$ 19,92 M","R$ 54,13 M",103
14,31/12/2020,"R$ 35,65 M","R$ 157,27 M","- R$ 192,85 M","R$ 72,00 mil",103
15,30/09/2020,"R$ 46,98 M","- R$ 581,27 M","R$ 532,37 M","- R$ 1,93 M",103
16,30/06/2020,"R$ 110,69 M","- R$ 132,19 M","- R$ 6,85 M","- R$ 28,35 M",103
17,31/03/2020,"- R$ 10,63 M","- R$ 11,14 M","R$ 49,25 M","R$ 27,48 M",103
18,31/12/2019,,,,,103
