,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao,ticker
0,30/06/2024,"R$ 140,82 M","R$ 5,64 M","- R$ 37,64 M","- R$ 1,02 M","- R$ 36,63 M","- R$ 23,86 M","- R$ 0,12",103
1,31/03/2024,"R$ 245,14 M","R$ 54,12 M","R$ 23,65 M","- R$ 1,08 M","R$ 24,73 M","R$ 30,34 M","R$ 0,15",103
2,31/12/2023,"R$ 384,42 M","R$ 103,58 M","R$ 63,86 M","- R$ 1,22 M","R$ 65,08 M","R$ 47,37 M","R$ 0,23",103
3,30/09/2023,"R$ 258,65 M","R$ 38,19 M","R$ 4,02 M","- R$ 1,27 M","R$ 5,29 M","R$ 14,62 M","R$ 0,07",103
4,30/06/2023,"R$ 241,67 M","R$ 50,91 M","R$ 11,83 M","- R$ 1,01 M","R$ 12,84 M","R$ 27,99 M","R$ 0,14",103
5,31/03/2023,"R$ 298,97 M","R$ 51,07 M","R$ 17,00 M","- R$ 1,07 M","R$ 18,07 M","R$ 20,12 M","R$ 0,10",103
6,31/12/2022,"R$ 211,24 M","R$ 39,50 M","R$ 4,38 M","- R$ 1,12 M","R$ 5,50 M","R$ 9,61 M","R$ 0,05",103
7,30/09/2022,"R$ 306,41 M","R$ 71,36 M","R$ 21,84 M","- R$ 906,00 mil","R$ 22,74 M","R$ 22,86 M","R$ 0,11",103
8,30/06/2022,"R$ 304,93 M","R$ 63,85 M","R$ 20,79 M","- R$ 940,00 mil","R$ 21,73 M","R$ 29,73 M","R$ 0,14",103
9,31/03/2022,"R$ 207,00 M","R$ 60,23 M","R$ 25,74 M","- R$ 970,00 mil","R$ 26,71 M","R$ 22,18 M","R$ 0,10",103
10,31/12/2021,"R$ 236,64 M","R$ 53,78 M","R$ 20,12 M","- R$ 1,58 M","R$ 21,70 M","R$ 36,28 M","R$ 0,17",103
11,30/09/2021,"R$ 186,62 M","R$ 48,94 M","R$ 12,51 M","- R$ 1,43 M","R$ 13,95 M","R$ 19,73 M","R$ 0,09",103
12,30/06/2021,"R$ 183,53 M","R$ 42,60 M","R$ 10,47 M","- R$ 621,00 mil","R$ 11,09 M","R$ 12,33 M","R$ 0,06",103
13,31/03/2021,"R$ 165,04 M","R$ 39,70 M","R$ 17,83 M","- R$ 1,08 M","R$ 18,90 M","R$ 14,61 M","R$ 0,07",103
14,31/12/2020,"R$ 147,90 M","R$ 23,10 M","R$ 5,65 M","- R$ 1,08 M","R$ 6,73 M","R$ 7,01 M","R$ 0,03",103
15,30/09/2020,"R$ 111,75 M","R$ 32,91 M","R$ 11,71 M","- R$ 3,35 M","R$ 15,05 M","R$ 10,10 M","R$ 0,05",103
16,30/06/2020,"R$ 187,59 M","R$ 41,81 M","R$ 27,74 M","R$ 2,09 M","R$ 25,65 M","R$ 22,36 M","R$ 0,19",103
17,31/03/2020,"R$ 134,21 M","R$ 32,26 M","R$ 9,59 M","- R$ 593,00 mil","R$ 10,18 M","R$ 3,04 M","R$ 0,03",103
18,31/12/2019,,,,,,,,103
