,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"-199,32%","-53,97%","-302,00%","-81,77%","-133,90%","-57,07%","29,21%","-182,47%","-159,54%","-143,52%","0,31","-14,32","-15,32","-0,51"
1,30/06/2024,"-184,59%","-51,94%","-279,68%","-78,69%","-126,23%","-54,05%","34,12%","-171,54%","-147,69%","-131,57%","0,32","-445,67","-446,67","-0,48"
2,31/03/2024,"-5,73%","-1,91%","-8,68%","-2,90%","-22,32%","-9,54%","38,91%","-28,34%","-5,07%","10,38%","0,34","2,08","1,08","4,88"
3,31/12/2023,"-2,44%","-0,69%","-3,70%","-1,05%","-20,43%","-9,19%","42,45%","-27,49%","-1,75%","13,40%","0,33","2,13","1,13","2,42"
4,30/09/2023,"-4,83%","-1,25%","-7,32%","-1,89%","-16,90%","-7,69%","43,40%","-24,04%","-3,27%","12,43%","0,32","2,35","1,35","4,45"
5,30/06/2023,"-18,35%","-2,76%","-27,81%","-4,18%","-23,38%","-9,00%","42,99%","-27,93%","-6,52%","9,50%","0,32","2,34","1,34","5,74"
6,31/03/2023,"-23,87%","-3,50%","-36,17%","-5,31%","-23,04%","-9,72%","42,60%","-31,31%","-8,67%","7,62%","0,31","2,34","1,34","7,49"
7,31/12/2022,"-34,29%","-3,87%","-51,96%","-5,86%","-20,60%","-9,59%","42,51%","-29,72%","-9,47%","6,38%","0,32","2,22","1,22","5,96"
8,30/09/2022,"-58,54%","-10,77%","-88,69%","-16,33%","-23,65%","-14,49%","43,23%","-27,41%","-8,66%","5,43%","0,53","2,20","1,20","7,51"
9,30/06/2022,"-33,11%","-15,37%","-50,17%","-23,29%","-16,15%","-10,98%","44,96%","-21,72%","-8,85%","4,40%","0,51","2,60","1,60","11,95"
10,31/03/2022,"-55,65%","-24,84%","-84,31%","-37,64%","-129,65%","-17,78%","46,49%","-18,84%","-10,89%","1,77%","0,94","2,37","1,37","25,88"
11,31/12/2021,"-40,29%","-19,59%","-61,04%","-29,68%","-66,18%","-9,28%","48,52%","-9,25%","-6,70%","4,01%","1,00","2,15","1,15","9,12"
12,30/09/2021,"-20,65%","-10,04%","-31,28%","-15,21%","-16,65%","-2,33%","48,55%","-3,05%","-4,51%","5,70%","0,76","1,63","0,63","-27,23"
13,30/06/2021,"-6,26%","-3,04%","-9,48%","-4,61%","-10,64%","-1,49%","48,11%","-2,25%","-1,58%","7,39%","0,66","1,47","0,47","-32,11"
14,31/03/2021,"19,62%","9,54%","29,73%","14,46%","8,82%","1,24%","48,97%","1,96%","5,19%","12,33%","0,63","7,29","6,29","2,40"
15,31/12/2020,NA,NA,NA,NA,NA,NA,"49,76%","-2,77%","2,47%","8,36%",NA,"7,13","6,13","1,85"
