,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"-0,04","-0,76","0,08","-1,79","-1,50","0,05","-0,05","-0,39","-0,51","-0,56","-0,04","0,81","-15,91","0,56","R$ 76,50 M","0,00%"
1,30/09/2024,"-0,05","-0,88","0,09","-2,08","-1,76","0,06","-0,06","-0,45","-0,51","-0,57","-0,05","0,82","-16,16","0,57","R$ 89,25 M","0,00%"
2,30/06/2024,"-0,14","-69,37","0,24","3,28","4,06","0,16","-0,16","-4,98","-0,59","-0,66","-0,15","0,87","14,75","0,57","R$ 248,62 M","0,00%"
3,31/03/2024,"-1,48","0,29","0,42","1,91","2,05","0,14","-8,28","5,45","-18,27","8,93","-0,29","0,93","4,52","0,31","R$ 452,61 M","0,00%"
4,31/12/2023,"-2,25","0,41","0,62","2,35","2,49","0,19","-35,41","6,33","-54,01","7,03","-0,39","0,94","3,80","0,29","R$ 662,83 M","0,00%"
5,30/09/2023,"-2,15","0,40","0,52","2,14","2,39","0,17","-15,77","-21,14","-32,69","8,60","-0,29","1,07","4,95","0,36","R$ 550,02 M","0,00%"
6,30/06/2023,"-2,38","0,46","0,66","3,50","3,97","0,20","-10,21","26,71","-18,57","12,74","-0,35","1,21","7,23","0,36","R$ 658,47 M","0,00%"
7,31/03/2023,"-1,41","0,29","0,44","4,81","10,41","0,13","-5,09","2,17","-11,68","13,29","-0,24","1,01","23,89","0,29","R$ 402,08 M","0,00%"
8,31/12/2022,"-2,55","0,47","0,76","4,20","6,07","0,21","-8,01","-82,92","-12,03","17,86","-0,38","1,14","9,11","0,32","R$ 676,23 M","0,00%"
9,30/09/2022,"-6,86","0,99","1,88","17,00","-278,52","0,45","-21,70","9,78","-26,41","42,11","-0,90","2,29","-339,01","0,55","R$ 1,49 B","0,00%"
10,30/06/2022,"-13,26","1,67","2,88","-264,02","-29,69","0,64","-32,55","-16,70","-38,50","77,31","-0,98","3,41","-35,12","0,76","R$ 1,97 B","0,00%"
11,31/03/2022,"-11,10","0,92","2,09","-13,26","-9,21","0,39","-19,19","-16,41","-23,40","143,97","-0,64","2,55","-11,23","0,47","R$ 1,14 B","0,00%"
12,31/12/2021,"-108,26","3,29","10,01","-48,96","-35,65","1,53","-149,33","-1.100,86","-154,79","258,47","-2,86","10,38","-36,95","1,59","R$ 4,23 B","0,00%"
13,30/09/2021,"-384,79","4,10","11,75","-29,44","-38,27","2,52","-260,50","7,97","-226,07","178,81","-35,11","10,19","-33,22","2,18","R$ 3,78 B","0,00%"
14,30/06/2021,"-719,09","4,90","16,21","-188,03",NA,"3,33","-1.026,83","6,47","-876,48","187,15","17,13","13,84",NA,"2,84","R$ 4,52 B","0,00%"
15,31/03/2021,"520,76","34,30","10,22","75,78",NA,"4,70","196,64","-59,22","202,32","85,28","-4,99","10,51",NA,"4,84","R$ 2,71 B","0,00%"
16,31/12/2020,"-533,06","59,00","14,76","91,42","131,80","8,28","598,66","-442,00","604,91","178,50","-9,42","14,92","133,18","8,36","R$ 3,48 B","0,00%"
