,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"13,02%","13,21%","19,72%","20,01%","29,50%","6,30%","30,11%","11,22%","24,44%","30,44%","0,56","4,16","3,16","2,86"
1,30/06/2024,"13,00%","13,27%","19,69%","20,10%","27,35%","6,50%","30,40%","11,25%","24,74%","30,70%","0,58","4,34","3,34","2,87"
2,31/03/2024,"13,17%","12,95%","19,96%","19,63%","28,38%","6,80%","30,63%","11,96%","24,60%","30,50%","0,57","4,13","3,13","2,90"
3,31/12/2023,"13,88%","13,80%","21,03%","20,90%","31,11%","7,17%","30,89%","12,13%","24,90%","30,66%","0,59","4,33","3,33","2,86"
4,30/09/2023,"12,85%","12,95%","19,46%","19,63%","29,58%","6,37%","30,55%","11,28%","24,03%","29,86%","0,56","4,68","3,68","2,99"
5,30/06/2023,"11,68%","12,04%","17,70%","18,24%","25,31%","6,12%","29,21%","10,98%","22,73%","28,50%","0,56","4,20","3,20","3,06"
6,31/03/2023,"12,70%","13,07%","19,25%","19,81%","24,69%","6,46%","30,16%","11,28%","23,89%","29,50%","0,57","4,17","3,17","2,97"
7,31/12/2022,"12,47%","12,48%","18,89%","18,91%","25,37%","6,42%","29,18%","11,21%","22,91%","28,44%","0,57","4,34","3,34","3,06"
8,30/09/2022,"13,06%","13,24%","19,79%","20,07%","25,33%","6,87%","28,15%","11,26%","22,24%","27,40%","0,61","4,64","3,64","3,16"
9,30/06/2022,"15,69%","16,55%","23,78%","25,08%","32,27%","8,37%","28,78%","12,63%","23,32%","28,08%","0,66","4,14","3,14","2,78"
10,31/03/2022,"13,40%","14,36%","20,31%","21,76%","28,80%","8,39%","26,91%","12,49%","21,63%","26,34%","0,67","3,82","2,82","2,76"
11,31/12/2021,"12,89%","13,83%","19,54%","20,95%","27,32%","7,98%","25,04%","11,70%","19,75%","24,49%","0,68","3,95","2,95","3,08"
12,30/09/2021,"12,12%","12,97%","18,36%","19,66%","28,52%","8,15%","24,02%","12,09%","18,76%","23,37%","0,67","3,68","2,68","2,88"
13,30/06/2021,"10,46%","11,17%","15,85%","16,93%","26,88%","7,29%","23,50%","11,84%","17,69%","22,53%","0,62","3,85","2,85","2,78"
14,31/03/2021,"8,84%","9,31%","13,39%","14,11%","23,29%","6,27%","22,41%","10,78%","16,01%","21,01%","0,58","3,43","2,43","3,32"
15,31/12/2020,"9,44%","9,89%","14,30%","14,99%","23,36%","6,43%","22,62%","10,80%","16,05%","21,13%","0,60","3,42","2,42","3,08"
16,30/09/2020,"8,25%","8,71%","12,50%","13,20%","20,40%","5,55%","22,96%","10,05%","15,51%","20,96%","0,55","3,50","2,50","3,51"
17,30/06/2020,"10,73%","8,89%","16,26%","13,47%","19,34%","6,05%","22,48%","9,29%","15,16%","20,50%","0,65","3,69","2,69","3,79"
18,31/03/2020,"12,35%","10,16%","18,71%","15,40%","21,30%","7,16%","23,48%","10,33%","16,64%","21,74%","0,69","3,72","2,72","3,61"
19,31/12/2019,"16,27%","10,24%","24,65%","15,51%","19,39%","6,95%","22,76%","9,88%","16,10%","21,04%","0,70","3,63","2,63","3,19"
20,30/09/2019,"15,53%","10,00%","23,52%","15,15%","17,55%","5,75%","22,13%","9,06%","15,36%","20,14%","0,64","3,67","2,67","3,43"
21,30/06/2019,"16,55%","11,58%","25,08%","17,54%","22,72%","6,58%","21,81%","9,44%","15,46%","20,11%","0,70","3,20","2,20","3,22"
22,31/03/2019,"16,04%","11,12%","24,31%","16,84%","20,03%","6,13%","20,47%","8,37%","14,24%","18,82%","0,73","2,98","1,98","3,29"
23,31/12/2018,"13,78%","9,54%","20,87%","14,46%","20,17%","5,09%","18,67%","6,91%","12,42%","17,13%","0,74","2,79","1,79","3,41"
24,30/09/2018,"13,75%","9,19%","20,84%","13,92%","16,68%","3,92%","16,83%","5,74%","11,50%","16,33%","0,68","3,05","2,05","3,45"
25,30/06/2018,"8,95%","5,84%","13,57%","8,84%","8,60%","2,18%","13,99%","2,95%","8,68%","13,54%","0,74","3,45","2,45","3,96"
26,31/03/2018,"8,47%","5,20%","12,84%","7,88%","4,84%","1,35%","13,75%","1,77%","7,80%","12,76%","0,77","3,27","2,27","3,95"
27,31/12/2017,"9,50%","5,77%","14,39%","8,75%","5,99%","1,68%","14,70%","2,18%","8,46%","13,37%","0,77","3,97","2,97","4,38"
28,30/09/2017,"11,31%","6,28%","17,14%","9,52%","6,57%","2,22%","16,04%","2,58%","8,52%","13,33%","0,86","4,25","3,25","4,01"
29,30/06/2017,"11,70%","6,51%","17,73%","9,86%","7,59%","2,70%","17,60%","3,32%","9,33%","14,36%","0,81","3,94","2,94","5,20"
30,31/03/2017,"13,56%","7,36%","20,55%","11,15%","9,17%","3,07%","18,95%","3,95%","10,32%","15,29%","0,78","3,58","2,58","4,66"
31,31/12/2016,"9,56%","6,01%","14,48%","9,11%","8,69%","2,43%","19,22%","3,67%","10,46%","15,43%","0,66","3,56","2,56","4,51"
32,30/09/2016,"14,54%","7,76%","22,02%","11,76%","9,14%","3,01%","20,72%","3,89%","11,21%","16,14%","0,77","2,95","1,95","3,57"
33,30/06/2016,"14,68%","7,86%","22,24%","11,90%","9,40%","3,06%","21,34%","4,08%","11,52%","16,45%","0,75","2,82","1,82","3,39"
34,31/03/2016,"14,66%","7,71%","22,21%","11,68%","10,42%","3,46%","19,79%","4,28%","10,48%","15,16%","0,81","2,99","1,99","3,38"
35,31/12/2015,"14,17%","7,85%","21,48%","11,90%","12,17%","3,90%","21,18%","5,00%","11,56%","16,48%","0,78","3,58","2,58","4,63"
36,30/09/2015,"23,48%","11,23%","35,58%","17,02%","22,20%","7,50%","23,55%","8,67%","14,65%","19,60%","0,87","3,04","2,04","2,77"
37,30/06/2015,"26,97%","12,17%","40,87%","18,44%","23,08%","7,76%","25,01%","9,19%","15,85%","21,05%","0,84","3,07","2,07","2,63"
38,31/03/2015,"27,74%","11,48%","42,03%","17,39%","18,95%","6,18%","27,92%","8,74%","17,08%","23,08%","0,71","3,01","2,01","2,65"
39,31/12/2014,"26,93%","10,97%","40,80%","16,61%","19,09%","6,24%","26,92%","8,47%","15,82%","21,63%","0,74","3,12","2,12","3,10"
40,30/09/2014,"12,85%","5,24%","19,48%","7,94%","7,99%","3,18%","22,83%","4,58%","9,47%","16,00%","0,70","2,96","1,96","4,11"
41,30/06/2014,"14,31%","5,60%","21,69%","8,48%","10,09%","3,85%","23,16%","5,68%","9,76%","16,01%","0,68","2,98","1,98","3,95"
42,31/03/2014,"13,58%","6,27%","20,58%","9,50%","12,24%","4,76%","24,31%","7,29%","11,35%","17,38%","0,65","3,07","2,07","3,48"
43,31/12/2013,"18,51%","8,50%","28,05%","12,88%","18,66%","6,97%","27,24%","9,93%","14,44%","20,18%","0,70","3,06","2,06","2,84"
44,30/09/2013,"25,90%","11,59%","39,24%","17,55%","28,82%","10,95%","29,32%","13,94%","16,97%","22,18%","0,79","2,51","1,51","2,49"
45,30/06/2013,"30,68%","13,70%","46,49%","20,76%","34,53%","12,59%","30,55%","14,37%","17,94%","22,96%","0,88","2,62","1,62","2,12"
46,31/03/2013,"29,78%","13,98%","45,12%","21,18%","34,62%","13,56%","29,81%","14,44%","18,12%","22,85%","0,94","2,57","1,57","2,14"
