,data,preco_lucro,preco_vpa,preco_receita_liq,preco_fco,preco_fcf,preco_ativo_total,preco_ebit,preco_capital_giro,ev_ebit,ev_ebitda,preco_ncav,ev_receita_liquida,ev_fcf,ev_ativo_total,market_cap_empresa,divdend_yield
0,Atual - 08/11/2024,"5,35","1,34","0,60","3,19","3,19","0,32","2,46","-5,89","6,13","4,92","-0,40","1,50","7,95","0,81","R$ 9,77 B","16,59%"
1,30/09/2024,NA,NA,NA,NA,NA,NA,NA,NA,"6,25","5,02",NA,"1,53","8,11","0,82","R$ 10,25 B","16,59%"
2,30/06/2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15,67%"
3,31/03/2024,NA,NA,NA,NA,NA,NA,NA,NA,"6,33","5,11",NA,"1,56","9,31","0,83","R$ 10,17 B","29,20%"
4,31/12/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25,94%"
5,30/09/2023,NA,NA,NA,NA,NA,NA,NA,NA,"6,46","5,20",NA,"1,55","11,12","0,82","R$ 9,70 B","23,06%"
6,30/06/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19,77%"
7,31/03/2023,"5,70","1,45","0,64","3,37","3,37","0,35","2,69","-10,71","6,54","5,30","-0,44","1,56","8,19","0,84","R$ 9,86 B","29,71%"
8,31/12/2022,"6,04","1,60","0,68","3,54","3,54","0,37","2,95","-27,03","6,88","5,54","-0,47","1,58","8,25","0,86","R$ 9,89 B","36,79%"
9,30/09/2022,"6,18","1,78","0,70","4,66","4,66","0,38","3,13","11,48","7,09","5,75","-0,51","1,58","10,56","0,87","R$ 10,17 B","46,36%"
10,30/06/2022,"4,32","1,31","0,55","6,36","6,36","0,32","2,34","6,33","5,98","4,96","-0,45","1,39","16,26","0,81","R$ 9,22 B","36,46%"
11,31/03/2022,"4,89","1,38","0,61","8,70","8,70","0,36","2,82","6,66","6,21","5,10","-0,53","1,34","19,14","0,79","R$ 9,12 B","52,27%"
12,31/12/2021,"5,70","1,54","0,67","12,66","12,66","0,39","3,38","15,03","7,08","5,71","-0,54","1,40","26,53","0,82","R$ 9,20 B","37,32%"
13,30/09/2021,"5,57","1,50","0,67","12,17","12,17","0,41","3,59","-15,28","7,16","5,75","-0,54","1,34","24,26","0,81","R$ 9,47 B","37,32%"
14,30/06/2021,"6,86","1,78","0,81","8,49","8,49","0,46","4,59","-72,30","8,27","6,49","-0,62","1,46","15,28","0,83","R$ 10,79 B","24,19%"
15,31/03/2021,"8,48","1,69","0,91","6,78","6,78","0,49","5,72","8,03","9,91","7,55","-0,76","1,59","11,75","0,86","R$ 10,56 B","5,35%"
16,31/12/2020,"8,92","1,78","0,96","6,48","6,48","0,52","6,01","16,26","9,97","7,57","-0,77","1,60","10,76","0,86","R$ 10,71 B","5,35%"
17,30/09/2020,"10,23","1,75","1,03","4,89","4,89","0,50","6,63","20,16","11,40","8,43","-0,73","1,77","8,40","0,86","R$ 10,53 B","2,62%"
18,30/06/2020,"11,26","1,85","1,05","5,66","5,66","0,50","6,90","10,36","12,13","8,97","-0,74","1,84","9,94","0,88","R$ 10,64 B","2,62%"
19,31/03/2020,"9,58","1,83","0,99","7,98","7,98","0,49","5,95","8,92","10,71","8,19","-0,73","1,78","14,36","0,89","R$ 10,17 B","6,01%"
20,31/12/2019,"9,99","1,93","0,99","6,94","6,94","0,53","6,13","14,75","10,80","8,26","-0,77","1,74","12,21","0,94","R$ 10,90 B","6,01%"
21,30/09/2019,"10,33","1,88","0,94","10,16","11,05","0,51","6,10","13,24","10,83","8,26","-0,74","1,66","19,64","0,91","R$ 9,82 B","24,19%"
22,30/06/2019,"10,01","1,96","0,94","11,42",NA,"0,61","6,11","14,65","10,15","7,80","-0,95","1,57",NA,"1,02","R$ 9,21 B","24,20%"
23,31/03/2019,"9,60","1,59","0,80","11,18",NA,"0,53","5,64","-204,20","10,04","7,60","-0,80","1,43",NA,"0,95","R$ 7,93 B","28,12%"
24,31/12/2018,"12,93","1,59","0,89","21,21",NA,"0,57","7,20","12,96","11,52","8,36","-0,95","1,43",NA,"0,91","R$ 7,82 B","20,21%"
25,30/09/2018,"16,14","1,59","0,93","-8,58",NA,"0,52","8,06","5,63","11,99","8,45","-0,90","1,38",NA,"0,77","R$ 7,27 B","20,21%"
26,30/06/2018,"21,01","1,30","0,62","-8,75",NA,"0,38","7,15","9,66","13,64","8,74","-0,56","1,18",NA,"0,72","R$ 5,63 B","4,32%"
27,31/03/2018,"36,60","1,32","0,65","36,08",NA,"0,40","8,30","58,88","15,19","9,29","-0,59","1,18",NA,"0,74","R$ 5,65 B","5,42%"
28,31/12/2017,"25,93","1,45","0,56","14,05",NA,"0,37","6,66","-5,03","13,59","8,60","-0,45","1,15",NA,"0,75","R$ 4,59 B","5,54%"
29,30/09/2017,"20,01","1,35","0,52","2,38",NA,"0,32","6,06","-5,26","12,80","8,18","-0,38","1,09",NA,"0,67","R$ 4,46 B","11,40%"
30,30/06/2017,"18,19","1,50","0,60","3,65",NA,"0,38","6,47","-3,67","13,86","9,01","-0,45","1,29",NA,"0,82","R$ 4,05 B","10,54%"
31,31/03/2017,"16,35","1,55","0,65","9,66",NA,"0,43","6,26","-3,99","13,01","8,79","-0,52","1,34",NA,"0,90","R$ 4,59 B","10,09%"
32,31/12/2016,"18,12","1,59","0,67","21,93",NA,"0,45","6,36","-5,40","12,75","8,64","-0,56","1,33",NA,"0,90","R$ 4,51 B","10,38%"
33,30/09/2016,"17,33","1,49","0,67","6,65",NA,"0,51","6,02","-11,30","10,85","7,54","-0,72","1,22",NA,"0,91","R$ 4,46 B","5,33%"
34,30/06/2016,"13,76","1,17","0,56","5,09",NA,"0,42","4,87","-92,41","10,16","7,12","-0,64","1,17",NA,"0,87","R$ 4,15 B","6,60%"
35,31/03/2016,"17,18","1,65","0,74","6,34",NA,"0,55","7,02","-82,10","11,58","8,00","-0,82","1,21",NA,"0,91","R$ 4,92 B","3,42%"
36,31/12/2015,"15,12","1,70","0,76","4,42",NA,"0,48","6,54","-48,40","12,90","9,05","-0,65","1,49",NA,"0,94","R$ 4,89 B","3,21%"
37,30/09/2015,"8,50","1,68","0,74","9,28",NA,"0,55","5,02","27,53","8,67","6,48","-0,85","1,27",NA,"0,95","R$ 4,93 B","8,21%"
38,30/06/2015,"8,46","1,73","0,78","16,90",NA,"0,56","4,91","21,39","8,31","6,26","-0,87","1,32",NA,"0,95","R$ 4,99 B","8,06%"
39,31/03/2015,"10,42","1,76","0,91","35,39",NA,"0,59","5,34","6,88","8,80","6,51","-1,00","1,50",NA,"0,97","R$ 4,99 B","4,83%"
40,31/12/2014,"9,89","1,70","0,84","68,04",NA,"0,55","5,30","24,61","9,52","6,96","-0,83","1,51",NA,"0,98","R$ 4,69 B","5,23%"
41,30/09/2014,"21,32","1,79","0,98","14,04",NA,"0,60","10,31","-175,87","17,32","10,26","-0,91","1,64",NA,"1,02","R$ 4,77 B","4,88%"
42,30/06/2014,"17,43","1,81","0,99","11,30",NA,"0,61","10,15","-57,25","16,75","10,21","-0,90","1,63",NA,"1,01","R$ 4,77 B","4,89%"
43,31/03/2014,"13,46","1,83","0,98","5,72",NA,"0,60","8,65","-45,94","14,11","9,21","-0,87","1,60",NA,"0,97","R$ 4,80 B","4,88%"
44,31/12/2013,"9,55","1,90","0,95","4,68",NA,"0,62","6,57","148,54","10,51","7,52","-0,93","1,52",NA,"0,99","R$ 4,71 B","4,88%"
45,30/09/2013,"7,94","2,17","1,11","5,89",NA,"0,86","6,53","-21,78","9,94","7,61","-1,35","1,69",NA,"1,32","R$ 6,16 B","5,73%"
46,30/06/2013,"7,01","2,16","1,01","4,95",NA,"0,82","5,61","-15,74","8,61","6,73","-1,23","1,54",NA,"1,27","R$ 6,09 B","5,95%"
47,31/03/2013,"6,79","2,02","0,98","4,81",NA,"0,79","5,41","-43,24","9,09","7,21","-1,25","1,65",NA,"1,32","R$ 6,86 B","5,95%"
48,31/12/2012,"7,20","2,18","1,00","5,39",NA,"0,82","5,51","-191,02","8,97","7,17","-1,29","1,62",NA,"1,33","R$ 6,50 B","5,95%"
49,30/09/2012,"10,59","2,79","1,31","5,96",NA,"1,06","7,18","-31,84","10,07","8,14","-1,62","1,84",NA,"1,49","R$ 7,67 B","11,02%"
50,30/06/2012,"13,23","3,85","1,72","7,23",NA,"1,40","9,03","-37,75","11,72","9,50","-2,09","2,23",NA,"1,82","R$ 9,39 B","13,60%"
51,31/03/2012,"11,53","3,44","1,65","6,83",NA,"1,35","7,96","9.291,37","10,80","8,86","-2,22","2,23",NA,"1,83","R$ 8,91 B","15,46%"
52,31/12/2011,"11,79","3,85","1,78","6,97",NA,"1,44","8,46","97,24","10,98","8,97","-2,36","2,31",NA,"1,87","R$ 8,95 B","19,73%"
53,30/09/2011,"9,55","3,85","1,74","6,24",NA,"1,39","7,08","131,26","8,82","7,40","-2,21","2,17",NA,"1,73","R$ 8,06 B","20,81%"
