,data,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamentos,fluxo_caixa_equivalentes,ticker
0,30/06/2024,"R$ 793,00 M","- R$ 649,00 M","R$ 185,00 M","R$ 329,00 M",400
1,31/03/2024,"R$ 788,00 M","- R$ 591,00 M","- R$ 6,00 M","R$ 191,00 M",400
2,31/12/2023,"R$ 756,00 M","- R$ 603,00 M","- R$ 574,00 M","- R$ 421,00 M",400
3,30/09/2023,"R$ 595,00 M","- R$ 631,00 M","R$ 796,00 M","R$ 760,00 M",400
4,30/06/2023,"R$ 391,00 M","- R$ 619,00 M","- R$ 187,00 M","- R$ 415,00 M",400
5,31/03/2023,"R$ 446,00 M","- R$ 657,00 M","R$ 241,00 M","R$ 30,00 M",400
6,31/12/2022,"R$ 618,00 M","- R$ 560,00 M","- R$ 398,00 M","- R$ 340,00 M",400
7,30/09/2022,"R$ 1,12 B","- R$ 735,00 M","R$ 22,00 M","R$ 409,00 M",400
8,30/06/2022,"R$ 554,00 M","- R$ 759,00 M","R$ 461,00 M","R$ 256,00 M",400
9,31/03/2022,"R$ 379,00 M","- R$ 653,00 M","R$ 301,00 M","R$ 27,00 M",400
10,31/12/2021,"R$ 81,00 M","- R$ 702,00 M","R$ 906,00 M","R$ 285,00 M",400
11,30/09/2021,"R$ 273,00 M","- R$ 635,00 M","- R$ 243,00 M","- R$ 605,00 M",400
12,30/06/2021,"R$ 306,00 M","- R$ 580,00 M","R$ 503,00 M","R$ 229,00 M",400
13,31/03/2021,"R$ 92,00 M","- R$ 572,00 M","R$ 747,00 M","R$ 267,00 M",400
14,31/12/2020,"R$ 111,00 M","- R$ 465,00 M","- R$ 25,00 M","- R$ 379,00 M",400
15,30/09/2020,"R$ 726,00 M","- R$ 617,00 M","- R$ 424,00 M","- R$ 315,00 M",400
16,30/06/2020,"R$ 675,50 M","- R$ 469,10 M","- R$ 55,60 M","R$ 150,80 M",400
17,31/03/2020,"R$ 165,50 M","- R$ 413,90 M","R$ 413,60 M","R$ 165,20 M",400
18,31/12/2019,"R$ 578,73 M","- R$ 671,59 M","R$ 421,49 M","R$ 328,64 M",400
19,30/09/2019,"R$ 435,84 M","- R$ 549,74 M","- R$ 140,99 M","- R$ 254,89 M",400
20,30/06/2019,"R$ 84,11 M","- R$ 494,89 M","R$ 781,36 M","R$ 370,59 M",400
21,31/03/2019,"R$ 355,60 M","- R$ 464,91 M","- R$ 367,14 M","- R$ 476,45 M",400
22,31/12/2018,"R$ 121,58 M","- R$ 722,54 M","- R$ 912,79 M","- R$ 1,51 B",400
23,30/09/2018,"R$ 336,65 M","- R$ 439,13 M","R$ 849,51 M","R$ 747,04 M",400
24,30/06/2018,"- R$ 41,96 M","- R$ 319,53 M","R$ 782,77 M","R$ 421,27 M",400
25,31/03/2018,"- R$ 26,82 M","- R$ 284,47 M","R$ 956,89 M","R$ 645,60 M",400
26,31/12/2017,"- R$ 1,23 B","- R$ 403,13 M","R$ 817,19 M","- R$ 816,03 M",400
27,30/09/2017,"R$ 683,32 M","R$ 270,82 M","R$ 415,03 M","R$ 1,37 B",400
28,30/06/2017,"R$ 722,70 M","- R$ 967,09 M","R$ 245,26 M","R$ 870,00 mil",400
29,31/03/2017,"R$ 150,73 M","- R$ 485,49 M","R$ 289,01 M","- R$ 45,75 M",400
30,31/12/2016,"R$ 142,53 M","R$ 368,01 M","R$ 344,99 M","R$ 855,53 M",400
31,30/09/2016,"R$ 175,74 M","- R$ 265,06 M","R$ 34,89 M","- R$ 54,43 M",400
32,30/06/2016,"- R$ 4,14 M","- R$ 307,51 M","- R$ 73,57 M","- R$ 385,22 M",400
33,31/03/2016,"- R$ 99,58 M","- R$ 224,75 M","- R$ 77,12 M","- R$ 401,45 M",400
34,31/12/2015,"R$ 635,55 M","- R$ 1,03 B","R$ 29,97 M","- R$ 368,30 M",400
35,30/09/2015,"R$ 193,01 M","- R$ 179,66 M","- R$ 3,80 M","R$ 9,55 M",400
36,30/06/2015,"R$ 76,79 M","- R$ 205,73 M","R$ 99,87 M","- R$ 29,06 M",400
37,31/03/2015,"R$ 244,33 M","- R$ 178,84 M","R$ 336,61 M","R$ 402,10 M",400
38,31/12/2014,"- R$ 11,63 M","R$ 157,49 M","R$ 218,85 M","R$ 364,71 M",400
39,30/09/2014,"- R$ 9,01 M","- R$ 227,39 M","R$ 202,54 M","- R$ 33,86 M",400
40,30/06/2014,"- R$ 79,58 M","- R$ 202,56 M","R$ 62,67 M","- R$ 219,47 M",400
41,31/03/2014,"R$ 169,36 M","- R$ 212,87 M","- R$ 68,00 M","- R$ 111,51 M",400
42,31/12/2013,"R$ 256,50 M","- R$ 209,05 M","R$ 366,70 M","R$ 414,15 M",400
43,30/09/2013,"R$ 71,07 M","- R$ 247,96 M","R$ 86,06 M","- R$ 90,83 M",400
44,30/06/2013,"R$ 330,44 M","- R$ 224,42 M","- R$ 36,42 M","R$ 69,60 M",400
45,31/03/2013,"R$ 352,64 M","- R$ 301,13 M","- R$ 123,65 M","- R$ 72,14 M",400
46,31/12/2012,"R$ 233,75 M","- R$ 438,96 M","R$ 231,65 M","R$ 26,44 M",400
47,30/09/2012,"R$ 356,06 M","- R$ 407,55 M","R$ 173,95 M","R$ 122,45 M",400
48,30/06/2012,"R$ 267,45 M","- R$ 321,12 M","R$ 60,83 M","R$ 7,16 M",400
